struct_idx	county	phillimore	text_type
4567	DEV	"3,10"	E
4568	DEV	"3,11"	E
4569	DEV	"3,12"	E
4570	DEV	"3,13"	E
4571	DEV	"3,14"	E
4572	DEV	"3,15"	E
4573	DEV	"3,16"	E
4574	DEV	"3,17"	E
4575	DEV	"3,18"	E
4576	DEV	"3,19"	E
4577	DEV	"3,20"	E
4578	DEV	"3,21"	E
4579	DEV	"3,22"	E
4580	DEV	"3,23"	E
4581	DEV	"3,24"	E
4582	DEV	"3,25"	E
4583	DEV	"3,26"	E
4584	DEV	"3,27"	E
4585	DEV	"3,28"	E
4586	DEV	"3,29"	E
4587	DEV	"3,30"	E
4588	DEV	"3,31"	E
4589	DEV	"3,32"	E
4590	DEV	"3,33"	E
4591	DEV	"3,34"	E
4592	DEV	"3,35"	E
4593	DEV	"3,36"	E
4594	DEV	"3,37"	E
4595	DEV	"3,38"	E
4596	DEV	"3,39"	E
4597	DEV	"3,40"	E
4598	DEV	"3,41"	E
4599	DEV	"3,42"	E
4600	DEV	"3,43"	E
4601	DEV	"3,44"	E
4602	DEV	"3,45"	E
4603	DEV	"3,46"	E
4604	DEV	"3,47"	E
4605	DEV	"3,48"	E
4606	DEV	"3,49"	E
4607	DEV	"3,50"	E
4608	DEV	"3,51"	E
4609	DEV	"3,52"	E
4610	DEV	"3,53"	E
4611	DEV	"3,54"	E
4612	DEV	"3,55"	E
4613	DEV	"3,56"	E
4614	DEV	"3,57"	E
4615	DEV	"3,58"	E
4616	DEV	"3,59"	E
4617	DEV	"3,60"	E
4618	DEV	"3,61"	E
4619	DEV	"3,62"	E
4620	DEV	"3,63"	E
4621	DEV	"3,64"	E
4622	DEV	"3,65"	E
4623	DEV	"3,66"	E
4624	DEV	"3,67"	E
4625	DEV	"3,68"	E
4626	DEV	"3,69"	E
4627	DEV	"3,70"	E
4628	DEV	"3,71"	E
4629	DEV	"3,72"	E
4630	DEV	"3,73"	E
4631	DEV	"3,74"	E
4632	DEV	"3,75"	E
4633	DEV	"3,76"	E
4634	DEV	"3,77"	E
4635	DEV	"3,78"	E
4636	DEV	"3,79"	E
4637	DEV	"3,80"	E
4638	DEV	"3,81"	E
4639	DEV	"3,82"	E
4640	DEV	"3,83"	E
4641	DEV	"3,84"	E
4642	DEV	"3,85"	E
4644	DEV	"3,86"	E
4645	DEV	"3,87"	E
4646	DEV	"3,88"	E
4647	DEV	"3,89"	E
4648	DEV	"3,90"	E
4649	DEV	"3,91"	E
4650	DEV	"3,92"	E
4651	DEV	"3,93"	E
4652	DEV	"3,94"	E
4653	DEV	"3,95"	E
4654	DEV	"3,96"	E
4655	DEV	"3,97"	E
4656	DEV	"3,98"	E
4657	DEV	"3,99"	E
4659	DEV	"4,1"	E
4661	DEV	"5,1"	E
4662	DEV	"5,2"	E
4663	DEV	"5,3"	E
4664	DEV	"5,4"	E
4665	DEV	"5,5"	E
4666	DEV	"5,6"	E
4667	DEV	"5,7"	E
4668	DEV	"5,8"	E
4669	DEV	"5,9"	E
4670	DEV	"5,10"	E
4671	DEV	"5,11"	E
4672	DEV	"5,12"	E
4673	DEV	"5,13"	E
4674	DEV	"5,14"	E
4675	DEV	"5,15"	E
4677	DEV	"6,1"	E
4678	DEV	"6,2"	E
4679	DEV	"6,3"	E
4680	DEV	"6,4"	E
4681	DEV	"6,5"	E
4682	DEV	"6,6"	E
4683	DEV	"6,7"	E
4684	DEV	"6,8"	E
4685	DEV	"6,9"	E
4686	DEV	"6,10"	E
4687	DEV	"6,11"	E
4688	DEV	"6,12"	E
4689	DEV	"6,13"	E
4691	DEV	"7,1"	E
4692	DEV	"7,2"	E
4693	DEV	"7,3"	E
4694	DEV	"7,4"	E
4696	DEV	"8,1"	E
4698	DEV	"9,1"	E
4699	DEV	"9,2"	E
4701	DEV	"10,1"	E
4702	DEV	"10,2"	E
4704	DEV	"11,1"	E
4705	DEV	"11,2"	E
4706	DEV	"11,3"	E
4708	DEV	"12,1"	E
4710	DEV	"13,1"	E
4712	DEV	"13a,1"	E
4713	DEV	"13a,2"	E
4714	DEV	"13a,3"	E
4716	DEV	"14,1"	E
4717	DEV	"14,2"	E
4718	DEV	"14,3"	E
4719	DEV	"14,4"	E
4721	DEV	"15,1"	E
4722	DEV	"15,2"	E
4723	DEV	"15,3"	E
4724	DEV	"15,4"	E
4725	DEV	"15,5"	E
4726	DEV	"15,6"	E
4727	DEV	"15,7"	E
4728	DEV	"15,8"	E
4729	DEV	"15,9"	E
4730	DEV	"15,10"	E
4731	DEV	"15,11"	E
4732	DEV	"15,12"	E
4733	DEV	"15,13"	E
4734	DEV	"15,14"	E
4735	DEV	"15,15"	E
4736	DEV	"15,16"	E
4737	DEV	"15,17"	E
4738	DEV	"15,18"	E
4739	DEV	"15,19"	E
4740	DEV	"15,20"	E
4741	DEV	"15,21"	E
4742	DEV	"15,22"	E
4743	DEV	"15,23"	E
4744	DEV	"15,24"	E
4745	DEV	"15,25"	E
4746	DEV	"15,26"	E
4747	DEV	"15,27"	E
4748	DEV	"15,28"	E
4749	DEV	"15,29"	E
4750	DEV	"15,30"	E
4751	DEV	"15,31"	E
4752	DEV	"15,32"	E
4753	DEV	"15,33"	E
4754	DEV	"15,34"	E
4755	DEV	"15,35"	E
4756	DEV	"15,36"	E
4757	DEV	"15,37"	E
4758	DEV	"15,38"	E
4759	DEV	"15,39"	E
4760	DEV	"15,40"	E
4761	DEV	"15,41"	E
4762	DEV	"15,42"	E
4763	DEV	"15,43"	E
4764	DEV	"15,44"	E
4765	DEV	"15,45"	E
4766	DEV	"15,46"	E
4768	DEV	"15,47"	E
4769	DEV	"15,48"	E
4770	DEV	"15,49"	E
4771	DEV	"15,50"	E
4772	DEV	"15,51"	E
4773	DEV	"15,52"	E
4774	DEV	"15,53"	E
4776	DEV	"15,54"	E
4777	DEV	"15,55"	E
4778	DEV	"15,56"	E
4779	DEV	"15,57"	E
4780	DEV	"15,58"	E
4781	DEV	"15,59"	E
4782	DEV	"15,60"	E
4783	DEV	"15,61"	E
4784	DEV	"15,62"	E
4785	DEV	"15,63"	E
4786	DEV	"15,64"	E
4787	DEV	"15,65"	E
4788	DEV	"15,66"	E
4789	DEV	"15,67"	E
4790	DEV	"15,68"	E
4791	DEV	"15,69"	E
4792	DEV	"15,70"	E
4793	DEV	"15,71"	E
4794	DEV	"15,72"	E
4795	DEV	"15,73"	E
4796	DEV	"15,74"	E
4797	DEV	"15,75"	E
4798	DEV	"15,76"	E
4799	DEV	"15,77"	E
4800	DEV	"15,78"	E
4801	DEV	"15,79"	E
4803	DEV	"16,1"	E
4804	DEV	"16,2"	E
4805	DEV	"16,3"	E
4806	DEV	"16,4"	E
4807	DEV	"16,5"	E
4808	DEV	"16,6"	E
4809	DEV	"16,7"	E
4810	DEV	"16,8"	E
4811	DEV	"16,9"	E
4812	DEV	"16,10"	E
4813	DEV	"16,11"	E
4814	DEV	"16,12"	E
4815	DEV	"16,13"	E
4816	DEV	"16,14"	E
4817	DEV	"16,15"	E
4818	DEV	"16,16"	E
4819	DEV	"16,17"	E
4820	DEV	"16,18"	E
4821	DEV	"16,19"	E
4822	DEV	"16,20"	E
4823	DEV	"16,21"	E
4824	DEV	"16,22"	E
4825	DEV	"16,23"	E
4826	DEV	"16,24"	E
4827	DEV	"16,25"	E
4828	DEV	"16,26"	E
4829	DEV	"16,27"	E
4830	DEV	"16,28"	E
4831	DEV	"16,29"	E
4832	DEV	"16,30"	E
4833	DEV	"16,31"	E
4834	DEV	"16,32"	E
4835	DEV	"16,33"	E
4836	DEV	"16,34"	E
4837	DEV	"16,35"	E
4838	DEV	"16,36"	E
4839	DEV	"16,37"	E
4840	DEV	"16,38"	E
4841	DEV	"16,39"	E
4842	DEV	"16,40"	E
4843	DEV	"16,41"	E
4844	DEV	"16,42"	E
4845	DEV	"16,43"	E
4846	DEV	"16,44"	E
4847	DEV	"16,45"	E
4848	DEV	"16,46"	E
4849	DEV	"16,47"	E
4850	DEV	"16,48"	E
4851	DEV	"16,49"	E
4852	DEV	"16,50"	E
4853	DEV	"16,51"	E
4854	DEV	"16,52"	E
4855	DEV	"16,53"	E
4856	DEV	"16,54"	E
4857	DEV	"16,55"	E
4858	DEV	"16,56"	E
4859	DEV	"16,57"	E
4860	DEV	"16,58"	E
4861	DEV	"16,59"	E
4862	DEV	"16,60"	E
4863	DEV	"16,61"	E
4864	DEV	"16,62"	E
4865	DEV	"16,63"	E
4866	DEV	"16,64"	E
4867	DEV	"16,65"	E
4868	DEV	"16,66"	E
4869	DEV	"16,67"	E
4870	DEV	"16,68"	E
4871	DEV	"16,69"	E
4872	DEV	"16,70"	E
4873	DEV	"16,71"	E
4874	DEV	"16,72"	E
4875	DEV	"16,73"	E
4876	DEV	"16,74"	E
4877	DEV	"16,75"	E
4878	DEV	"16,76"	E
4879	DEV	"16,77"	E
4880	DEV	"16,78"	E
4881	DEV	"16,79"	E
4882	DEV	"16,80"	E
4883	DEV	"16,81"	E
4884	DEV	"16,82"	E
4885	DEV	"16,83"	E
4886	DEV	"16,84"	E
4887	DEV	"16,85"	E
4888	DEV	"16,86"	E
4889	DEV	"16,87"	E
4890	DEV	"16,88"	E
4891	DEV	"16,89"	E
4892	DEV	"16,90"	E
4893	DEV	"16,91"	E
4894	DEV	"16,92"	E
4895	DEV	"16,93"	E
4896	DEV	"16,94"	E
4897	DEV	"16,95"	E
4898	DEV	"16,96"	E
4899	DEV	"16,97"	E
4900	DEV	"16,98"	E
4901	DEV	"16,99"	E
4902	DEV	"16,100"	E
4903	DEV	"16,101"	E
4904	DEV	"16,102"	E
4905	DEV	"16,103"	E
4906	DEV	"16,104"	E
4907	DEV	"16,105"	E
4908	DEV	"16,106"	E
4909	DEV	"16,107"	E
4910	DEV	"16,108"	E
4911	DEV	"16,109"	E
4912	DEV	"16,110"	E
4913	DEV	"16,111"	E
4914	DEV	"16,112"	E
4915	DEV	"16,113"	E
4916	DEV	"16,114"	E
4917	DEV	"16,115"	E
4918	DEV	"16,116"	E
4919	DEV	"16,117"	E
4920	DEV	"16,118"	E
4921	DEV	"16,119"	E
4922	DEV	"16,120"	E
4923	DEV	"16,121"	E
4924	DEV	"16,122"	E
4925	DEV	"16,123"	E
4926	DEV	"16,124"	E
4927	DEV	"16,125"	E
4928	DEV	"16,126"	E
4929	DEV	"16,127"	E
4930	DEV	"16,128"	E
4931	DEV	"16,129"	E
4932	DEV	"16,130"	E
4933	DEV	"16,131"	E
4934	DEV	"16,132"	E
4935	DEV	"16,133"	E
4936	DEV	"16,134"	E
4937	DEV	"16,135"	E
4938	DEV	"16,136"	E
4939	DEV	"16,137"	E
4940	DEV	"16,138"	E
4941	DEV	"16,139"	E
4942	DEV	"16,140"	E
4943	DEV	"16,141"	E
4944	DEV	"16,142"	E
4945	DEV	"16,143"	E
4946	DEV	"16,144"	E
4947	DEV	"16,145"	E
4948	DEV	"16,146"	E
4949	DEV	"16,147"	E
4950	DEV	"16,148"	E
4951	DEV	"16,149"	E
4952	DEV	"16,150"	E
4953	DEV	"16,151"	E
4954	DEV	"16,152"	E
4955	DEV	"16,153"	E
4956	DEV	"16,154"	E
4957	DEV	"16,155"	E
4958	DEV	"16,156"	E
4959	DEV	"16,157"	E
4960	DEV	"16,158"	E
4961	DEV	"16,159"	E
4962	DEV	"16,160"	E
4963	DEV	"16,161"	E
4964	DEV	"16,162"	E
4965	DEV	"16,163"	E
4966	DEV	"16,164"	E
4967	DEV	"16,165"	E
4968	DEV	"16,166"	E
4969	DEV	"16,167"	E
4970	DEV	"16,168"	E
4971	DEV	"16,169"	E
4972	DEV	"16,170"	E
4973	DEV	"16,171"	E
4974	DEV	"16,172"	E
4975	DEV	"16,173"	E
4976	DEV	"16,174"	E
4977	DEV	"16,175"	E
4978	DEV	"16,176"	E
4980	DEV	"17,1"	E
4981	DEV	"17,2"	E
4982	DEV	"17,3"	E
4983	DEV	"17,4"	E
4984	DEV	"17,5"	E
4985	DEV	"17,6"	E
4986	DEV	"17,7"	E
4987	DEV	"17,8"	E
4988	DEV	"17,9"	E
4989	DEV	"17,10"	E
4990	DEV	"17,11"	E
4991	DEV	"17,12"	E
4992	DEV	"17,13"	E
4993	DEV	"17,14"	E
4994	DEV	"17,15"	E
4995	DEV	"17,16"	E
4996	DEV	"17,17"	E
4997	DEV	"17,18"	E
4998	DEV	"17,19"	E
4999	DEV	"17,20"	E
5000	DEV	"17,21"	E
5001	DEV	"17,22"	E
5002	DEV	"17,23"	E
5003	DEV	"17,24"	E
5004	DEV	"17,25"	E
5005	DEV	"17,26"	E
5006	DEV	"17,27"	E
5007	DEV	"17,28"	E
5008	DEV	"17,29"	E
5009	DEV	"17,30"	E
5010	DEV	"17,31"	E
5011	DEV	"17,32"	E
5012	DEV	"17,33"	E
5013	DEV	"17,34"	E
5014	DEV	"17,35"	E
5015	DEV	"17,36"	E
5016	DEV	"17,37"	E
5017	DEV	"17,38"	E
5018	DEV	"17,39"	E
5019	DEV	"17,40"	E
5020	DEV	"17,41"	E
5021	DEV	"17,42"	E
5022	DEV	"17,43"	E
5023	DEV	"17,44"	E
5024	DEV	"17,45"	E
5025	DEV	"17,46"	E
5026	DEV	"17,47"	E
5027	DEV	"17,48"	E
5028	DEV	"17,49"	E
5029	DEV	"17,50"	E
5030	DEV	"17,51"	E
5031	DEV	"17,52"	E
5032	DEV	"17,53"	E
5033	DEV	"17,54"	E
5034	DEV	"17,55"	E
5035	DEV	"17,56"	E
5036	DEV	"17,57"	E
5037	DEV	"17,58"	E
5038	DEV	"17,59"	E
5039	DEV	"17,60"	E
5040	DEV	"17,61"	E
5041	DEV	"17,62"	E
5042	DEV	"17,63"	E
5043	DEV	"17,64"	E
5044	DEV	"17,65"	E
5045	DEV	"17,66"	E
5046	DEV	"17,67"	E
5047	DEV	"17,68"	E
5048	DEV	"17,69"	E
5049	DEV	"17,70"	E
5050	DEV	"17,71"	E
5051	DEV	"17,72"	E
5052	DEV	"17,73"	E
5053	DEV	"17,74"	E
5054	DEV	"17,75"	E
5055	DEV	"17,76"	E
5056	DEV	"17,77"	E
5057	DEV	"17,78"	E
5058	DEV	"17,79"	E
5059	DEV	"17,80"	E
5060	DEV	"17,81"	E
5061	DEV	"17,82"	E
5062	DEV	"17,83"	E
5063	DEV	"17,84"	E
5064	DEV	"17,85"	E
5065	DEV	"17,86"	E
5066	DEV	"17,87"	E
5067	DEV	"17,88"	E
5068	DEV	"17,89"	E
5069	DEV	"17,90"	E
5070	DEV	"17,91"	E
5071	DEV	"17,92"	E
5072	DEV	"17,93"	E
5073	DEV	"17,94"	E
5074	DEV	"17,95"	E
5075	DEV	"17,96"	E
5076	DEV	"17,97"	E
5077	DEV	"17,98"	E
5078	DEV	"17,99"	E
5079	DEV	"17,100"	E
5080	DEV	"17,101"	E
5081	DEV	"17,102"	E
5082	DEV	"17,103"	E
5083	DEV	"17,104"	E
5084	DEV	"17,105"	E
5085	DEV	"17,106"	E
5086	DEV	"17,107"	E
5088	DEV	"18,1"	E
5090	DEV	"19,1"	E
5091	DEV	"19,2"	E
5092	DEV	"19,3"	E
5093	DEV	"19,4"	E
5094	DEV	"19,5"	E
5095	DEV	"19,6"	E
5096	DEV	"19,7"	E
5097	DEV	"19,8"	E
5098	DEV	"19,9"	E
5099	DEV	"19,10"	E
5100	DEV	"19,11"	E
5101	DEV	"19,12"	E
5102	DEV	"19,13"	E
5103	DEV	"19,14"	E
5104	DEV	"19,15"	E
5105	DEV	"19,16"	E
5106	DEV	"19,17"	E
5107	DEV	"19,18"	E
5108	DEV	"19,19"	E
5109	DEV	"19,20"	E
5110	DEV	"19,21"	E
5111	DEV	"19,22"	E
5112	DEV	"19,23"	E
5113	DEV	"19,24"	E
5114	DEV	"19,25"	E
5115	DEV	"19,26"	E
5116	DEV	"19,27"	E
5117	DEV	"19,28"	E
5118	DEV	"19,29"	E
5119	DEV	"19,30"	E
5120	DEV	"19,31"	E
5121	DEV	"19,32"	E
5122	DEV	"19,33"	E
5123	DEV	"19,34"	E
5124	DEV	"19,35"	E
5125	DEV	"19,36"	E
5126	DEV	"19,37"	E
5127	DEV	"19,38"	E
5128	DEV	"19,39"	E
5129	DEV	"19,40"	E
5130	DEV	"19,41"	E
5131	DEV	"19,42"	E
5132	DEV	"19,43"	E
5133	DEV	"19,44"	E
5134	DEV	"19,45"	E
5135	DEV	"19,46"	E
5137	DEV	"20,1"	E
5138	DEV	"20,2"	E
5139	DEV	"20,3"	E
5140	DEV	"20,4"	E
5141	DEV	"20,5"	E
5142	DEV	"20,6"	E
5143	DEV	"20,7"	E
5144	DEV	"20,8"	E
5145	DEV	"20,9"	E
5146	DEV	"20,10"	E
5147	DEV	"20,11"	E
5148	DEV	"20,12"	E
5149	DEV	"20,13"	E
5150	DEV	"20,14"	E
5151	DEV	"20,15"	E
5152	DEV	"20,16"	E
5153	DEV	"20,17"	E
5155	DEV	"21,1"	E
5156	DEV	"21,2"	E
5157	DEV	"21,3"	E
5158	DEV	"21,4"	E
5159	DEV	"21,5"	E
5160	DEV	"21,6"	E
5161	DEV	"21,7"	E
5162	DEV	"21,8"	E
5163	DEV	"21,9"	E
5164	DEV	"21,10"	E
5165	DEV	"21,11"	E
5166	DEV	"21,12"	E
5167	DEV	"21,13"	E
5168	DEV	"21,14"	E
5169	DEV	"21,15"	E
5170	DEV	"21,16"	E
5171	DEV	"21,17"	E
5172	DEV	"21,18"	E
5173	DEV	"21,19"	E
5174	DEV	"21,20"	E
5175	DEV	"21,21"	E
5177	DEV	"22,1"	E
5178	DEV	"22,2"	E
5180	DEV	"23,1"	E
5181	DEV	"23,2"	E
5182	DEV	"23,3"	E
5183	DEV	"23,4"	E
5184	DEV	"23,5"	E
5185	DEV	"23,6"	E
5186	DEV	"23,7"	E
5187	DEV	"23,8"	E
5188	DEV	"23,9"	E
5189	DEV	"23,10"	E
5190	DEV	"23,11"	E
5191	DEV	"23,12"	E
5192	DEV	"23,13"	E
5193	DEV	"23,14"	E
5194	DEV	"23,15"	E
5195	DEV	"23,16"	E
5196	DEV	"23,17"	E
5197	DEV	"23,18"	E
5198	DEV	"23,19"	E
5199	DEV	"23,20"	E
5200	DEV	"23,21"	E
5201	DEV	"23,22"	E
5202	DEV	"23,23"	E
5203	DEV	"23,24"	E
5204	DEV	"23,25"	E
5205	DEV	"23,26"	E
5206	DEV	"23,27"	E
5208	DEV	"24,1"	E
5209	DEV	"24,2"	E
5210	DEV	"24,3"	E
5211	DEV	"24,4"	E
5212	DEV	"24,5"	E
5213	DEV	"24,6"	E
5214	DEV	"24,7"	E
5215	DEV	"24,8"	E
5216	DEV	"24,9"	E
5217	DEV	"24,10"	E
5218	DEV	"24,11"	E
5219	DEV	"24,12"	E
5220	DEV	"24,13"	E
5221	DEV	"24,14"	E
5222	DEV	"24,15"	E
5223	DEV	"24,16"	E
5224	DEV	"24,17"	E
5225	DEV	"24,18"	E
5226	DEV	"24,19"	E
5227	DEV	"24,20"	E
5228	DEV	"24,21"	E
5229	DEV	"24,22"	E
5230	DEV	"24,23"	E
5231	DEV	"24,24"	E
5232	DEV	"24,25"	E
5233	DEV	"24,26"	E
5234	DEV	"24,27"	E
5235	DEV	"24,28"	E
5236	DEV	"24,29"	E
5237	DEV	"24,30"	E
5238	DEV	"24,31"	E
5239	DEV	"24,32"	E
5241	DEV	"25,1"	E
5242	DEV	"25,2"	E
5243	DEV	"25,3"	E
5244	DEV	"25,4"	E
5245	DEV	"25,5"	E
5246	DEV	"25,6"	E
5247	DEV	"25,7"	E
5248	DEV	"25,8"	E
5249	DEV	"25,9"	E
5250	DEV	"25,10"	E
5251	DEV	"25,11"	E
5252	DEV	"25,12"	E
5253	DEV	"25,13"	E
5254	DEV	"25,14"	E
5255	DEV	"25,15"	E
5256	DEV	"25,16"	E
5257	DEV	"25,17"	E
5258	DEV	"25,18"	E
5259	DEV	"25,19"	E
5260	DEV	"25,20"	E
5261	DEV	"25,21"	E
5262	DEV	"25,22"	E
5263	DEV	"25,23"	E
5264	DEV	"25,24"	E
5265	DEV	"25,25"	E
5266	DEV	"25,26"	E
5267	DEV	"25,27"	E
5268	DEV	"25,28"	E
5270	DEV	"26,1"	E
5272	DEV	"27,1"	E
5274	DEV	"28,1"	E
5275	DEV	"28,2"	E
5276	DEV	"28,3"	E
5277	DEV	"28,4"	E
5278	DEV	"28,5"	E
5279	DEV	"28,6"	E
5280	DEV	"28,7"	E
5281	DEV	"28,8"	E
5282	DEV	"28,9"	E
5283	DEV	"28,10"	E
5284	DEV	"28,11"	E
5285	DEV	"28,12"	E
5286	DEV	"28,13"	E
5287	DEV	"28,14"	E
5288	DEV	"28,15"	E
5289	DEV	"28,16"	E
5290	DEV	"28,17"	E
5292	DEV	"29,1"	E
5293	DEV	"29,2"	E
5294	DEV	"29,3"	E
5295	DEV	"29,4"	E
5296	DEV	"29,5"	E
5297	DEV	"29,6"	E
5298	DEV	"29,7"	E
5299	DEV	"29,8"	E
5300	DEV	"29,9"	E
5301	DEV	"29,10"	E
5303	DEV	"30,1"	E
5304	DEV	"30,2"	E
5305	DEV	"30,3"	E
5306	DEV	"30,4"	E
5308	DEV	"31,1"	E
5309	DEV	"31,2"	E
5310	DEV	"31,3"	E
5311	DEV	"31,4"	E
5313	DEV	"32,1"	E
5314	DEV	"32,2"	E
5315	DEV	"32,3"	E
5316	DEV	"32,4"	E
5317	DEV	"32,5"	E
5318	DEV	"32,6"	E
5319	DEV	"32,7"	E
5320	DEV	"32,8"	E
5321	DEV	"32,9"	E
5322	DEV	"32,10"	E
5324	DEV	"33,1"	E
5325	DEV	"33,2"	E
5327	DEV	"34,1"	E
5328	DEV	"34,2"	E
5329	DEV	"34,3"	E
5330	DEV	"34,4"	E
5331	DEV	"34,5"	E
5332	DEV	"34,6"	E
5333	DEV	"34,7"	E
5334	DEV	"34,8"	E
5335	DEV	"34,9"	E
5336	DEV	"34,10"	E
5337	DEV	"34,11"	E
5338	DEV	"34,12"	E
5339	DEV	"34,13"	E
5340	DEV	"34,14"	E
5341	DEV	"34,15"	E
5342	DEV	"34,16"	E
5343	DEV	"34,17"	E
5344	DEV	"34,18"	E
5345	DEV	"34,19"	E
5346	DEV	"34,20"	E
5347	DEV	"34,21"	E
5348	DEV	"34,22"	E
5349	DEV	"34,23"	E
5350	DEV	"34,24"	E
5351	DEV	"34,25"	E
5352	DEV	"34,26"	E
5353	DEV	"34,27"	E
5354	DEV	"34,28"	E
5355	DEV	"34,29"	E
5356	DEV	"34,30"	E
5357	DEV	"34,31"	E
5358	DEV	"34,32"	E
5359	DEV	"34,33"	E
5360	DEV	"34,34"	E
5361	DEV	"34,35"	E
5362	DEV	"34,36"	E
5363	DEV	"34,37"	E
5364	DEV	"34,38"	E
5365	DEV	"34,39"	E
5366	DEV	"34,40"	E
5367	DEV	"34,41"	E
5368	DEV	"34,42"	E
5369	DEV	"34,43"	E
5370	DEV	"34,44"	E
5371	DEV	"34,45"	E
5372	DEV	"34,46"	E
5373	DEV	"34,47"	E
5374	DEV	"34,48"	E
5375	DEV	"34,49"	E
5376	DEV	"34,50"	E
5377	DEV	"34,51"	E
5378	DEV	"34,52"	E
5379	DEV	"34,53"	E
5380	DEV	"34,54"	E
5381	DEV	"34,55"	E
5382	DEV	"34,56"	E
5383	DEV	"34,57"	E
5384	DEV	"34,58"	E
5386	DEV	"35,1"	E
5387	DEV	"35,2"	E
5388	DEV	"35,3"	E
5389	DEV	"35,4"	E
5390	DEV	"35,5"	E
5391	DEV	"35,6"	E
5392	DEV	"35,7"	E
5393	DEV	"35,8"	E
5394	DEV	"35,9"	E
5395	DEV	"35,10"	E
5396	DEV	"35,11"	E
5397	DEV	"35,12"	E
5398	DEV	"35,13"	E
5399	DEV	"35,14"	E
5400	DEV	"35,15"	E
5401	DEV	"35,16"	E
5402	DEV	"35,17"	E
5403	DEV	"35,18"	E
5404	DEV	"35,19"	E
5405	DEV	"35,20"	E
5406	DEV	"35,21"	E
5407	DEV	"35,22"	E
5408	DEV	"35,23"	E
5409	DEV	"35,24"	E
5410	DEV	"35,25"	E
5411	DEV	"35,26"	E
5412	DEV	"35,27"	E
5413	DEV	"35,28"	E
5414	DEV	"35,29"	E
5415	DEV	"35,30"	E
5416	DEV	"35,31"	E
5418	DEV	"36,1"	E
5419	DEV	"36,2"	E
5420	DEV	"36,3"	E
5421	DEV	"36,4"	E
5422	DEV	"36,5"	E
5423	DEV	"36,6"	E
5424	DEV	"36,7"	E
5425	DEV	"36,8"	E
5426	DEV	"36,9"	E
5427	DEV	"36,10"	E
5428	DEV	"36,11"	E
5429	DEV	"36,12"	E
5430	DEV	"36,13"	E
5431	DEV	"36,14"	E
5432	DEV	"36,15"	E
5433	DEV	"36,16"	E
5434	DEV	"36,17"	E
5435	DEV	"36,18"	E
5436	DEV	"36,19"	E
5437	DEV	"36,20"	E
5438	DEV	"36,21"	E
5439	DEV	"36,22"	E
5440	DEV	"36,23"	E
5441	DEV	"36,24"	E
5442	DEV	"36,25"	E
5443	DEV	"36,26"	E
5444	DEV	"36,27"	E
5446	DEV	"37,1"	E
5448	DEV	"38,1"	E
5449	DEV	"38,2"	E
5451	DEV	"39,1"	E
5452	DEV	"39,2"	E
5453	DEV	"39,3"	E
5454	DEV	"39,4"	E
5455	DEV	"39,5"	E
5456	DEV	"39,6"	E
5457	DEV	"39,7"	E
5458	DEV	"39,8"	E
5459	DEV	"39,9"	E
5460	DEV	"39,10"	E
5461	DEV	"39,11"	E
5462	DEV	"39,12"	E
5463	DEV	"39,13"	E
5464	DEV	"39,14"	E
5465	DEV	"39,15"	E
5466	DEV	"39,16"	E
5467	DEV	"39,17"	E
5468	DEV	"39,18"	E
5469	DEV	"39,19"	E
5470	DEV	"39,20"	E
5471	DEV	"39,21"	E
5472	DEV	"39,22"	E
5474	DEV	"40,1"	E
5475	DEV	"40,2"	E
5476	DEV	"40,3"	E
5477	DEV	"40,4"	E
5478	DEV	"40,5"	E
5479	DEV	"40,6"	E
5480	DEV	"40,7"	E
5482	DEV	"41,1"	E
5483	DEV	"41,2"	E
5485	DEV	"42,1"	E
5486	DEV	"42,2"	E
5487	DEV	"42,3"	E
5488	DEV	"42,4"	E
5489	DEV	"42,5"	E
5490	DEV	"42,6"	E
5491	DEV	"42,7"	E
5492	DEV	"42,8"	E
5493	DEV	"42,9"	E
5494	DEV	"42,10"	E
5495	DEV	"42,11"	E
5496	DEV	"42,12"	E
5497	DEV	"42,13"	E
5498	DEV	"42,14"	E
5499	DEV	"42,15"	E
5500	DEV	"42,16"	E
5501	DEV	"42,17"	E
5502	DEV	"42,18"	E
5503	DEV	"42,19"	E
5504	DEV	"42,20"	E
5505	DEV	"42,21"	E
5506	DEV	"42,22"	E
5507	DEV	"42,23"	E
5508	DEV	"42,24"	E
5510	DEV	"43,1"	E
5511	DEV	"43,2"	E
5512	DEV	"43,3"	E
5513	DEV	"43,4"	E
5514	DEV	"43,5"	E
5515	DEV	"43,6"	E
5517	DEV	"44,1"	E
5518	DEV	"44,2"	E
5520	DEV	"45,1"	E
5521	DEV	"45,2"	E
5522	DEV	"45,3"	E
5524	DEV	"46,1"	E
5525	DEV	"46,2"	E
5527	DEV	"47,1"	E
5528	DEV	"47,2"	E
5529	DEV	"47,3"	E
5530	DEV	"47,4"	E
5531	DEV	"47,5"	E
5532	DEV	"47,6"	E
5533	DEV	"47,7"	E
5534	DEV	"47,8"	E
5535	DEV	"47,9"	E
5536	DEV	"47,10"	E
5537	DEV	"47,11"	E
5538	DEV	"47,12"	E
5539	DEV	"47,13"	E
5540	DEV	"47,14"	E
5541	DEV	"47,15"	E
5543	DEV	"48,1"	E
5544	DEV	"48,2"	E
5545	DEV	"48,3"	E
5546	DEV	"48,4"	E
5547	DEV	"48,5"	E
