struct_idx	county	phillimore	hundred	vill	m_type	holding	units	waste_86
10521	NTH	"56,10"	Rothwell	Braybrooke	S	0.12	geld	N
10522	NTH	"56,11"	Rothwell	Draughton	X	0.62	geld	N
10523	NTH	"56,12"	Orlingbury	Broughton	S	1.5	geld	N
10524	NTH	"56,13"	Orlingbury	Cransley	D	1	geld	N
10525	NTH	"56,14"	Orlingbury	Hannington	D	0.75	geld	N
10526	NTH	"56,15"	`Hamfordshoe'	[Earls] Barton	M	4	geld	N
10527	NTH	"56,16"	`Hamfordshoe'	[Great] Doddington	D	4	geld	N
10528	NTH	"56,17"	`Hamfordshoe'	Wilby	D	4	geld	N
10529	NTH	"56,18"	`Hamfordshoe'	[Mears] Ashby	D	4	geld	N
10530	NTH	"56,19"	`Spelhoe'	Boughton	X	0.75	geld	N
10531	NTH	"56,20a"	Wymersley	Yardley [Hastings]	M	3.5	geld	N
10532	NTH	"56,20b"	Wymersley	Grendon	D	3.25	geld	N
10533	NTH	"56,20c"	Wymersley	Whiston	S	0.25	geld	N
10534	NTH	"56,20d"	Wymersley	Denton	D	1	geld	N
10535	NTH	"56,20e"	Wymersley	Hackleton	S	2	geld	N
10536	NTH	"56,20f"	Wymersley	Horton	S	1.25	geld	Y
10537	NTH	"56,20g"	Higham	Wollaston	S	1	geld	N
10538	NTH	"56,20h"	Wymersley	Brafield [-on-the-Green]	D	0.75	geld	N
10539	NTH	"56,20i"	Wymersley	Quinton	D	0.5	geld	N
10540	NTH	"56,20j"	Collingtree	Hardingstone	D	2	geld	N
10541	NTH	"56,20k"	Wymersley	Yardley [Hastings]	M		-	N
10542	NTH	"56,21"	`Gravesend'	Daventry	X	8	geld	N
10543	NTH	"56,22"	`Huxloe'	Twywell	X	1.5	geld	N
10544	NTH	"56,23"	`Hamfordshoe'	Wellingborough	X	0.5	geld	N
10545	NTH	"56,24"	Sutton	{Waletone}	X	0.5	geld	N
10546	NTH	"56,25"	Witchley	Bisbrooke	X	2.25	geld	N
10547	NTH	"56,26"	Witchley	Tickencote	X	2.87	geld	N
10548	NTH	"56,27"	Witchley	Horn	X	1	geld	N
10549	NTH	"56,28"	`Stotfold'	[East] Farndon	X	0.25	geld	N
10550	NTH	"56,29"	`Spelhoe'	Moulton	X	3.25	geld	N
10551	NTH	"56,30"	Corby	Newton	X	0.91	geld	N
10552	NTH	"56,31"	Rothwell	Braybrooke	X	1.25	geld	N
10553	NTH	"56,32"	`Stotfold'	[Great and Little] Oxendon	S	1	geld	N
10554	NTH	"56,33"	`Spelhoe'	Moulton	X	0.5	geld	N
10555	NTH	"56,34"	Wymersley	Horton	X	0.5	geld	N
10556	NTH	"56,35"	`Gravesend'	Thrupp [Grounds]	X	0.32	equal	N
10556	NTH	"56,35"	`Gravesend'	Welton	X	0.32	equal	N
10557	NTH	"56,36"	Witchley	Seaton	D		-	N
10557	NTH	"56,36"	Witchley	Thorpe [-by-Water]	D		-	N
10557	NTH	"56,36"	Witchley	Glaston	M	4	geld	N
10557	NTH	"56,36"	Witchley	[South] Luffenham	D		-	N
10558	NTH	"56,37"	Corby	Newton	X	0.91	geld	N
10559	NTH	"56,38"	Corby	[Great] Oakley	X	1.62	geld	N
10560	NTH	"56,39"	Higham	Bozeat	X	1.75	geld	N
10561	NTH	"56,40"	Mawsley	Walgrave	X	3.75	geld	N
10562	NTH	"56,41"	Mawsley	Scaldwell	X	2.25	geld	N
10563	NTH	"56,42"	Mawsley	[Hanging] Houghton	X	1.25	geld	N
10564	NTH	"56,43"	Mawsley	Holcot	X	1.37	geld	N
10565	NTH	"56,44"	`Spelhoe'	Moulton	X	0.25	geld	N
10566	NTH	"56,45"	Wymersley	[Castle] Ashby	M	1.75	geld	N
10566	NTH	"56,45"	Wymersley	Grendon	S	0.25	geld	N
10567	NTH	"56,46"	Rothwell	Rushton	X	2.83	geld	N
10568	NTH	"56,47"	`Hamfordshoe'	Hardwick	X	1	geld	N
10569	NTH	"56,48"	Orlingbury	Hardwick	X	1	geld	N
10570	NTH	"56,49"	`Huxloe'	Lilford	X	5	geld	N
10571	NTH	"56,50"	`Spelhoe'	Spratton	X	1	geld	N
10572	NTH	"56,51"	Higham	Wollaston	X	2	geld	N
10573	NTH	"56,52"	Higham	Easton [Maudit]	X	0.25	geld	N
10574	NTH	"56,53"	`Hamfordshoe'	Wellingborough	D	0.12	geld	N
10575	NTH	"56,54"	Higham	Bozeat	X	0.25	geld	N
10576	NTH	"56,55"	Wymersley	Denton	X	0.5	geld	N
10577	NTH	"56,56"	Wymersley	Brafield [-on-the-Green]	X	0.25	geld	N
10578	NTH	"56,57a"	Wymersley	Yardley [Hastings]	M		-	N
10579	NTH	"56,57b"	Wymersley	[Great and Little] Houghton	S	0.25	geld	N
10580	NTH	"56,57c"	Wymersley	Preston [Deanery]	S	0.75	geld	N
10581	NTH	"56,57d"	Wymersley	Quinton	S	0.75	geld	N
10582	NTH	"56,57e"	Wymersley	Quinton	S	0.5	geld	N
10583	NTH	"56,57f"	Wymersley	Wootton	S	1	geld	N
10584	NTH	"56,57g"	Wymersley	[Great and Little] Houghton	S	0.25	geld	N
10585	NTH	"56,57h"	Wymersley	Yardley [Hastings]	M		-	N
10586	NTH	"56,58"	Wymersley	Cogenhoe	X	0.75	geld	N
10587	NTH	"56,59"	Upton	Wothorpe	X	0.75	geld	N
10588	NTH	"56,60"	`Spelhoe'	Boughton	X	0.25	geld	N
10589	NTH	"56,61"	`Spelhoe'	Boughton	[M]	2.87	geld	N
10590	NTH	"56,62"	`Spelhoe'	Boughton	X	0.12	geld	N
10591	NTH	"56,63"	Wymersley	[Great and Little] Houghton	X	0.12	geld	N
10592	NTH	"56,64"	Wymersley	[Great and Little] Houghton	X	2	geld	N
10593	NTH	"56,65"	Wymersley	Piddington	X	1.75	geld	N
10594	NTH	"56,66"	Cleyley	Potterspury	X	1.2	geld	N
10596	NTH	"57,1"	`Spelhoe'	[Great and Little] Billing	X	4	geld	N
10597	NTH	"57,2"	Guilsborough	Watford	X	2	geld	N
10598	NTH	"57,3"	Guilsborough	Hollowell	X	0.16	geld	N
10599	NTH	"57,4"	Nobottle	Ravensthorpe	X	0.25	geld	N
10601	NTH	"58,1"	Witchley	[Little] Casterton	X	0.75	geld	N
10602	NTH	"58,2"	Foxley	Bradden	X	1.4	geld	N
10604	NTH	"59,1"	Upton	Stibbington	X	2	geld	N
10605	NTH	"59,2"	`Huxloe'	Benefield	X	0.75	geld	N
10606	NTH	"59,3"	`Spelhoe'	Abington	X	4	geld	N
10607	NTH	"59,4"	Corby	Kirby	X	0.25	geld	N
10609	NTH	"60,1"	Orlingbury	Pytchley	X	2	geld	N
10610	NTH	"60,2"	Corby	Laxton	[M]	1.5	geld	N
10611	NTH	"60,3"	Corby	Weldon	S	0.25	geld	N
10612	NTH	"60,4"	Guilsborough	Cottesbrooke	X	0.5	geld	N
10613	NTH	"60,5"	`Stotfold'	[East] Farndon	X	0.83	geld	N
10614	LEC	C1	Guthlaxton	Leicester	U		-	N
10616	LEC	C3	Guthlaxton	Leicester	U		-	N
10617	LEC	C4	Guthlaxton	Leicester	U		-	N
10618	LEC	C5	Guthlaxton	Leicester	U		-	N
10624	LEC	C11	Guthlaxton	Leicester	U		-	N
10625	LEC	C12	Guthlaxton	Leicester	U		-	N
10629	LEC	C16	Guthlaxton	Leicester	U		-	N
10630	LEC	C17	Guthlaxton	Leicester	U	6	geld	N
10631	LEC	C18	Guthlaxton	Leicester	U		-	N
10635	LEC	"1,1a"	Framland	Croxton [Kerrial]	[M]	24	geld	N
10636	LEC	"1,1b"	Framland	Knipton	D	8.75	geld	N
10637	LEC	"1,1c"	Framland	Harston	D	12	geld	N
10638	LEC	"1,2"	Framland	[Nether] Broughton	M	12	geld	N
10639	LEC	"1,3"	`Goscote'	Asfordby	D	12	geld	N
10639	LEC	"1,3"	Framland	Wycomb	D	2	equal	N
10639	LEC	"1,3"	`Goscote'	Barsby	D	4.87	geld	N
10639	LEC	"1,3"	`Goscote'	Skeffington	D	12	geld	N
10639	LEC	"1,3"	`Goscote'	Allexton	D	0.75	geld	N
10639	LEC	"1,3"	`Goscote'	Sileby	D	2.25	geld	N
10639	LEC	"1,3"	`Goscote'	Saxelby	D	1	geld	N
10639	LEC	"1,3"	`Goscote'	Tugby	D	6	geld	N
10639	LEC	"1,3"	`Goscote'	Twyford	D	4.5	geld	N
10639	LEC	"1,3"	Gartree	Frisby	D	8	geld	N
10639	LEC	"1,3"	Framland	Somerby	D	1.5	geld	N
10639	LEC	"1,3"	Gartree	Baggrave	D	5.62	geld	N
10639	LEC	"1,3"	`Goscote'	Seagrave	D	6	geld	N
10639	LEC	"1,3"	`Goscote'	Rothley	M	5	geld	N
10639	LEC	"1,3"	`Goscote'	Gaddesby	D	8.37	geld	N
10639	LEC	"1,3"	`Goscote'	Halstead	D	2.75	geld	N
10639	LEC	"1,3"	Gartree	Marefield	D	3	geld	N
10639	LEC	"1,3"	Framland	Chadwell	D	2	equal	N
10639	LEC	"1,3"	Gartree	Marefield	D	3	geld	N
10639	LEC	"1,3"	`Goscote'	Tilton[-on-the-Hill]	D	2	geld	N
10639	LEC	"1,3"	`Goscote'	Wartnaby	D	6	geld	N
10639	LEC	"1,3"	`Goscote'	Keyham	D	4	geld	N
10639	LEC	"1,3"	`Goscote'	Grimston	D	2.81	geld	N
10640	LEC	"1,4"	Gartree	Carlton [Curlieu]	D	0.75	geld	N
10640	LEC	"1,4"	Gartree	Blaston	S	2	geld	N
10640	LEC	"1,4"	Gartree	Cranoe	D	1	geld	N
10640	LEC	"1,4"	Gartree	Shangton	D	2	geld	N
10640	LEC	"1,4"	Gartree	Medbourne	D	2	geld	N
10640	LEC	"1,4"	Gartree	Gaulby	D	1.5	geld	N
10640	LEC	"1,4"	Gartree	Illston [-on-the-Hill]	D	0.25	geld	N
10640	LEC	"1,4"	Gartree	[Great and Little] Stretton	D	9	geld	N
10640	LEC	"1,4"	Gartree	Smeeton [Westerby]	D	1.25	geld	N
10640	LEC	"1,4"	Gartree	[Kings] Norton	D	3	geld	N
10640	LEC	"1,4"	Gartree	[Great] Bowden	[M]	9.5	geld	N
10640	LEC	"1,4"	Gartree	Foxton	D	2	geld	N
10641	LEC	"1,5"	Gartree	{Abegrave}	S	2	geld	N
10642	LEC	"1,6"	Gartree	Saddington	[M]	17	geld	N
10643	LEC	"1,7"	`Goscote'	`Burfielde'	D	1.5	geld	N
10643	LEC	"1,7"	`Goscote'	Whatborough	[M]	3	geld	N
10644	LEC	"1,8"	`Goscote'	Thorpe [Acre]	X	5	geld	N
10645	LEC	"1,9"	`Goscote'	Dishley	X	18	geld	N
10646	LEC	"1,10"	`Goscote'	Shepshed	[M]	49	geld	N
10647	LEC	"1,11"	Gartree	Knossington	[S]	3	geld	N
10648	LEC	"1,12"	Guthlaxton	Bittesby	[M]	5	geld	N
10650	LEC	"2,1"	Gartree	Tur Langton	[M]	5	equal	N
10650	LEC	"2,1"	Gartree	[West] Langton	D	5	equal	N
10651	LEC	"2,2"	Gartree	Tur Langton	X	3	geld	N
10652	LEC	"2,3"	Gartree	Lubenham	[M]	5	geld	N
10653	LEC	"2,4"	Gartree	Lubenham	X	3	geld	N
10654	LEC	"2,5"	Gartree	Welham	X	2	geld	N
10655	LEC	"2,6"	Gartree	Keythorpe	X	2	geld	N
10656	LEC	"2,7"	`Goscote'	Tilton[-on-the-Hill]	X	1	geld	N
10658	LEC	"3,1"	Guthlaxton	Leicester	U	10	geld	N
10659	LEC	"3,2"	Guthlaxton	Knighton	[M]	12	geld	N
10660	LEC	"3,3"	Guthlaxton	Leire	X	1	geld	N
10661	LEC	"3,4"	Guthlaxton	Sharnford	X	1	geld	N
10662	LEC	"3,5"	Guthlaxton	Cotes [de Val]	X	2	geld	N
10663	LEC	"3,6"	Guthlaxton	[Great and Middle] Poultney	X	4	geld	N
10664	LEC	"3,7"	Guthlaxton	Misterton	X	4.5	geld	N
10665	LEC	"3,8"	Guthlaxton	Walcote	X	6	geld	N
10666	LEC	"3,9"	Guthlaxton	Kimcote	X	13.5	geld	N
10667	LEC	"3,10"	Guthlaxton	Swinford	X	0.25	geld	N
10668	LEC	"3,11"	Gartree	Holyoaks	X	3	geld	N
10669	LEC	"3,12"	`Goscote'	[Great] Dalby	X	9	geld	N
10670	LEC	"3,13"	`Goscote'	[South] Croxton	X	4	geld	N
10671	LEC	"3,14"	Framland	Branston	X	7.5	geld	N
10672	LEC	"3,15"	Framland	Buckminster	X	9.5	geld	N
10673	LEC	"3,16"	Framland	Holwell	X	1	geld	N
10675	LEC	"4,1"	Guthlaxton	Arnesby	X	2.62	geld	N
10677	LEC	"5,1"	Gartree	[West] Langton	X	4.75	geld	N
10678	LEC	"5,2"	Gartree	[Great] Easton	X	12	geld	N
10679	LEC	"5,3"	Gartree	[Great] Easton	X	2	geld	N
10681	LEC	"6,1"	Guthlaxton	Burbage	[M]	22.5	geld	N
10682	LEC	"6,2"	Guthlaxton	[Potters] Marston	X	3	geld	N
10683	LEC	"6,3"	Guthlaxton	Barwell	X	4	geld	N
10684	LEC	"6,4"	Guthlaxton	Stapleton	D	1	geld	N
10684	LEC	"6,4"	Guthlaxton	Barwell	X		no units	N
10685	LEC	"6,5"	Gartree	Scraptoft	[M]	12	geld	N
10686	LEC	"6,6"	`Goscote'	Packington	X	8.5	geld	N
10687	LEC	"6,7"	Guthlaxton	Kirkby [Mallory]	X	1.5	geld	N
10689	LEC	"7,1"	Guthlaxton	Stapleton	X	2	geld	N
10689	LEC	"7,1"	Guthlaxton	Sutton [Cheney]	X	2	geld	N
10690	LEC	"7,2"	`Goscote'	Beeby	X	10.5	geld	N
10692	LEC	"8,1"	Guthlaxton	Peatling	X	0.5	geld	N
10693	LEC	"8,2"	Guthlaxton	Sutton [-in-the-Elms]	X	2	geld	N
10693	LEC	"8,2"	Guthlaxton	Shearsby	X	2	geld	N
10694	LEC	"8,3"	Gartree	Illston [-on-the-Hill]	X	2.25	geld	N
10695	LEC	"8,4"	Guthlaxton	Swinford	X	2.5	geld	N
10696	LEC	"8,5"	Guthlaxton	Wigston [Parva]	D	2	geld	N
10698	LEC	"9,1"	Guthlaxton	Aylestone	[M]	21	geld	N
10699	LEC	"9,2"	Guthlaxton	Frolesworth	[M]	0.5	geld	N
10700	LEC	"9,3"	Guthlaxton	Huncote	[M]	6	geld	N
10701	LEC	"9,4"	Guthlaxton	Cosby	D	1	geld	N
10702	LEC	"9,5"	Guthlaxton	[Market] Bosworth	X	6	geld	N
10704	LEC	"10,1"	Guthlaxton	Knaptoft	[M]	12	geld	N
10705	LEC	"10,2"	Guthlaxton	Sapcote	[M]	1.5	geld	N
10706	LEC	"10,3"	Guthlaxton	Hinckley	[M]	14	geld	N
10707	LEC	"10,4"	Guthlaxton	Sibson	X	11	geld	N
10708	LEC	"10,5"	Guthlaxton	Shenton	X	1	geld	N
10709	LEC	"10,6"	Guthlaxton	Shearsby	X	4.5	geld	N
10710	LEC	"10,7"	Guthlaxton	Croft	[M]	4.62	geld	N
10710	LEC	"10,7"	Guthlaxton	Sutton [-in-the-Elms]	D	0.5	equal	N
10710	LEC	"10,7"	Guthlaxton	Broughton [Astley]	D	0.5	equal	N
10711	LEC	"10,8"	Guthlaxton	[Fenny] Drayton	X	5.5	geld	N
10712	LEC	"10,9"	Guthlaxton	Bitteswell	X	8.5	geld	N
10713	LEC	"10,10"	Guthlaxton	Swinford	X	1.5	geld	N
10714	LEC	"10,11"	Guthlaxton	Walton	X	4.5	geld	N
10715	LEC	"10,12"	Gartree	Theddingworth	X	6.5	geld	N
10716	LEC	"10,13"	Gartree	Theddingworth	X	3.25	geld	N
10717	LEC	"10,14"	Guthlaxton	{Torp}	X	2	geld	N
10718	LEC	"10,15"	`Goscote'	Wanlip	X	4	geld	N
10719	LEC	"10,16"	`Goscote'	Shoby	X	11	geld	N
10720	LEC	"10,17"	`Goscote'	Walton [-on-the-Wolds]	X	7	geld	N
10722	LEC	"11,1"	Guthlaxton	Norton [-juxta-Twycross]	[M]	6	geld	N
10723	LEC	"11,2"	`Goscote'	Appleby	X	3	geld	N
10724	LEC	"11,3"	Guthlaxton	Bilstone	X	1.5	geld	N
10726	LEC	"12,1"	Guthlaxton	Aylestone	X	5	geld	N
10727	LEC	"12,2"	`Goscote'	[Castle] Donington	[M]	22.5	geld	N
10729	LEC	"13,1"	Guthlaxton	Wigston [Magna]	[M]	24	geld	N
10730	LEC	"13,2"	Guthlaxton	Frolesworth	X	1	geld	N
10730	LEC	"13,2"	Guthlaxton	Sapcote	D	1	geld	N
10731	LEC	"13,3"	Guthlaxton	Sharnford	X	2	geld	N
10732	LEC	"13,4"	Guthlaxton	[Earl] Shilton	[M]	5	geld	N
10733	LEC	"13,5"	Guthlaxton	Ratby	[M]	5.62	geld	N
10734	LEC	"13,6"	Guthlaxton	Groby	X	5.62	geld	N
10735	LEC	"13,7"	Guthlaxton	Kirby [Muxloe]	X	2	geld	N
10736	LEC	"13,8"	Guthlaxton	Desford	X	2.62	geld	N
10737	LEC	"13,9"	Guthlaxton	Stapleton	X	1	geld	N
10738	LEC	"13,10"	Guthlaxton	Kirkby [Mallory]	X	2.5	geld	N
10739	LEC	"13,11"	Guthlaxton	Brascote	X	1	equal	N
10739	LEC	"13,11"	Guthlaxton	Newbold [Verdon]	X	1	equal	N
10740	LEC	"13,12"	Guthlaxton	Peckleton	X	6	geld	N
10741	LEC	"13,13"	Gartree	Illston [-on-the-Hill]	X	8.75	geld	N
10742	LEC	"13,14"	Gartree	Thorpe [Langton]	X	0.5	geld	N
10743	LEC	"13,15"	Gartree	Stockerston	[M]	28	geld	N
10744	LEC	"13,16"	Gartree	Burton [Overy]	X	12	geld	N
10745	LEC	"13,17"	Gartree	Carlton [Curlieu]	X	11.12	geld	N
10746	LEC	"13,18"	Gartree	Noseley	X	12	geld	N
10747	LEC	"13,19"	`Goscote'	Thurcaston	X	9	geld	N
10748	LEC	"13,20"	`Goscote'	Belgrave	X	7	geld	N
10749	LEC	"13,21"	`Goscote'	Birstall	X	6	geld	N
10750	LEC	"13,22"	`Goscote'	Anstey	X	2	geld	N
10751	LEC	"13,23"	`Goscote'	Thurmaston	X	10	geld	N
10752	LEC	"13,24"	`Goscote'	Humberstone	[S]	9	geld	N
10753	LEC	"13,25"	Guthlaxton	Swinford	X	0.62	geld	N
10754	LEC	"13,26"	Guthlaxton	Bruntingthorpe	[M]	6	geld	N
10754	LEC	"13,26"	Gartree	Smeeton [Westerby]	D	1	ploughs	N
10755	LEC	"13,27"	Guthlaxton	{Lestone}	X	6	geld	N
10756	LEC	"13,28"	Guthlaxton	{Lestone}	X	6	geld	N
10757	LEC	"13,29"	Gartree	Smeeton [Westerby]	X	4.87	geld	N
10758	LEC	"13,30"	`Goscote'	Twyford	X	2	geld	N
10759	LEC	"13,31"	Guthlaxton	Oadby	X	1.5	geld	N
10760	LEC	"13,32"	Guthlaxton	Peatling	X	3.5	geld	N
10761	LEC	"13,33"	Guthlaxton	Shearsby	X	1	geld	N
10762	LEC	"13,34"	Guthlaxton	Sapcote	X	2	geld	N
10763	LEC	"13,35"	Guthlaxton	Willoughby [Waterless]	X	3	geld	N
10764	LEC	"13,36"	Guthlaxton	Willoughby [Waterless]	X	1	geld	N
10765	LEC	"13,37"	Guthlaxton	Croft	X	5.37	geld	N
10766	LEC	"13,38"	Guthlaxton	Broughton [Astley]	X	3	geld	N
10767	LEC	"13,39"	Guthlaxton	Enderby	X	5.62	geld	N
10768	LEC	"13,40"	Guthlaxton	Glenfield	X	5.62	geld	N
10769	LEC	"13,41"	Guthlaxton	Braunstone	X	5.37	geld	N
10770	LEC	"13,42"	Guthlaxton	Kirby [Muxloe]	X	0.62	geld	N
10771	LEC	"13,43"	Guthlaxton	Sutton [Cheney]	X	1	geld	N
10772	LEC	"13,44"	Guthlaxton	Cadeby	X	2	geld	N
10773	LEC	"13,45"	Guthlaxton	{Neulebi}	X	1	geld	N
10774	LEC	"13,46"	Guthlaxton	Barlestone	X	2.75	geld	N
10775	LEC	"13,47"	Guthlaxton	Sheepy [Parva]	X	1	geld	N
10776	LEC	"13,48"	Guthlaxton	Cotesbach	X	9	geld	N
10777	LEC	"13,49"	Guthlaxton	Cotesbach	X	1.5	geld	N
10778	LEC	"13,50"	Gartree	Evington	X	10.5	geld	N
10779	LEC	"13,51"	Gartree	[Old] Ingarsby	X	12	geld	N
10780	LEC	"13,52"	Gartree	Stoughton	X	4	geld	N
10781	LEC	"13,53"	Gartree	Gaulby	X	13.25	geld	N
10782	LEC	"13,54"	Gartree	Frisby	X	2	geld	N
10783	LEC	"13,55"	Gartree	Shangton	X	4	geld	N
10784	LEC	"13,56"	Gartree	Stonton [Wyville]	X	6	geld	N
10785	LEC	"13,57"	Gartree	[East] Langton	X	11	geld	N
10786	LEC	"13,58"	Gartree	[Great] Glen	X	17.25	geld	N
10787	LEC	"13,59"	Gartree	[Great] Glen	X	1	geld	N
10788	LEC	"13,60"	`Goscote'	Syston	X	9	geld	N
10789	LEC	"13,61"	`Goscote'	Birstall	X	2	geld	N
10790	LEC	"13,62"	`Goscote'	Thurmaston	X	3.5	geld	N
10791	LEC	"13,63"	`Goscote'	Wymeswold	M	9.62	geld	N
10792	LEC	"13,64"	`Goscote'	Sileby	X	8.5	geld	N
10793	LEC	"13,65"	`Goscote'	Ashby [-de-la-Zouch]	X	14	geld	N
10794	LEC	"13,66"	`Goscote'	Alton	X	6.5	geld	N
10795	LEC	"13,67"	`Goscote'	Staunton [Harold]	X	2	geld	N
10796	LEC	"13,68"	`Goscote'	Whitwick	X	0.5	geld	N
10797	LEC	"13,69"	Framland	Waltham [-on-the-Wolds]	X	16.5	geld	N
10798	LEC	"13,70"	Framland	Thorpe [Arnold]	X	15	geld	N
10799	LEC	"13,71"	Framland	Thorpe [Arnold]	X	3	geld	N
10800	LEC	"13,72"	Guthlaxton	[Market] Bosworth	X	2	geld	N
10801	LEC	"13,73"	Guthlaxton	Barton [-in-the-Beans]	X	0.33	geld	N
10802	LEC	"13,74"	Guthlaxton	Newbold [Verdon]	X	2	geld	N
10804	LEC	"14,1"	Framland	Stapleford	[M]	14	geld	N
10805	LEC	"14,2"	`Goscote'	Tonge	[M]	21.5	geld	N
10806	LEC	"14,3"	`Goscote'	Worthington	X	4	geld	N
10807	LEC	"14,4"	Framland	Saxby	D	5	geld	N
10808	LEC	"14,5"	Framland	Coston	X	9	geld	N
10809	LEC	"14,6"	Framland	Edmondthorpe	[M]	13.75	equal	N
10809	LEC	"14,6"	Framland	Wymondham	[M]	13.75	equal	N
10810	LEC	"14,7"	`Goscote'	Seagrave	D	0.5	geld	N
10811	LEC	"14,8"	Framland	Wyfordby	D	0.5	geld	Y
10812	LEC	"14,9"	Guthlaxton	Orton [-on-the-Hill]	X	6	geld	N
10813	LEC	"14,10"	Guthlaxton	Twycross	X	6	geld	N
10814	LEC	"14,11"	Guthlaxton	Gopsall	X	3	geld	N
10815	LEC	"14,12"	Guthlaxton	Sheepy [Magna]	X	2	geld	N
10816	LEC	"14,13"	Guthlaxton	Congerstone	X	2	geld	N
10817	LEC	"14,14"	Guthlaxton	Smockington	X	1.5	geld	N
10818	LEC	"14,15"	Guthlaxton	Shenton	X	0.25	geld	N
10819	LEC	"14,16"	Gartree	Houghton [-on-the-Hill]	X	9	geld	N
10820	LEC	"14,17"	`Goscote'	Ashby [Folville]	D	1	geld	N
10821	LEC	"14,18"	`Goscote'	Coleorton	X	1	geld	N
10822	LEC	"14,19"	`Goscote'	[Nether or Over] Seal	[M]	7	geld	N
10823	LEC	"14,20"	`Goscote'	[Nether or Over] Seal	[M]	6	geld	N
10824	LEC	"14,21"	`Goscote'	Boothorpe	X	1	geld	N
10825	LEC	"14,22"	`Goscote'	Appleby [Parva]	X	1	geld	N
10826	LEC	"14,23"	`Goscote'	Swepstone	X	10	geld	N
10827	LEC	"14,24"	`Goscote'	Newton [Burgoland]	X	0.5	geld	N
10828	LEC	"14,25"	`Goscote'	Newton [Burgoland]	X	1	geld	N
10829	LEC	"14,26"	`Goscote'	Woodcote	X	2	geld	N
10830	LEC	"14,27"	`Goscote'	Osgathorpe	X	1	geld	N
10831	LEC	"14,28"	`Goscote'	Coleorton	X	1	equal	Y
10831	LEC	"14,28"	`Goscote'	Stretton [-en-le-Field]	X	1	equal	Y
10831	LEC	"14,28"	`Goscote'	Donisthorpe	X	1	equal	Y
10832	LEC	"14,29"	Framland	Burton [Lazars]	X	1.12	geld	N
10833	LEC	"14,30"	`Goscote'	{Windesers}	X	3	geld	Y
10834	LEC	"14,31"	Framland	Somerby	[M]	3.25	geld	N
10834	LEC	"14,31"	Framland	[Little] Dalby	D	5	geld	N
10835	LEC	"14,32"	Framland	Burrough [-on-the-Hill]	X	2.37	geld	N
10836	LEC	"14,33"	Framland	Newbold	X	3	geld	N
10837	LEC	"14,34"	`Goscote'	Linton	X	1	geld	Y
10839	LEC	"15,1"	Gartree	Horninghold	X	3	geld	N
10840	LEC	"15,2"	Gartree	Blaston	D	2	geld	N
10840	LEC	"15,2"	Gartree	Medbourne	M	4	geld	N
10841	LEC	"15,3"	Framland	Harby	X	17	geld	N
10842	LEC	"15,4"	Framland	Barkestone[-le-Vale]	X	15	geld	N
10843	LEC	"15,5"	Framland	Bottesford	[M]	9	geld	N
10844	LEC	"15,6"	Framland	Redmile	D	3	geld	N
10845	LEC	"15,7"	Framland	Knipton	D	3.25	geld	N
10846	LEC	"15,8"	Gartree	Laughton	X	2	geld	N
10847	LEC	"15,9"	Gartree	Lubenham	X	2	geld	N
10848	LEC	"15,10"	`Goscote'	Barkby	[M]	12	geld	N
10848	LEC	"15,10"	`Goscote'	Hungarton	D	6	geld	N
10849	LEC	"15,11"	`Goscote'	Quenby	X	2.5	geld	N
10849	LEC	"15,11"	`Goscote'	[South] Croxton	X	5	geld	N
10850	LEC	"15,12"	Framland	[Long] Clawson	X	16.56	geld	N
10851	LEC	"15,13"	Framland	Hose	X	6	geld	N
10852	LEC	"15,14"	Framland	Hose	X	4	geld	N
10853	LEC	"15,15"	Framland	Bottesford	[M]	12	geld	N
10854	LEC	"15,16"	Framland	Stathern	[S]	9.75	geld	N
10856	LEC	"16,1"	Guthlaxton	Gilmorton	[M]	14	geld	N
10857	LEC	"16,2"	Guthlaxton	Shenton	X	5.75	geld	N
10858	LEC	"16,3"	Guthlaxton	[North or South] Kilworth	X	4	geld	N
10859	LEC	"16,4"	Gartree	Gumley	X	4	geld	N
10860	LEC	"16,5"	Gartree	Shangton	X	2	geld	N
10861	LEC	"16,6"	Gartree	Thorpe [Langton]	X	3.75	geld	N
10862	LEC	"16,7"	Gartree	[Husbands] Bosworth	X	4	geld	N
10863	LEC	"16,8"	Gartree	Kibworth [Harcourt]	X	12	geld	N
10864	LEC	"16,9"	Gartree	Newton [Harcourt]	[M]	10	geld	N
10866	LEC	"17,1"	Guthlaxton	Peatling	X	3	geld	N
10867	LEC	"17,2"	Guthlaxton	Leire	X	2	geld	N
10868	LEC	"17,3"	Guthlaxton	Frolesworth	X	0.5	geld	N
10869	LEC	"17,4"	Guthlaxton	Dunton [Bassett]	X	7.5	geld	N
10870	LEC	"17,5"	Guthlaxton	Ashby [Parva]	X	2	geld	N
10871	LEC	"17,6"	Gartree	Evington	X	1	geld	N
10872	LEC	"17,7"	Guthlaxton	Swinford	X	2.5	geld	N
10873	LEC	"17,8"	Guthlaxton	Walcote	X	2	geld	N
10874	LEC	"17,9"	Guthlaxton	Cosby	X	3	geld	N
10875	LEC	"17,10"	Guthlaxton	Barlestone	X	1.25	geld	N
10876	LEC	"17,11"	Guthlaxton	Swinford	X	3.5	geld	N
10877	LEC	"17,12"	Guthlaxton	Swinford	X	3.25	geld	N
