places_idx	place_form_sub	county	hundred	vill	os_ref	os_codes
21166	2	MDX	`Elthorne'	West Drayton	TQ0679
21171	1	NTT	`Bassetlaw'	Drayton	
21171	2	NTT	`Bassetlaw'	West Drayton	SK7074
21176	1	YKS	Craven	Drebley	SE0559
21181	1	DEV	Wonford	Drewsteignton	SX7390
21181	2	DEV	Wonford	Teignton	
21186	1	YKS	Cave	Drewton	SE9233
21191	1	LIN	`Candleshoe'	Driby	TF3874
21196	1	GLS	{Gersdones}	Driffield	SU0799
21201	1	YKS	Driffield	Driffield	
21201	2	YKS	Driffield	Great Driffield	TA0257
21206	1	YKS	Driffield	Driffield	
21206	2	YKS	Driffield	Little Driffield	TA0057
21211	1	YKS	Morley	Drighlington	SE2229	
21216	1	SUS	`Henhurst'	Drigsell	TQ7523	approximate
21221	1	YKS	Holderness [North Hundred]	Dringhoe	TA1555	
21226	1	SUF	Thedwastre	Drinkstone	TL9561	
21231	1	STS	Pirehill	Drointon	SK0226	
21236	1	BUK	Clent	Droitwich	SO8963	
21241	1	GLS	Clent	Droitwich	SO8963	
21246	1	HEF	Clent	Droitwich	SO8963	
21251	1	OXF	Clent	Droitwich	SO8963	
21256	1	SHR	Clent	Droitwich	SO8963	
21261	1	WAR	Clent	Droitwich	SO8963	
21266	1	WOR	Clent	Droitwich	SO8963	
21271	1	YKS	Langbaurgh	Dromonby		
21271	2	YKS	Langbaurgh	Dromonby Hall	NZ5305	
21276	1	DBY	`Scarsdale'	Dronfield	SK3578	
21281	1	HAM	Droxford	Droxford	SU6018	
21286	1	YKS	Holderness [Middle Hundred]	Drypool	TA1028
21291	1	CHS	`Duddeston'	Duckington	SJ4951
21296	1	OXF	Bampton	Ducklington	SP3507
21301	1	DBY	`Scarsdale'	Duckmanton	SK4472
21301	2	DBY	`Scarsdale'	Long Duckmanton	SK4471
21306	1	NTH	Willybrook	Duddington	SK9800
21311	1	WOR	Clent	Dudley	SO9490
21316	1	DOR	Cranborne	Dudsbury	SZ0798
21321	1	SHR	Wittery	Dudston	SO2497
21326	1	DBY	`Morleystone'	Duffield	SK3443
21331	1	YKS	Howden	Duffield	
21331	2	YKS	Howden	North Duffield	SE6836
21336	1	YKS	Howden	South Duffield	SE6833
21336	2	YKS	Howden	Duffield	
21341	1	YKS	{Scard}	Duggleby	SE8767
21346	1	CAM	`Radfield'	Dullingham	TL6357
21351	1	SOM	Williton	Dulverton	SS9127	
21356	1	GLS	`Greston'	Dumbleton	SP0135	
21361	1	HAM	Bermondspit	Dummer	SU5845	
21366	1	HAM	Somborne	Duna	SU3629	speculative
21366	2	HAM	Somborne	Furzedown		
21371	1	HAM	Broughton	Dunbridge	SU3126	
21376	1	DEV	Exminster	Dunchideock	SX8887	
21381	1	WAR	Marton	Dunchurch	SP4871	
21386	1	WOR	`Cresslow'	Dunclent	SO8675	
21391	1	SUS	Rotherbridge	Duncton	SU9617	
21396	1	SOM	Whitley	Dundon	ST4732	
21396	2	SOM	Whitley	Compton		
21401	1	HAM	Bowcombe	Dungewood	SZ4680	
21411	1	NFK	`Laundich'	Dunham		
21411	2	NFK	`Laundich'	Great Dunham	TF8714	
21411	3	NFK	`Laundich'	Little Dunham	TF8714	
21416	1	CHS	Bucklow	Dunham		
21416	2	CHS	Bucklow	Dunham Massey	SJ7488	
21421	1	CHS	Ruloe	Dunham	SJ4772	
21421	2	CHS	Ruloe	Dunham on the Hill		
21421	9	CHS	Ruloe	Dunham-on-the-Hill		
21424	1	NTT	`Bassetlaw'	Dunham		
21424	2	NTT	`Bassetlaw'	Dunham on Trent		
21424	3	NTT	`Bassetlaw'	Dunham-on-Trent	SK8174	
21426	1	LIN	`Lawress'	Dunholme	TF0279	
21431	1	GLS	Westbury	Duni	SO7616	approximate
21436	1	SOM	Wellow	Dunkerton	ST7159	
21441	1	DEV	Hemyock	Dunkeswell	ST1407	
21446	1	YKS	`Burghshire'	Keswick		
21446	2	YKS	`Burghshire'	Dunkeswick	SE3046	
21451	1	ESS	Dunmow	Dunmow		
21451	2	ESS	Dunmow	Great Dunmow	TL6222	
21451	3	ESS	Dunmow	Little Dunmow	TL6521
21456	1	YKS	Holderness [North Hundred]	Dunnington	TA1552
21461	1	YKS	{Sneculfcros}	Dunnington	SE6652
21466	1	SUF	`Plomesgate'	Dunningworth	TM3857
21471	1	DEV	Merton	Dunsbeare	SS5113
21481	1	LIN	Aveland	Dunsby	TF1026
21486	1	LIN	`Flaxwell'	Dunsby	TF0351
21491	1	DEV	Budleigh	Dunscombe	SS8805
21496	1	OXF	Binfield	Dunsden	SU7477
21501	1	DEV	Black Torrington	Dunsdon	SS3008
21506	1	DEV	Wonford	Dunsford	SX8189
21511	1	YKS	`Burghshire'	Dunsforth	
21511	2	YKS	`Burghshire'	Lower Dunsforth	SE4464
21511	3	YKS	`Burghshire'	Upper Dunsforth	SE4463
21516	1	DEV	Black Torrington	Dunsland	SS4003
21521	1	HRT	Tring	Dunsley	SP9211
21521	2	HRT	Tring	Upper Dunsley	SP9311	
21526	1	YKS	Langbaurgh	Dunsley	NZ8511	
21531	1	BDF	`Manshead'	Dunstable	TL0221	
21536	1	LIN	Corringham	Dunstall	SK8893	
21541	1	SOM	Carhampton	Dunster	SS9943	
21546	1	LIN	`Threo'	Dunsthorpe	SK9235	
21551	1	LIN	`Langoe'	Dunston	TF0662	
21556	1	NFK	Humbleyard	Dunston	TG2202	
21561	1	STS	Cuttlestone	Dunston	SJ9217	
21566	1	DEV	Kerswell	Dunstone	SX7175	
21571	1	DEV	Plympton	Dunstone	SX5951	
21576	1	DEV	Lifton	Dunterton	SX3779	
21581	1	OXF	Wootton	Dunthrop	SP3528	
21586	1	GLS	Cirencester	Duntisbourne	SO9707	approximate
21586	2	GLS	Cirencester	Daglingworth	SO9905	
21586	3	GLS	Cirencester	Duntisbourne Abbots		
21591	1	GLS	Cirencester	Duntisbourne		
21591	2	GLS	Cirencester	Duntisbourne Abbots	SO9707	
21596	1	GLS	Rapsgate	Duntisbourne		
21596	2	GLS	Rapsgate	Duntisbourne Abbots	SO9707	
21601	1	GLS	Cirencester	Duntisbourne		
21601	2	GLS	Cirencester	Duntisbourne Hotat	SO9707	approximate
21601	3	GLS	Cirencester	Duntisbourne Abbots		
21606	1	GLS	Rapsgate	Duntisbourne		
21606	2	GLS	Rapsgate	Duntisbourne Hotat	SO9707	approximate
21606	3	GLS	Rapsgate	Duntisbourne Abbots		
21611	1	GLS	Rapsgate	Duntisbourne		
21611	2	GLS	Rapsgate	Duntisbourne Leer	SO9707	
21611	3	GLS	Rapsgate	Nutbeam		
21616	1	GLS	Cirencester	Duntisbourne		
21616	2	GLS	Cirencester	Duntisbourne Rouse	SO9805	
21621	1	BDF	Biggleswade	Dunton	TL2344	
21626	1	BUK	Mursley	Dunton	SP8224
21631	1	ESS	Barstable	Dunton	TQ6588
21636	1	NFK	`Brothercross'	Dunton	TF8730
21641	1	LEC	Guthlaxton	Dunton	
21641	2	LEC	Guthlaxton	Dunton Bassett	SP5490
21646	1	SOM	North Petherton	Dunwear	ST3136
21651	1	SUF	`Blything'	Dunwich	TM4770
21656	1	SOM	Cannington	Durborough	ST1941
21661	1	SOM	Andersfield	Durleigh	ST2736
21666	1	HAM	Redbridge	Durley	SU3510
21671	1	WIL	Amesbury	Durnford	
21671	2	WIL	Amesbury	Great Durnford	SU1338
21671	3	WIL	Amesbury	Little Durnford	SU1234
21676	1	SUS	`Brightford'	Durrington	TQ1104
21681	1	WIL	Amesbury	Durrington	SU1544
21686	1	GLS	Berkeley	Dursley	ST7598
21691	1	SOM	North Petherton	Durston	ST2928
21696	1	HAM	Bowcombe	Durton	SZ5288
21701	1	DOR	Pimperne	Durweston	ST8508
21701	2	DOR	Pimperne	Knighton	
21706	1	NTH	Nobottle	Duston	SP7261
21711	1	CHS	{Tunendune}	Dutton	SJ5779
21716	1	BRK	Gainfield	Duxford	SU3699
21721	1	CAM	Whittlesford	Duxford	TL4746
21726	1	SOM	Cannington	Dyche	ST1641
21731	1	LIN	Aveland	Dyke	TF1022
21736	1	NFK	Forehoe	Dykebeck	TG0901
21741	1	GLS	Botloe	Dymock	SO7031
21746	1	GLS	{Grimboldestou}	Dyrham	ST7475
21751	1	CHS	Ati's Cross	Dyserth	SJ0579
21756	1	KEN	Eastry	Each	TR3058
21761	1	KEN	{Summerdene}	Each	TR3058
21766	1	KEN	Romney Marsh	Eadruneland		unknown
21771	1	LIN	Graffoe	Eagle	SK8767	
21776	1	NTT	`Bassetlaw'	Eakring	SK6762	
21781	1	CHS	Bucklow	Eanley	SJ5681	
21781	2	CHS	Bucklow	Eanleywood		
21786	1	YKS	Craven	Earby	SD9046	
21791	1	YKS	Craven	Earby	SD9046	
21796	1	SHR	{Alnodestreu}	Eardington	SO7290	
21801	1	HEF	{Lene}	Eardisland	SO4158	
21806	1	HEF	Elsdon	Eardisley	SO3149	
21811	1	WOR	`Doddingtree'	Eardiston	SO6968	
21816	1	BRK	`Charldon'	Earley	SU7572	
21821	1	NFK	Humbleyard	Earlham	TG1908	
21826	1	WIL	Ramsbury	Earlscourt	SU2185	
21831	1	YKS	Agbrigg	Heaton		
21831	2	YKS	Agbrigg	Earlsheaton	SE2521	
21841	1	SOM	`Abdick'	Earnshill	ST3821
21846	1	NFK	Earsham	Earsham	TM3188
21856	1	YKS	`Bulford'	Earswick	SE6257
21861	1	GLS	`Langley'	Earthcott	
21861	2	GLS	`Langley'	Gaunts Earthcott	ST6384
21861	9	GLS	`Langley'	Gaunts Earthcott	
21866	1	YKS	Langbaurgh	Easby	NZ5708
21871	1	YKS	Land of Count Alan	Easby	NZ1800
21876	1	BUK	Ixhill	Easington	SP6810
21881	1	OXF	Benson	Easington	SU6697
21886	1	YKS	Holderness [South Hundred]	Easington	TA3919
21891	1	YKS	Langbaurgh	Easington	NZ7418
21896	1	YKS	Craven	Easington	SD7050
21901	1	YKS	`Bulford'	Easingwold	SE5269
21906	1	KEN	Eastry	Easole	TR2552
21916	1	SUS	Eastbourne	Bourne	
21916	2	SUS	Eastbourne	Eastbourne	TV6199
21921	1	KEN	`Worth'	Eastbridge	TR0731
21926	1	YKS	Craven	Eastburn	SE0244
21931	1	YKS	Driffield	Eastburn	SE9955
21936	1	WOR	`Oswaldslow'	Eastbury	SO8257
21941	1	ESS	Dunmow	Easter	
21941	2	ESS	Dunmow	Good Easter	TL6212
21946	1	ESS	Dunmow	Easter	
21946	2	ESS	Dunmow	High Easter	TL6214
21951	1	SUS	Binsted	Gate	
21951	2	SUS	Binsted	Eastergate	SU9405
21956	1	SUS	Eastbourne	Easthall	TV6198
21956	2	SUS	Eastbourne	East Hale	
21961	1	CHS	Willaston	Eastham	SJ3580
21966	1	WOR	`Doddingtree'	Eastham	SO6568
21971	1	BRK	`Ripplesmere'	Easthampstead	SU8667
21976	1	SOM	Crewkerne	Easthams	ST4510
21976	2	SOM	Crewkerne	Lower Easthams	
21981	1	SHR	Patton	Easthope	SO5695
21986	1	ESS	Lexden	Easthorpe	TL9121
21991	1	YKS	Weighton	Easthorpe	SE8845
21996	1	YKS	{Dic}	Easthorpe	
21996	2	YKS	{Dic}	Easthorpe House	SE7371
22001	1	GLS	`Brightwells Barrow'	Eastleach	
22001	2	GLS	`Brightwells Barrow'	Eastleach Martin	SP2005
22006	1	GLS	`Brightwells Barrow'	Eastleach	
22006	2	GLS	`Brightwells Barrow'	Eastleach Turville	SP1905
22011	1	DEV	Fremington	Eastleigh	SS4827
22011	2	DEV	Fremington	Leigh	
22016	1	HAM	Mansbridge	Eastleigh	SU4518
22021	1	KEN	Faversham	Eastling	TQ9656
22026	1	KEN	Faversham	North Eastling	TQ9657
22026	2	KEN	Faversham	Eastling		
22031	1	HEF	{Wimundestreu}	Eastnor	SO7337	
22036	1	HAM	`Bosbarrow'	Eastoke	SZ7498	
22036	2	HAM	`Bosbarrow'	East Stoke		
22041	1	BDF	`Stodden'	Easton	TL1371	
22046	1	HAM	Fawley	Easton	SU5132	
22051	1	HUN	`Leightonstone'	Easton	TL1371	
22056	1	LIN	`Beltisloe'	Easton	SK9226	
22061	1	NFK	Forehoe	Easton	TG1310	
22066	1	NFK	South Erpingham	Easton	TG2723	
22071	1	SUF	`Loose'	Easton	TM2858	
22076	1	WIL	Chippenham	Easton	ST8676	speculative
22076	2	WIL	Chippenham	Easton Piercy	ST8877	
22081	1	YKS	Hunthow	Easton	TA1568	
22086	1	SUF	`Blything'	Easton		
22086	2	SUF	`Blything'	Easton Bavents	TM5178	
22091	1	HAM	Hurstbourne	Easton	
22091	2	HAM	Hurstbourne	Crux Easton	SU4256
22096	1	LEC	Gartree	Easton	
22096	2	LEC	Gartree	Great Easton	SP8492
22101	1	ESS	Dunmow	Easton	
22101	2	ESS	Dunmow	Great Easton	TL6025
22101	3	ESS	Dunmow	Little Easton	TL6023
22106	1	WIL	Dunley	Easton	
22106	2	WIL	Dunley	Easton Grey	ST8887
22111	1	SOM	Portbury	Easton	
22111	2	SOM	Portbury	Easton in Gordano	ST5175
22111	9	SOM	Portbury	Easton-in-Gordano	
22116	1	NTH	Higham	Easton	
22116	2	NTH	Higham	Easton Maudit	SP8858
22121	1	NTH	Cleyley	Easton Neston	SP7049
22121	2	NTH	Cleyley	Easton	
22126	1	NTH	Upton	Easton	
22126	2	NTH	Upton	Easton-on-the-Hill	TF0104
22126	3	NTH	Upton	Easton on the Hill	
22131	1	NTH	Willybrook	Easton	
22131	2	NTH	Willybrook	Easton-on-the-Hill	TF0104
22131	3	NTH	Willybrook	Easton on the Hill	
22136	1	WIL	Chippenham	Easton	
22136	2	WIL	Chippenham	Easton Piercy	ST8877
22136	3	WIL	Chippenham	Lower Easton	
22136	4	WIL	Chippenham	Lower Easton Piercy	ST8977
22141	1	SOM	Chewton	Easton	
22141	2	SOM	Chewton	Ston Easton	ST6253
22146	1	YKS	Howden	Eastrington	SE7929
22151	1	SOM	Bruton	Eastrip	ST7035
22156	1	HAM	Basingstoke	Eastrop	SU6452
22161	1	KEN	Eastry	Eastry	TR3154
22166	1	KEN	Wye	Eastwell	TR0047	
22171	1	LEC	Framland	Eastwell	SK7728	
22176	1	HRT	Braughing	Eastwick	TL4311	
22181	1	YKS	`Burghshire'	Eastwick	SE3467	approximate
22181	2	YKS	`Burghshire'	Estuuic		
22181	3	YKS	`Burghshire'	Estuinc		
22186	1	ESS	Rochford	Eastwood	TQ8488	
22191	1	NTT	Broxtowe	Eastwood	SK4646	
22196	1	BRK	Marcham	Eaton	SP4403	
22201	1	CHS	`Duddeston'	Eaton	SJ4160	
22206	1	HEF	Leominster	Eaton	SO5058	
22211	1	NFK	Humbleyard	Eaton	TG2006	
22216	1	NTT	`Bassetlaw'	Eaton	SK7178	
22221	1	GLS	Stretford	Eaton		
22221	2	GLS	Stretford	Eaton Bishop	SO4439	
22226	1	HEF	Stretford	Eaton		
22226	2	HEF	Stretford	Eaton Bishop	SO4439
22231	1	BDF	Stanbridge	Eaton	
22231	2	BDF	Stanbridge	Eaton Bray	SP9720
22236	1	WIL	Highworth	Eaton	
22236	2	WIL	Highworth	Castle Eaton	SU1495
22241	1	STS	Cuttlestone	Eaton	
22241	2	STS	Cuttlestone	Church Eaton	SJ8417
22243	1	DBY	Hamston	Eaton	
22243	2	DBY	Hamston	Cold Eaton	SK1456
22246	1	SHR	Wrockwardine	Eaton	
22246	2	SHR	Wrockwardine	Eaton Constantine	SJ5906
22251	1	DBY	`Appletree'	Eaton	
22251	2	DBY	`Appletree'	Eaton Dovedale	SK1037
22256	1	BRK	`Wyfold'	Eaton	
22256	2	BRK	`Wyfold'	Eaton Hastings	SU2698
22261	1	HEF	Bromsash	Eaton	
22261	2	HEF	Bromsash	Hill-of-Eaton	SO6027
22261	3	HEF	Bromsash	Hill of Eaton	
22266	1	DBY	`Morleystone'	Eaton	
22266	2	DBY	`Morleystone'	Little Eaton	SK3641
22271	1	DBY	`Morleystone'	Eaton	
22271	2	DBY	`Morleystone'	Long Eaton	SK4933
22276	1	SHR	Condover	Eaton	
22276	2	SHR	Condover	Eaton Mascott	SJ5305
22281	1	BDF	Barford	Eaton	
22281	2	BDF	Barford	Eaton Socon	TL1658
22286	1	BUK	`Seckley'	Eaton	
22286	2	BUK	`Seckley'	Water Eaton	SP8732
22286	3	BUK	`Seckley'	Eaton Leys	
22291	1	OXF	Wootton	Eaton	
22291	2	OXF	Wootton	Water Eaton	SP5112
22296	1	STS	Cuttlestone	Eaton	
22296	2	STS	Cuttlestone	Water Eaton	SJ9011
22301	1	OXF	Headington	Eaton	
22301	2	OXF	Headington	Wood Eaton	SP5311
22301	3	OXF	Headington	Woodeaton	
22306	1	SUS	West Grinstead	Eatons	TQ1816
22311	1	YKS	`Burghshire'	Eavestone	SE2268
22316	1	YKS	{Dic}	Ebberston	SE8982
22321	1	WIL	Stowford	Ebbesborne	
22321	2	WIL	Stowford	Ebbesborne Wake	ST9924
22331	1	GLS	`Witley'	Ebrington	SP1840
22336	1	DEV	Lifton	Ebsworthy	SX5090
22341	1	MDX	`Ossulstone'	Ebury	TQ2878
22346	1	HAM	Kingsclere	Ecchinswell	SU5059
22351	1	KEN	Larkfield	Eccles	TQ7260
22356	1	NFK	Shropham	Eccles	TG4128
22361	1	NFK	`Happing'	Eccles	TM0189
22366	1	YKS	Strafforth	Ecclesfield	SK3594	
22371	1	STS	Pirehill	Eccleshall	SJ8329	
22376	1	YKS	Morley	Eccleshill	SE1836	
22381	1	CHS	`Duddeston'	Eccleston	SJ4162	
22386	1	YKS	Amounderness	Eccleston		
22386	2	YKS	Amounderness	Great Eccleston	SD4240	
22391	1	YKS	Amounderness	Eccleston		
22391	2	YKS	Amounderness	Little Eccleston	SD4139	
22396	1	YKS	`Skyrack'	Eccup	SE2842	
22401	1	HRT	`Edwinstree'	Echington	TL3629	approximate
22401	2	HRT	`Edwinstree'	Buntingford		
22401	3	HRT	`Edwinstree'	Layston		
22406	1	DBY	`Scarsdale'	Eckington	SK4279	
22411	1	SUS	{Edivestone}	Eckington	TQ5109	
22416	1	WOR	Pershore	Eckington	SO9241	
22421	1	SOM	Wellow	Eckweek	ST7157	
22426	1	NTH	`Hamfordshoe'	Ecton	SP8263	
22431	1	YKS	`Skyrack'	Ectone	SE2250	approximate
22431	2	YKS	`Skyrack'	Estone		
22436	1	DBY	Blackwell	Edale	SK1285	
22441	1	SHR	Wittery	Edderton	SJ2302	
22446	1	BRK	Kintbury	Eddington	SU3469	
22451	1	KEN	`Axton'	Eddintone		unknown
22456	1	CHS	Ruloe	Eddisbury	SJ5569	
22461	1	YKS	Acklam	Eddlethorpe	SE7766	
22466	1	LIN	`Beltisloe'	Edenham	TF0621	
22471	1	SHR	Wittery	Edenhope		
22471	2	SHR	Wittery	Lower Edenhope	SO2788	
22471	3	SHR	Wittery	Upper Edenhope	SO2588	
22476	1	DBY	Blackwell	Edensor	SK2469	
22481	1	YKS	Strafforth	Edenthorpe	SE6206	
22481	2	YKS	Strafforth	Streetthorpe		
22486	1	SHR	Welsh District	Edeyrnion		area
22491	1	WAR	Coleshill	Edgbaston	SP0584	
22496	1	SHR	Condover	Edgbold		
22496	2	SHR	Condover	Lower Edgbold	SJ4510	
22496	3	SHR	Condover	Upper Edgbold	SJ4511	
22501	1	NTH	Warden	Edgcote	SP5047	
22506	1	BUK	`Mow'	Edgcott	SP6722	
22511	1	CHS	`Duddeston'	Edge	SJ4850	
22516	1	NFK	Holt	Edgefield	TG0934	
22521	1	SHR	Hodnet	Edgeley	SJ5540	
22526	1	GLS	Bisley	Edgeworth	SO9405	
22531	1	DEV	Kerswell	Edginswell	SX8866	
22531	2	DEV	Kerswell	Well		
22536	1	SHR	Wrockwardine	Edgmond	SJ7219	
22541	1	SHR	{Rinlau}	Edgton	SO3885	
22546	1	DBY	{Walecros}	Edingale	SK2112	
22551	1	STS	Offlow	Edingale	SK2112	
22556	1	SOM	Whitley	Edington	ST3839	
22561	1	WIL	`Whorwellsdown'	Edington	ST9253	
22566	1	SOM	Bempstone	Edingworth	ST3553	
22571	1	DBY	`Appletree'	Edlaston	SK1842	
22576	1	BDF	Stanbridge	Edlesborough	SP9719	
22581	1	BUK	Yardley	Edlesborough	SP9719	
22586	1	LIN	Horncastle	Edlington	TF2371	
22591	1	YKS	Strafforth	Edlington		
22591	2	YKS	Strafforth	Old Edlington	SK5397	
22596	1	DOR	Cranborne	Edmondsham	SU0611	
22601	1	LEC	Framland	Edmondthorpe	SK8517	
22606	1	MDX	Edmonton	Edmonton	TQ3392	
22611	1	DBY	`Appletree'	Ednaston	SK2341	
22616	1	NTT	`Appletree'	Ednaston	SK2341	
22621	1	CHS	Ati's Cross	Edritone	SJ3361	speculative
22621	2	CHS	Ati's Cross	Kinnerton		
22626	1	SHR	Hodnet	Edstaston	SJ5131	
22631	1	SOM	Cannington	Edstock	ST2340	
22636	1	WAR	{Fernecumbe}	Edstone	SP1761	
22641	1	YKS	{Maneshou}	Edstone		
22641	2	YKS	{Maneshou}	Great Edstone	SE7084	
22646	1	YKS	{Maneshou}	Edstone		
22646	2	YKS	{Maneshou}	Little Edstone	SE7184	
22651	1	SUF	Sandford	Eduinestuna		unknown
22656	1	SUF	Carlford	Eduluestuna		unknown
22661	1	GLS	`Doddingtree'	Edvin		
22661	2	GLS	`Doddingtree'	Edvin Loach	SO6658	
22666	1	HEF	`Doddingtree'	Edvin		
22666	2	HEF	`Doddingtree'	Edvin Loach	SO6658	
22671	1	WOR	`Doddingtree'	Edvin		
22671	2	WOR	`Doddingtree'	Edvin Loach	SO6658	
22676	1	NTT	Rushcliffe	Edwalton	SK5935	
22681	1	HEF	Stradel	Edwardestune		unknown
22686	1	SUF	Babergh	Edwardstone	TL9442	
22691	1	NTT	`Bassetlaw'	Edwinstowe	SK6266	
22696	1	BDF	Biggleswade	Edworth	TL2240	
22701	1	HEF	Leominster	Edwyn		
22701	2	HEF	Leominster	Edwyn Ralph	SO6457	
22706	1	SUR	Effingham	Effingham	TQ1153	
22711	1	DEV	Roborough	Efford	SX5056	
22716	1	HAM	`Rowditch'	Efford	SZ3094	
22721	1	DEV	Wonford	Eggbeer		
22721	2	DEV	Wonford	Higher Eggbeer	SX7692	
22721	3	DEV	Wonford	Lower Eggbeer	SX7791	
22726	1	YKS	`Osgodcross'	Eggborough		
22726	2	YKS	`Osgodcross'	High Eggborough	SE5721	
22726	3	YKS	`Osgodcross'	Low Eggborough	SE5623	
22731	1	DEV	Roborough	Eggbuckland	SX4957	
22731	2	DEV	Roborough	Buckland		
22736	1	BDF	Stanbridge	Eggington	SP9525	
22741	1	DBY	Litchurch	Egginton	SK2628	
22746	1	YKS	Land of Count Alan	Egglestone		
22746	2	YKS	Land of Count Alan	Egglestone Abbey	NZ0615	
22751	1	SUR	`Godley'	Egham	TQ0171	
22754	1	CON	`Tybesta'	Eglosroose	SW8739	
22756	1	NTT	`Bassetlaw'	Egmanton	SK7368	
22761	1	NFK	`[North] Greenhoe'	Egmere	TF8937	
22766	1	DBY	`Scarsdale'	Egstow	SK3965	
22771	1	YKS	Langbaurgh	Egton	NZ8006	
22776	1	GLS	Berkeley	Elberton	ST6088	
22781	1	SOM	`Winterstoke'	Elborough	ST3659	
22786	1	WIL	Blagrove	Elcombe	SU1380	
22791	1	YKS	Strafforth	Eldeberge	SE4101	approximate
22796	1	HEF	Pershore	Eldersfield	SO8031	
22801	1	WOR	Pershore	Eldersfield	SO8031	
22806	1	YKS	`Skyrack'	Eldwick	SE1240	
22811	1	SOM	South Petherton	Eleigh	ST3310	
22811	2	SOM	South Petherton	Illeigh		
22816	1	SUF	Babergh	Eleigh		
22816	2	SUF	Babergh	Brent Eleigh		
22816	3	SUF	Babergh	Monks Eleigh	TL9647	
22816	9	SUF	Babergh	Monks Eleigh		
22818	2	CON	`Tybesta'	Elerkey	SW9139	
22821	1	YKS	{Torbar}	Elestolf	TA0753	approximate
22821	2	YKS	{Torbar}	Estolf		
22826	1	STS	Offlow	Elford	SK1810	
22831	1	DEV	Plympton	Elfordleigh	SX5458	
22836	1	KEN	`Loningborough'	Elham	TR1743	
22841	1	BRK	Bucklebury	Eling		
22841	2	BRK	Bucklebury	East Eling	SU5275	
22841	3	BRK	Bucklebury	West Eling	SU5275	
22846	1	HAM	Redbridge	Eling	SU3612	
22851	1	NTT	`Bassetlaw'	Elkesley	SK6875	
22856	1	LIN	`Louthesk'	Elkington		
22856	2	LIN	`Louthesk'	North Elkington	TF2890	
22856	3	LIN	`Louthesk'	South Elkington	TF2988	
22861	1	NTH	Guilsborough	Elkington	SP6276	
22866	1	GLS	Rapsgate	Elkstone	SO9612	
22871	1	SUF	Bosmere	Ella		unknown
22876	1	YKS	Hessle	Ella		
22876	2	YKS	Hessle	Kirk Ella	TA0229	
22881	1	YKS	Morley	Elland	SE1021	
22886	1	STS	Totmonslow	Ellastone	SK1143	
22886	2	STS	Totmonslow	Lower Ellastone	SK1143	
22886	3	STS	Totmonslow	Upper Ellastone	SK1142	
22891	1	CON	Rillaton	Ellbridge	SX4063
22896	1	YKS	Amounderness	Ellel	SD4856
22901	1	CON	Rialton	Ellenglaze	SW7757
22906	1	STS	Pirehill	Ellenhall	SJ8426
22911	1	YKS	Craven	Ellenthorpe	SD8149
22916	1	YKS	Hallikeld	Ellenthorpe	
22916	2	YKS	Hallikeld	Ellenthorpe Hall	SE4167
22921	1	YKS	Allerton	Ellerbeck	SE4396
22926	1	YKS	{Dic}	Ellerburn	SE8484
22931	1	YKS	Holderness [Middle Hundred]	Ellerby	TA1637
22936	1	YKS	Langbaurgh	Ellerby	NZ7914
22941	1	SHR	Hodnet	Ellerdine	SJ6020
22946	1	YKS	Welton	Ellerker	SE9229
22951	1	YKS	Cave	Ellerton	SE7039
22956	1	YKS	Land of Count Alan	Ellerton	
22956	2	YKS	Land of Count Alan	Ellerton Abbey	SE0797
22961	1	YKS	Land of Count Alan	Ellerton		
22961	2	YKS	Land of Count Alan	Ellerton on Swale	SE2597	
22961	9	YKS	Land of Count Alan	Ellerton-on-Swale		
22966	1	BUK	Aylesbury	Ellesborough	SP8306	
22971	1	SHR	Baschurch	Ellesmere	SJ3934	
22976	1	HAM	Fordingbridge	Ellingham	SU1408	
22981	1	NFK	`Clavering'	Ellingham	TM3592	
22986	1	NFK	Shropham	Ellingham		
22986	2	NFK	Shropham	Great Ellingham	TM0196	
22991	1	NFK	Wayland	Ellingham		
22991	2	NFK	Wayland	Little Ellingham	TM0099	
22996	1	GLS	Deerhurst	Ellings	SO8629	approximate
23001	1	HUN	`Leightonstone'	Ellington	TL1671	
23006	1	YKS	Land of Count Alan	Ellington		
23006	2	YKS	Land of Count Alan	High Ellington	SE1983	
23006	3	YKS	Land of Count Alan	Low Ellington	SE2083	
23011	1	HAM	Bermondspit	Ellisfield	SU6345
23016	1	SUF	Wangford	Ellough	TM4486
23021	1	YKS	Welton	Elloughton	SE9428
23026	1	SOM	Frome	Elm	ST7449
23026	2	SOM	Frome	Great Elm	
23031	1	WOR	Clent	Elmbridge	SO9067
23036	1	ESS	Uttlesford	Elmdon	TL4639
23041	1	WAR	Coleshill	Elmdon	SP1783
23046	1	NFK	`Laundich'	Elmham	
23046	2	NFK	`Laundich'	North Elmham	TF9821
23051	1	SUF	Wangford	Elmham	
23051	2	SUF	Wangford	South Elmham	
23051	3	SUF	Wangford	Elmham All Saints	TM3482
23051	4	SUF	Wangford	South Elmham All Saints	TM3482
23051	5	SUF	Wangford	Elmham St Cross	TM2984
23051	6	SUF	Wangford	South Elmham St Cross	
23051	7	SUF	Wangford	Elmham St James	TM3281
23051	8	SUF	Wangford	South Elmham St James	TM3281
23051	9	SUF	Wangford	Elmham St Margaret	TM3183
23051	10	SUF	Wangford	South Elmham St Margaret	TM3183
