hundred,group_id,tot_val_1524,tot_val_1543,tot_val_1581,tot_val_1674,count_1524,count_1543,count_1581,count_1674,max_val_1524,max_val_1543,max_val_1581,max_val_1674,surname_1524,surname_1543,surname_1581,surname_1674,group_treatment_1524,group_treatment_1543,group_treatment_1581,group_treatment_1674,group_control_1524,group_control_1543,group_control_1581,group_control_1674,avg_val_1524,avg_val_1543,avg_val_1581,avg_val_1674,tot_val_1840,count_1840,max_val_1840,surname_1840,group_treatment_1840,group_control_1840,avg_val_1840
Hartland,25309,,1.0,,,,1.0,,,,1.0,,,,Jenkens,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Hartland,25310,,15.0,,,,1.0,,,,15.0,,,,Cuttelyffe,,,,0.0,,,,0.0,,,,15.0,,,,,,,,,
Hartland,25311,,7.0,,8.0,,1.0,,1.0,,7.0,,8.0,,Velly,,Velly,,0.0,,0.0,,0.0,,0.0,,7.0,,8.0,,,,,,,
Hartland,25312,,6.0,,,,1.0,,,,6.0,,,,Chauntrell,,,,0.0,,,,0.0,,,,6.0,,,,,,,,,
Hartland,25313,,2.0,,,,1.0,,,,2.0,,,,Marchwyll,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Hartland,25314,,14.0,,,,2.0,,,,9.0,,,,Heychcock,,,,0.0,,,,0.0,,,,7.0,,,,,,,,,
Hartland,25315,,5.0,,,,2.0,,,,3.0,,,,Pecarde,,,,0.0,,,,0.0,,,,2.5,,,,,,,,,
Hartland,25316,,3.0,,,,1.0,,,,3.0,,,,Browde,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,
Hartland,25317,,4.0,,,,1.0,,,,4.0,,,,Grensslade,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,
Hartland,25318,,2.0,,,,1.0,,,,2.0,,,,Marchwill,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Hartland,25319,,8.0,,,,2.0,,,,5.0,,,,Burgez,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,
Hartland,25320,,12.0,,,,3.0,,,,6.0,,,,Schert,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,
Hartland,25321,,16.0,,,,3.0,,,,8.0,,,,Brayt,,,,0.0,,,,0.0,,,,5.333333333333333,,,,,,,,,
Hartland,25322,,4.0,,,,1.0,,,,4.0,,,,Raddemore,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,
Hartland,25323,,5.0,,,,1.0,,,,5.0,,,,Holloford,,,,0.0,,,,0.0,,,,5.0,,,,,,,,,
Hartland,25324,,1.0,,,,1.0,,,,1.0,,,,Restawreke,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Hartland,25325,,4.0,,,,1.0,,,,4.0,,,,Gorunt,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,
Hartland,25326,,4.0,,,,1.0,,,,4.0,,,,Restoreke,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,
Hartland,25327,,10.0,,,,1.0,,,,10.0,,,,Bownty,,,,0.0,,,,0.0,,,,10.0,,,,,,,,,
Hartland,25328,,10.0,,,,1.0,,,,10.0,,,,Snaylcocke,,,,0.0,,,,0.0,,,,10.0,,,,,,,,,
Hartland,25329,,2.0,,,,1.0,,,,2.0,,,,Autun,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Hartland,25330,,6.0,,,,1.0,,,,6.0,,,,Sampyn,,,,0.0,,,,0.0,,,,6.0,,,,,,,,,
Hartland,25331,,11.0,,,,2.0,,,,8.0,,,,Lovebond,,,,0.0,,,,0.0,,,,5.5,,,,,,,,,
Hartland,25332,,1.0,,,,1.0,,,,1.0,,,,Breder,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Hartland,25333,,4.0,,,,1.0,,,,4.0,,,,Deyn,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,
Hartland,25334,,8.0,,,,3.0,,,,6.0,,,,Peyrsse,,,,0.0,,,,0.0,,,,2.6666666666666665,,,,,,,,,
Hartland,25335,,1.0,,,,1.0,,,,1.0,,,,Whytheyr,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Hartland,25336,,7.0,,,,1.0,,,,7.0,,,,Peyrd,,,,0.0,,,,0.0,,,,7.0,,,,,,,,,
Hartland,25337,,19.0,,,,3.0,,,,9.0,,,,Tryck,,,,0.0,,,,0.0,,,,6.333333333333333,,,,,,,,,
Hartland,25338,,6.0,,,,1.0,,,,6.0,,,,Astowne,,,,0.0,,,,0.0,,,,6.0,,,,,,,,,
Hartland,25339,,6.0,,,,3.0,,,,2.0,,,,Baghelhole,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Hartland,25340,,20.0,,,,4.0,,,,8.0,,,,Peyrde,,,,0.0,,,,0.0,,,,5.0,,,,,,,,,
Hartland,25341,,3.0,,,,2.0,,,,2.0,,,,Ebott,,,,0.0,,,,0.0,,,,1.5,,,,,,,,,
Hartland,25342,,3.0,,,,1.0,,,,3.0,,,,Astone,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,
Hartland,25343,,6.0,,,,1.0,,,,6.0,,,,Sese,,,,0.0,,,,0.0,,,,6.0,,,,,,,,,
Hartland,26153,,,5.0,,,,1.0,,,,5.0,,,,Waymouthe,,,,0.0,,,,0.0,,,,5.0,,,,,,,,
Hartland,27302,,,,1.0,,,,1.0,,,,1.0,,,,Cholwil,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,27350,,,,2.0,,,,1.0,,,,2.0,,,,Pitton,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Hartland,27420,,,,5.0,,,,1.0,,,,5.0,,,,Bellew,,,,0.0,,,,0.0,,,,5.0,78814.0,310.0,1468.0,Bellew,0.0,0.0,254.23870967741937
Hartland,27503,,,,2.0,,,,2.0,,,,1.0,,,,Geaton,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,27505,,,3.0,,,,1.0,,,,3.0,,,,Lovebone,,,,0.0,,,,0.0,,,,3.0,,,,,,,,
Hartland,27542,,,4.0,,,,1.0,,,,4.0,,,,Galsworthie,,,,0.0,,,,0.0,,,,4.0,,,,,,,,
Hartland,27599,,,6.0,,,,1.0,,,,6.0,,,,Giste,,,,0.0,,,,0.0,,,,6.0,,,,,,,,
Hartland,27698,,,4.0,,,,2.0,,,,3.0,,,,Priste,,,,0.0,,,,0.0,,,,2.0,,,,,,,,
Hartland,27706,,,,2.0,,,,1.0,,,,2.0,,,,Coalle,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Hartland,27816,,,7.0,,,,1.0,,,,7.0,,,,Bidgoode,,,,0.0,,,,0.0,,,,7.0,,,,,,,,
Hartland,27817,,,3.0,,,,1.0,,,,3.0,,,,Carla,,,,0.0,,,,0.0,,,,3.0,,,,,,,,
Hartland,27818,,,10.0,,,,1.0,,,,10.0,,,,Serie,,,,0.0,,,,0.0,,,,10.0,,,,,,,,
Hartland,27835,,,2.0,,,,1.0,,,,2.0,,,,Stukeley,,,,0.0,,,,0.0,,,,2.0,,,,,,,,
Hartland,27836,,,14.0,1.0,,,4.0,1.0,,,5.0,1.0,,,Baglehole,Baglehole,,,0.0,0.0,,,0.0,0.0,,,3.5,1.0,,,,,,,
Hartland,27837,,,8.0,,,,1.0,,,,8.0,,,,Cholwill,,,,0.0,,,,0.0,,,,8.0,,,,,,,,
Hartland,27838,,,3.0,,,,1.0,,,,3.0,,,,Velley,,,,0.0,,,,0.0,,,,3.0,,,,,,,,
Hartland,27839,,,6.0,,,,2.0,,,,3.0,,,,Bagglehole,,,,0.0,,,,0.0,,,,3.0,,,,,,,,
Hartland,27840,,,2.0,,,,1.0,,,,2.0,,,,Write,,,,0.0,,,,0.0,,,,2.0,,,,,,,,
Hartland,27841,,,3.0,,,,1.0,,,,3.0,,,,Shearm,,,,0.0,,,,0.0,,,,3.0,,,,,,,,
Hartland,27842,,,3.0,,,,1.0,,,,3.0,,,,Averie,,,,0.0,,,,0.0,,,,3.0,,,,,,,,
Hartland,27843,,,3.0,,,,1.0,,,,3.0,,,,Eascott,,,,0.0,,,,0.0,,,,3.0,,,,,,,,
Hartland,27844,,,3.0,,,,1.0,,,,3.0,,,,Tiboe,,,,0.0,,,,0.0,,,,3.0,,,,,,,,
Hartland,27845,,,1.0,,,,1.0,,,,1.0,,,,Syncocke,,,,0.0,,,,0.0,,,,1.0,,,,,,,,
Hartland,27846,,,5.0,,,,1.0,,,,5.0,,,,Roweliff,,,,0.0,,,,0.0,,,,5.0,,,,,,,,
Hartland,27847,,,5.0,,,,1.0,,,,5.0,,,,Lovibone,,,,0.0,,,,0.0,,,,5.0,,,,,,,,
Hartland,27848,,,4.0,,,,1.0,,,,4.0,,,,Daie,,,,0.0,,,,0.0,,,,4.0,,,,,,,,
Hartland,27849,,,3.0,,,,1.0,,,,3.0,,,,Taller,,,,0.0,,,,0.0,,,,3.0,,,,,,,,
Hartland,27850,,,3.0,1.0,,,1.0,1.0,,,3.0,1.0,,,Shanke,Shanke,,,0.0,0.0,,,0.0,0.0,,,3.0,1.0,,,,,,,
Hartland,27851,,,4.0,,,,1.0,,,,4.0,,,,Madforde,,,,0.0,,,,0.0,,,,4.0,,,,,,,,
Hartland,27852,,,1.0,,,,1.0,,,,1.0,,,,Randle,,,,0.0,,,,0.0,,,,1.0,,,,,,,,
Hartland,27853,,,14.0,,,,2.0,,,,11.0,,,,Shapplighe,,,,0.0,,,,0.0,,,,7.0,,,,,,,,
Hartland,27854,,,6.0,,,,1.0,,,,6.0,,,,Bountie,,,,0.0,,,,0.0,,,,6.0,,,,,,,,
Hartland,27855,,,11.0,,,,2.0,,,,6.0,,,,Prowze,,,,0.0,,,,0.0,,,,5.5,,,,,,,,
Hartland,27856,,,5.0,,,,1.0,,,,5.0,,,,Burgies,,,,0.0,,,,0.0,,,,5.0,,,,,,,,
Hartland,27857,,,4.0,,,,1.0,,,,4.0,,,,Sheve,,,,0.0,,,,0.0,,,,4.0,,,,,,,,
Hartland,27858,,,3.0,,,,1.0,,,,3.0,,,,Whiller,,,,0.0,,,,0.0,,,,3.0,,,,,,,,
Hartland,27859,,,3.0,,,,1.0,,,,3.0,,,,Shearme,,,,0.0,,,,0.0,,,,3.0,,,,,,,,
Hartland,27860,,,3.0,,,,1.0,,,,3.0,,,,Robbine,,,,0.0,,,,0.0,,,,3.0,,,,,,,,
Hartland,27861,,,1.0,,,,1.0,,,,1.0,,,,Donie,,,,0.0,,,,0.0,,,,1.0,,,,,,,,
Hartland,27862,,,1.0,,,,1.0,,,,1.0,,,,Grigge,,,,0.0,,,,0.0,,,,1.0,,,,,,,,
Hartland,27863,,,1.0,,,,1.0,,,,1.0,,,,Warmenton,,,,0.0,,,,0.0,,,,1.0,,,,,,,,
Hartland,27864,,,10.0,,,,1.0,,,,10.0,,,,Buize,,,,0.0,,,,0.0,,,,10.0,,,,,,,,
Hartland,27911,,,,4.0,,,,2.0,,,,2.0,,,,Maine,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Hartland,27923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3368.0,17.0,696.0,Saundercock,0.0,0.0,198.11764705882354
Hartland,28036,,,,2.0,,,,1.0,,,,2.0,,,,Roggers,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Hartland,29253,,,,1.0,,,,1.0,,,,1.0,,,,Ebbet,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,29346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3819.0,14.0,592.0,Olver,0.0,0.0,272.7857142857143
Hartland,29411,,,,1.0,,,,1.0,,,,1.0,,,,Monjoy,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,29528,,,,18.0,,,,3.0,,,,7.0,,,,Prist,,,,0.0,,,,0.0,,,,6.0,,,,,,,
Hartland,29690,,,,1.0,,,,1.0,,,,1.0,,,,Be,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,29775,,,,1.0,,,,1.0,,,,1.0,,,,Jo,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,29862,,,,1.0,,,,1.0,,,,1.0,,,,Yaw,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,30077,,,,6.0,,,,1.0,,,,6.0,,,,Hamling,,,,0.0,,,,0.0,,,,6.0,,,,,,,
Hartland,30283,,,,4.0,,,,1.0,,,,4.0,,,,Rowclift,,,,0.0,,,,0.0,,,,4.0,,,,,,,
Hartland,30596,,,,1.0,,,,1.0,,,,1.0,,,,Addams,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,30671,,,,18.0,,,,1.0,,,,18.0,,,,Cleverton,,,,0.0,,,,0.0,,,,18.0,,,,,,,
Hartland,30727,,,,1.0,,,,1.0,,,,1.0,,,,Winns,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,30730,,,,1.0,,,,1.0,,,,1.0,,,,Vellet,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,30733,,,,1.0,,,,1.0,,,,1.0,,,,Lenden,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,30762,,,,4.0,,,,1.0,,,,4.0,,,,Eeven,,,,0.0,,,,0.0,,,,4.0,,,,,,,
Hartland,30845,,,,3.0,,,,1.0,,,,3.0,,,,Truck,,,,0.0,,,,0.0,,,,3.0,,,,,,,
Hartland,30846,,,,1.0,,,,1.0,,,,1.0,,,,Prate,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,30847,,,,2.0,,,,1.0,,,,2.0,,,,Baglehorle,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Hartland,30848,,,,1.0,,,,1.0,,,,1.0,,,,Davyman,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,30849,,,,12.0,,,,1.0,,,,12.0,,,,Dockin,,,,0.0,,,,0.0,,,,12.0,,,,,,,
Hartland,30850,,,,1.0,,,,1.0,,,,1.0,,,,Baglhole,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,30851,,,,1.0,,,,1.0,,,,1.0,,,,Nicho,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,30852,,,,1.0,,,,1.0,,,,1.0,,,,Stanby,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,30853,,,,17.0,,,,1.0,,,,17.0,,,,Littoroll,,,,0.0,,,,0.0,,,,17.0,,,,,,,
Hartland,30854,,,,3.0,,,,2.0,,,,2.0,,,,Knil,,,,0.0,,,,0.0,,,,1.5,,,,,,,
Hartland,30855,,,,3.0,,,,1.0,,,,3.0,,,,Blagin,,,,0.0,,,,0.0,,,,3.0,,,,,,,
Hartland,30856,,,,3.0,,,,1.0,,,,3.0,,,,Litroll,,,,0.0,,,,0.0,,,,3.0,,,,,,,
Hartland,30857,,,,1.0,,,,1.0,,,,1.0,,,,Wms,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,30858,,,,1.0,,,,1.0,,,,1.0,,,,Sharme,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,30859,,,,1.0,,,,1.0,,,,1.0,,,,Prost,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,30860,,,,1.0,,,,1.0,,,,1.0,,,,Husb,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,30861,,,,1.0,,,,1.0,,,,1.0,,,,Pegman,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,30862,,,,1.0,,,,1.0,,,,1.0,,,,Cullyford,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,30863,,,,1.0,,,,1.0,,,,1.0,,,,Braggator,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,30864,,,,1.0,,,,1.0,,,,1.0,,,,Sarummen,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,30865,,,,1.0,,,,1.0,,,,1.0,,,,Cloutam,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,30866,,,,1.0,,,,1.0,,,,1.0,,,,Hamblyn,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,30867,,,,1.0,,,,1.0,,,,1.0,,,,Withnidge,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,30868,,,,1.0,,,,1.0,,,,1.0,,,,Tipp,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,30869,,,,1.0,,,,1.0,,,,1.0,,,,Ledd,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,30870,,,,10.0,,,,1.0,,,,10.0,,,,Salturn,,,,0.0,,,,0.0,,,,10.0,,,,,,,
Hartland,30871,,,,1.0,,,,1.0,,,,1.0,,,,Willkey,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,30872,,,,3.0,,,,1.0,,,,3.0,,,,Rissdon,,,,0.0,,,,0.0,,,,3.0,,,,,,,
Hartland,30873,,,,6.0,,,,1.0,,,,6.0,,,,Perkard,,,,0.0,,,,0.0,,,,6.0,,,,,,,
Hartland,30874,,,,2.0,,,,1.0,,,,2.0,,,,Bakelhole,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Hartland,30875,,,,2.0,,,,1.0,,,,2.0,,,,Peccard,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Hartland,30876,,,,1.0,,,,1.0,,,,1.0,,,,Meane,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,30877,,,,2.0,,,,1.0,,,,2.0,,,,Grinslad,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Hartland,30878,,,,1.0,,,,1.0,,,,1.0,,,,Remros,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,30879,,,,1.0,,,,1.0,,,,1.0,,,,Sheres,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,30880,,,,1.0,,,,1.0,,,,1.0,,,,Husben,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,30881,,,,1.0,,,,1.0,,,,1.0,,,,Dorney,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,30882,,,,20.0,,,,1.0,,,,20.0,,,,Robt,,,,0.0,,,,0.0,,,,20.0,,,,,,,
Hartland,30883,,,,2.0,,,,1.0,,,,2.0,,,,Carrey,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Hartland,30884,,,,1.0,,,,1.0,,,,1.0,,,,Scriggins,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,30885,,,,3.0,,,,1.0,,,,3.0,,,,On,,,,0.0,,,,0.0,,,,3.0,,,,,,,
Hartland,30886,,,,1.0,,,,1.0,,,,1.0,,,,Bunfunt,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,30887,,,,2.0,,,,1.0,,,,2.0,,,,Blightt,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Hartland,30888,,,,2.0,,,,2.0,,,,1.0,,,,Prast,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,30889,,,,1.0,,,,1.0,,,,1.0,,,,Jinnys,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,30890,,,,1.0,,,,1.0,,,,1.0,,,,Bunyfunt,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,30891,,,,1.0,,,,1.0,,,,1.0,,,,Colwil,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,30892,,,,4.0,,,,1.0,,,,4.0,,,,Jynking,,,,0.0,,,,0.0,,,,4.0,,,,,,,
Hartland,30893,,,,2.0,,,,1.0,,,,2.0,,,,Cleaverdon,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Hartland,30894,,,,1.0,,,,1.0,,,,1.0,,,,Bagellhole,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,30895,,,,1.0,,,,1.0,,,,1.0,,,,Brincum,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,30896,,,,5.0,,,,1.0,,,,5.0,,,,Lovbend,,,,0.0,,,,0.0,,,,5.0,,,,,,,
Hartland,30897,,,,1.0,,,,1.0,,,,1.0,,,,Casey,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,30898,,,,2.0,,,,1.0,,,,2.0,,,,Larromore,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Hartland,30899,,,,1.0,,,,1.0,,,,1.0,,,,Salcome,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,30900,,,,1.0,,,,1.0,,,,1.0,,,,Hockbridge,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,30901,,,,3.0,,,,2.0,,,,2.0,,,,Mortis,,,,0.0,,,,0.0,,,,1.5,,,,,,,
Hartland,30902,,,,1.0,,,,1.0,,,,1.0,,,,Haukridge,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hartland,32737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46202.0,130.0,1524.0,Morrison,0.0,0.0,355.4
Hartland,32744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11531.0,26.0,1668.0,Feoffees,0.0,0.0,443.5
Hartland,32760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2538.0,13.0,392.0,Kirkwood,0.0,0.0,195.23076923076923
Hartland,32845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2578.0,5.0,860.0,Carteret,0.0,0.0,515.6
Hartland,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,1.0,36.0,Junior,0.0,0.0,36.0
Hartland,33193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,2.0,37.0,Baghole,0.0,0.0,35.5
Hartland,33194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,1.0,60.0,Esquire,0.0,0.0,60.0
Hayridge,9,,,,1.0,,,,1.0,,,,1.0,,,,Abbott,,,,0.0,,,,0.0,,,,1.0,1472.0,4.0,514.0,Abbott,0.0,0.0,368.0
Hayridge,43,,,1.0,6.0,,,1.0,2.0,,,1.0,3.0,,,Agland,Ackland,,,0.0,0.0,,,0.0,0.0,,,1.0,3.0,80936.0,132.0,3985.0,Acland,0.0,0.0,613.1515151515151
Hayridge,57,42.0,34.0,13.0,9.0,8.0,7.0,3.0,5.0,14.0,22.0,5.0,4.0,Adam,Adam,Adam,Adams,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.25,4.857142857142857,4.333333333333333,1.8,,,,,,,
Hayridge,197,5.0,41.0,,,5.0,7.0,,,1.0,12.0,,,Alway,Alway,,,0.0,0.0,,,0.0,0.0,,,1.0,5.857142857142857,,,,,,,,,
Hayridge,267,,,,1.0,,,,1.0,,,,1.0,,,,Ames,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hayridge,296,,,,2.0,,,,1.0,,,,2.0,,,,Andrews,,,,0.0,,,,0.0,,,,2.0,679.0,6.0,463.0,Andrews,0.0,0.0,113.16666666666667
Hayridge,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,5.0,Arnott,0.0,0.0,5.0
Hayridge,423,,,,1.0,,,,1.0,,,,1.0,,,,Ash,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hayridge,441,,,,3.0,,,,3.0,,,,1.0,,,,Ashford,,,,0.0,,,,1.0,,,,1.0,,,,,,,
Hayridge,501,,,13.0,19.0,,,2.0,3.0,,,7.0,12.0,,,Atkins,Atkins,,,0.0,0.0,,,0.0,0.0,,,6.5,6.333333333333333,,,,,,,
Hayridge,521,,1.0,,,,1.0,,,,1.0,,,,Towell,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Hayridge,554,,,,4.0,,,,4.0,,,,1.0,,,,Every,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hayridge,586,,,,5.0,,,,1.0,,,,5.0,,,,Helmore,,,,0.0,,,,0.0,,,,5.0,,,,,,,
Hayridge,590,2.0,2.0,,,2.0,1.0,,,1.0,2.0,,,Ayre,Ayre,,,0.0,0.0,,,0.0,0.0,,,1.0,2.0,,,,,,,,,
Hayridge,596,,,2.0,,,,1.0,,,,2.0,,,,Babbidge,,,,0.0,,,,0.0,,,,2.0,,,,,,,,
Hayridge,604,3.0,,,,1.0,,,,3.0,,,,Bake,,,,0.0,,,,0.0,,,,3.0,,,,43323.0,90.0,1296.0,Back,0.0,0.0,481.3666666666667
Hayridge,613,,,,1.0,,,,1.0,,,,1.0,,,,Badcock,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hayridge,652,59.666666666666664,47.0,17.0,23.0,21.0,16.0,8.0,14.0,13.666666666666666,6.0,5.0,4.0,Baker,Baker,Baker,Baker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.841269841269841,2.9375,2.125,1.6428571428571428,191377.0,293.0,3727.0,Baker,0.0,0.0,653.1638225255973
Hayridge,655,,,,2.0,,,,2.0,,,,1.0,,,,Bal,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hayridge,669,2.0,1.0,,,2.0,1.0,,,1.0,1.0,,,Bale,Bale,,,0.0,0.0,,,0.0,0.0,,,1.0,1.0,,,724.0,2.0,370.0,Bale,0.0,0.0,362.0
Hayridge,675,,17.0,13.0,6.0,,3.0,1.0,5.0,,10.0,13.0,2.0,,Ball,Balle,Ball,,0.0,0.0,0.0,,0.0,0.0,0.0,,5.666666666666667,13.0,1.2,10340.0,43.0,660.0,Ball,0.0,0.0,240.46511627906978
Hayridge,695,,,,9.5,,,,1.0,,,,9.5,,,,Banton,,,,0.0,,,,0.0,,,,9.5,,,,,,,
Hayridge,699,3.0,,,,2.0,,,,2.0,,,,Band,,,,0.0,,,,0.0,,,,1.5,,,,121.0,2.0,70.0,Band,0.0,0.0,60.5
Hayridge,755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.0,6.0,705.0,Barker,0.0,0.0,257.1666666666667
Hayridge,778,1.0,,,,1.0,,,,1.0,,,,Barne,,,,0.0,,,,0.0,,,,1.0,,,,46906.0,70.0,1721.0,Barne,0.0,0.0,670.0857142857143
Hayridge,780,,,,3.0,,,,1.0,,,,3.0,,,,Barnes,,,,0.0,,,,0.0,,,,3.0,,,,,,,
Hayridge,793,,,,1.0,,,,1.0,,,,1.0,,,,Bare,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hayridge,807,26.0,6.0,,,6.0,3.0,,,5.0,2.0,,,Barry,Barry,,,0.0,0.0,,,0.0,0.0,,,4.333333333333333,2.0,,,,,,,,,
Hayridge,824,3.0,10.0,6.0,6.0,1.0,2.0,1.0,1.0,3.0,6.0,6.0,6.0,Barton,Barton,Bartin,Barton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,6.0,6.0,,,,,,,
Hayridge,852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,7.0,Baston,0.0,0.0,7.0
Hayridge,861,1.0,,,,1.0,,,,1.0,,,,Baty,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Hayridge,862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23005.0,54.0,1800.0,Bath,0.0,0.0,426.01851851851853
Hayridge,872,,,,7.0,,,,1.0,,,,7.0,,,,Batton,,,,0.0,,,,0.0,,,,7.0,,,,,,,
Hayridge,873,,,,1.0,,,,1.0,,,,1.0,,,,Batter,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hayridge,908,,,,1.0,,,,1.0,,,,1.0,,,,Bayliff,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Hayridge,918,,,7.0,2.0,,,1.0,2.0,,,7.0,1.0,,,Beedle,Beedle,,,0.0,0.0,,,0.0,0.0,,,7.0,1.0,,,,,,,
Hayridge,933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2956.0,10.0,439.0,Beans,0.0,0.0,295.6
Hayridge,934,,,,2.0,,,,2.0,,,,1.0,,,,Beard,,,,0.0,,,,0.0,,,,1.0,,,,,,,
