hundred,combined_id,tot_val_1524,tot_val_1543,tot_val_1581,tot_val_1674,count_1524,count_1543,count_1581,count_1674,max_val_1524,max_val_1543,max_val_1581,max_val_1674,surname_1524,surname_1543,surname_1581,surname_1674,combined_treatment_1524,combined_treatment_1543,combined_treatment_1581,combined_treatment_1674,combined_control_1524,combined_control_1543,combined_control_1581,combined_control_1674,avg_val_1524,avg_val_1543,avg_val_1581,avg_val_1674,tot_val_1840,count_1840,max_val_1840,surname_1840,combined_treatment_1840,combined_control_1840,avg_val_1840
South Molton,7517,7.0,4.0,6.0,,3.0,2.0,1.0,,4.0,2.0,6.0,,Payne,Payne,Payne,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.3333333333333335,2.0,6.0,,,,,,,,
South Molton,7519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1343.0,3.0,626.0,Paige,0.0,0.0,447.6666666666667
South Molton,7527,,10.0,11.0,,,1.0,1.0,,,10.0,11.0,,,Palfreman,Palfreyman,,,0.0,0.0,,,0.0,0.0,,,10.0,11.0,,51984.0,64.0,10000.0,Palfreman,0.0,0.0,812.25
South Molton,7532,,,,2.0,,,,2.0,,,,1.0,,,,Palmer,,,,0.0,,,,0.0,,,,1.0,,,,,,,
South Molton,7540,,,,1.0,,,,1.0,,,,1.0,,,,Pank,,,,0.0,,,,0.0,,,,1.0,,,,,,,
South Molton,7561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4465.0,15.0,640.0,Paramore,0.0,0.0,297.6666666666667
South Molton,7571,14.333333333333334,4.0,30.0,,2.0,2.0,1.0,,13.333333333333334,3.0,30.0,,Parker,Parker,Parker,,1.0,1.0,1.0,,0.0,0.0,0.0,,7.166666666666667,2.0,30.0,,,,,,,,
South Molton,7576,,2.0,,9.0,,2.0,,4.0,,1.0,,3.0,,Parkyn,,Parkins,,0.0,,0.0,,0.0,,0.0,,1.0,,2.25,60.0,2.0,53.0,Parkin,0.0,0.0,30.0
South Molton,7616,4.333333333333333,7.0,6.0,4.0,3.0,5.0,1.0,3.0,2.0,2.0,6.0,2.0,Pasmore,Pasmore,Pasmore,Pasmore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4444444444444444,1.4,6.0,1.3333333333333333,18759.0,53.0,2040.0,Passmore,0.0,0.0,353.9433962264151
South Molton,7632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59367.0,112.0,4160.0,Partridge,0.0,0.0,530.0625
South Molton,7674,,,21.0,1.0,,,3.0,1.0,,,10.0,1.0,,,Pearce,Peare,,,0.0,0.0,,,0.0,0.0,,,7.0,1.0,13449.0,26.0,1040.0,Pearce,0.0,0.0,517.2692307692307
South Molton,7677,,,,1.0,,,,1.0,,,,1.0,,,,Peake,,,,0.0,,,,1.0,,,,1.0,,,,,,,
South Molton,7749,,1.0,,,,1.0,,,,1.0,,,,Pepper,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
South Molton,7765,,1.0,,4.0,,1.0,,1.0,,1.0,,4.0,,Person,,Parsons,,0.0,,0.0,,1.0,,1.0,,1.0,,4.0,,,,,,,
South Molton,7769,4.0,13.0,,,1.0,1.0,,,4.0,13.0,,,Pester,Pester,,,0.0,0.0,,,0.0,0.0,,,4.0,13.0,,,,,,,,,
South Molton,7791,1.0,,,2.0,1.0,,,1.0,1.0,,,2.0,Voysey,,,Voysey,0.0,,,0.0,0.0,,,0.0,1.0,,,2.0,,,,,,,
South Molton,7805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.0,5.0,54.0,Philpot,0.0,0.0,32.4
South Molton,7839,,,,1.0,,,,1.0,,,,1.0,,,,Pidsley,,,,0.0,,,,0.0,,,,1.0,,,,,,,
South Molton,7872,,,23.0,,,,4.0,,,,12.0,,,,Pincombe,,,,0.0,,,,0.0,,,,5.75,,,,,,,,
South Molton,7873,,23.0,3.0,1.0,,2.0,1.0,1.0,,22.0,3.0,1.0,,Paynter,Paynter,Painter,,0.0,0.0,0.0,,0.0,0.0,0.0,,11.5,3.0,1.0,,,,,,,
South Molton,7875,1.3333333333333333,,,,1.0,,,,1.3333333333333333,,,,Pyne,,,,0.0,,,,0.0,,,,1.3333333333333333,,,,,,,,,,
South Molton,7888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5508.0,14.0,1032.0,Peard,0.0,0.0,393.42857142857144
South Molton,7923,,,14.0,,,,2.0,,,,7.0,,,,Please,,,,0.0,,,,0.0,,,,7.0,,,,,,,,
South Molton,7968,,20.0,10.0,3.0,,1.0,1.0,1.0,,20.0,10.0,3.0,,Pollard,Pollard,Pollard,,1.0,1.0,1.0,,0.0,0.0,0.0,,20.0,10.0,3.0,,,,,,,
South Molton,7980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1297.0,14.0,196.0,Ponsford,0.0,0.0,92.64285714285714
South Molton,7984,23.0,15.0,8.0,4.0,4.0,3.0,2.0,1.0,10.0,13.0,5.0,4.0,Pope,Pope,Pope,Pope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,5.0,4.0,4.0,19.0,1.0,19.0,Pope,0.0,0.0,19.0
South Molton,8003,1.0,6.0,,,1.0,1.0,,,1.0,6.0,,,Porter,Porter,,,0.0,0.0,,,0.0,0.0,,,1.0,6.0,,,,,,,,,
South Molton,8051,,,,5.0,,,,1.0,,,,5.0,,,,Pawling,,,,0.0,,,,0.0,,,,5.0,,,,,,,
South Molton,8098,,,,1.0,,,,1.0,,,,1.0,,,,Priddis,,,,0.0,,,,0.0,,,,1.0,,,,,,,
South Molton,8158,,,,4.0,,,,2.0,,,,3.0,,,,Pugsley,,,,0.0,,,,0.0,,,,2.0,,,,,,,
South Molton,8162,25.0,,,,1.0,,,,25.0,,,,Poyle,,,,0.0,,,,0.0,,,,25.0,,,,,,,,,,
South Molton,8201,5.0,,,,1.0,,,,5.0,,,,Pyett,,,,0.0,,,,0.0,,,,5.0,,,,,,,,,,
South Molton,8207,,,,2.0,,,,1.0,,,,2.0,,,,Pile,,,,0.0,,,,0.0,,,,2.0,,,,,,,
South Molton,8223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.0,5.0,505.0,Quartly,0.0,0.0,163.2
South Molton,8230,,,,1.0,,,,1.0,,,,1.0,,,,Quick,,,,0.0,,,,0.0,,,,1.0,,,,,,,
South Molton,8258,,46.0,3.0,,,3.0,1.0,,,36.0,3.0,,,Radley,Radley,,,0.0,0.0,,,0.0,0.0,,,15.333333333333334,3.0,,,,,,,,
South Molton,8276,21.0,3.0,,2.0,4.0,2.0,,2.0,18.0,2.0,,1.0,Rowe,Row,,Rawle,0.0,0.0,,0.0,0.0,0.0,,0.0,5.25,1.5,,1.0,81646.0,96.0,31090.0,Wrey,0.0,0.0,850.4791666666666
South Molton,8277,,,,6.0,,,,3.0,,,,4.0,,,,Rawley,,,,0.0,,,,0.0,,,,2.0,,,,,,,
South Molton,8310,,,9.0,,,,2.0,,,,5.0,,,,Rashleigh,,,,0.0,,,,0.0,,,,4.5,,,,,,,,
South Molton,8332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,1.0,14.0,Rowland,0.0,0.0,14.0
South Molton,8336,66.6666666,,,,1.0,,,,66.6666666,,,,Raymont,,,,0.0,,,,0.0,,,,66.6666666,,,,,,,,,,
South Molton,8340,,,,1.0,,,,1.0,,,,1.0,,,,Reed,,,,0.0,,,,0.0,,,,1.0,7044.0,27.0,808.0,Reed,0.0,0.0,260.8888888888889
South Molton,8349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004.0,6.0,489.0,Ratcliffe,0.0,0.0,167.33333333333334
South Molton,8351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.0,5.0,166.0,Redfern,0.0,0.0,94.2
South Molton,8372,,,,2.0,,,,1.0,,,,2.0,,,,Reeve,,,,0.0,,,,0.0,,,,2.0,,,,,,,
South Molton,8382,3.0,2.0,5.0,,2.0,1.0,1.0,,2.0,2.0,5.0,,Rennell,Reynell,Rennell,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.5,2.0,5.0,,,,,,,,
South Molton,8398,,,,1.0,,,,1.0,,,,1.0,,,,Reston,,,,0.0,,,,0.0,,,,1.0,,,,,,,
South Molton,8403,,,,1.0,,,,1.0,,,,1.0,,,,Rew,,,,0.0,,,,0.0,,,,1.0,63.0,4.0,34.0,Rew,0.0,0.0,15.75
South Molton,8414,2.0,31.0,8.0,5.0,1.0,4.0,2.0,3.0,2.0,23.0,5.0,2.0,Richard,Richard,Richardes,Richards,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.75,4.0,1.6666666666666667,1252.0,9.0,380.0,Richards,0.0,0.0,139.11111111111111
South Molton,8486,,5.0,,,,2.0,,,,4.0,,,,Roche,,,,0.0,,,,0.0,,,,2.5,,,,,,,,,
South Molton,8487,1.0,,,,1.0,,,,1.0,,,,Robert,,,,0.0,,,,0.0,,,,1.0,,,,586.0,4.0,347.0,Roberts,0.0,0.0,146.5
South Molton,8491,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,Robyns,Robyns,,,0.0,0.0,,,0.0,0.0,,,1.0,1.0,,,,,,,,,
South Molton,8522,2.6666666666666665,,,6.0,1.0,,,1.0,2.6666666666666665,,,6.0,Rogers,,,Rogers,0.0,,,0.0,0.0,,,0.0,2.6666666666666665,,,6.0,,,,,,,
South Molton,8524,,,,2.0,,,,2.0,,,,1.0,,,,Rooke,,,,0.0,,,,0.0,,,,1.0,1811.0,11.0,459.0,Rook,0.0,0.0,164.63636363636363
South Molton,8550,,,5.0,1.0,,,1.0,1.0,,,5.0,1.0,,,Rosier,Rosier,,,0.0,0.0,,,0.0,0.0,,,5.0,1.0,,,,,,,
South Molton,8555,1.0,,,,1.0,,,,1.0,,,,Rosser,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
South Molton,8572,1.0,4.0,,,1.0,2.0,,,1.0,3.0,,,Russell,Russell,,,0.0,0.0,,,0.0,0.0,,,1.0,2.0,,,265.0,5.0,112.0,Russell,0.0,0.0,53.0
South Molton,8577,1.0,2.0,,,1.0,1.0,,,1.0,2.0,,,Rowdon,Rowdon,,,0.0,0.0,,,0.0,0.0,,,1.0,2.0,,,,,,,,,
South Molton,8583,,,,2.0,,,,2.0,,,,1.0,,,,Rowley,,,,0.0,,,,0.0,,,,1.0,,,,,,,
South Molton,8614,,,,3.0,,,,1.0,,,,3.0,,,,Rumbelow,,,,0.0,,,,0.0,,,,3.0,24.0,4.0,19.0,Rumbelow,0.0,0.0,6.0
South Molton,8663,,,,2.0,,,,1.0,,,,2.0,,,,Sage,,,,0.0,,,,0.0,,,,2.0,,,,,,,
South Molton,8675,,,,1.0,,,,1.0,,,,1.0,,,,Soloman,,,,0.0,,,,0.0,,,,1.0,,,,,,,
South Molton,8683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22930.0,54.0,1867.0,Saltern,0.0,0.0,424.6296296296296
South Molton,8702,12.0,45.0,4.0,3.0,3.0,9.0,1.0,1.0,5.0,15.0,4.0,3.0,Sander,Sander,Saunder,Saunders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,3.0,32619.0,102.0,1772.0,Saunders,0.0,0.0,319.79411764705884
South Molton,8718,3.333333333333333,,,1.0,2.0,,,1.0,2.0,,,1.0,Sanger,,,Sanger,0.0,,,0.0,0.0,,,0.0,1.6666666666666665,,,1.0,,,,,,,
