hundred,metaphone_id,tot_val_1524,tot_val_1543,tot_val_1581,tot_val_1674,count_1524,count_1543,count_1581,count_1674,max_val_1524,max_val_1543,max_val_1581,max_val_1674,surname_1524,surname_1543,surname_1581,surname_1674,metaphone_treatment_1524,metaphone_treatment_1543,metaphone_treatment_1581,metaphone_treatment_1674,metaphone_control_1524,metaphone_control_1543,metaphone_control_1581,metaphone_control_1674,avg_val_1524,avg_val_1543,avg_val_1581,avg_val_1674,tot_val_1840,count_1840,max_val_1840,surname_1840,metaphone_treatment_1840,metaphone_control_1840,avg_val_1840
Braunton,329,2.0,13.0,8.0,,2.0,2.0,2.0,,1.0,12.0,5.0,,Crose,Grosse,Crosse,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,6.5,4.0,,171.0,1.0,171.0,Grose,0.0,0.0,171.0
Braunton,335,13.333333333333334,,,,1.0,,,,13.333333333333334,,,,Orygg,,,,0.0,,,,0.0,,,,13.333333333333334,,,,,,,,,,
Braunton,340,,,,3.0,,,,1.0,,,,3.0,,,,Pulsford,,,,0.0,,,,0.0,,,,3.0,,,,,,,
Braunton,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11296.0,20.0,3687.0,Glebe,0.0,0.0,564.8
Braunton,346,,10.0,3.0,2.0,,1.0,1.0,1.0,,10.0,3.0,2.0,,Morcomb,Morcombe,Morcombe,,0.0,0.0,0.0,,0.0,0.0,0.0,,10.0,3.0,2.0,99.0,3.0,48.0,Morcombe,0.0,0.0,33.0
Braunton,348,57.33333333333333,17.0,3.0,14.0,10.0,5.0,1.0,11.0,20.0,10.0,3.0,3.0,Taylor,Taylor,Tayler,Tayler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7333333333333325,3.4,3.0,1.2727272727272727,,,,,,,
Braunton,359,4.0,,3.0,4.0,2.0,,1.0,4.0,3.0,,3.0,1.0,Lymbery,,Lymberye,Lamprey,0.0,,0.0,0.0,0.0,,0.0,0.0,2.0,,3.0,1.0,7483.0,21.0,898.0,Lamprey,0.0,0.0,356.3333333333333
Braunton,370,37.0,38.0,6.0,1.0,6.0,4.0,1.0,1.0,24.0,18.0,6.0,1.0,Jule,Jule,Jule,Juell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.166666666666667,9.5,6.0,1.0,498.0,2.0,454.0,Jewell,0.0,0.0,249.0
Braunton,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11891.0,30.0,1460.0,Shepperd,0.0,0.0,396.3666666666667
Braunton,393,86.66666666666667,119.0,20.0,47.0,23.0,29.0,4.0,18.0,10.0,18.0,10.0,16.0,Wright,Rede,Rude,Reede,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.768115942028986,4.103448275862069,5.0,2.611111111111111,35021.0,99.0,1412.0,Reed,0.0,0.0,353.74747474747477
Braunton,402,17.0,20.0,,,6.0,7.0,,,4.0,10.0,,,Whytthere,Whithere,,,0.0,0.0,,,0.0,0.0,,,2.8333333333333335,2.857142857142857,,,,,,,,,
Braunton,435,2.0,2.0,,5.0,1.0,1.0,,4.0,2.0,2.0,,2.0,Squyre,Skory,,Skerry,0.0,0.0,,0.0,0.0,0.0,,0.0,2.0,2.0,,1.25,26.0,1.0,26.0,Squire,0.0,0.0,26.0
Braunton,436,26.333333333333332,18.0,18.0,18.0,6.0,7.0,3.0,7.0,13.0,8.0,10.0,6.0,Payne,Payne,Payne,Pine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.388888888888888,2.5714285714285716,6.0,2.5714285714285716,16828.0,42.0,2390.0,Bowen,0.0,0.0,400.6666666666667
Braunton,443,,,,1.0,,,,1.0,,,,1.0,,,,Neeld,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Braunton,475,24.333333333333332,31.0,20.0,18.0,12.0,12.0,5.0,11.0,4.0,8.0,6.0,4.0,Golle,Colle,Gill,Gil,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0277777777777777,2.5833333333333335,4.0,1.6363636363636365,67275.0,115.0,6623.0,Kelly,1.0,0.0,585.0
Braunton,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10976.0,21.0,1237.0,Bament,0.0,0.0,522.6666666666666
Braunton,485,4.0,2.0,,,2.0,2.0,,,3.0,1.0,,,Schypper,Shipper,,,0.0,0.0,,,0.0,0.0,,,2.0,1.0,,,,,,,,,
Braunton,501,,,,1.0,,,,1.0,,,,1.0,,,,Kingsland,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Braunton,505,,,,2.0,,,,1.0,,,,2.0,,,,Rawly,,,,1.0,,,,0.0,,,,2.0,130532.0,478.0,2505.0,Riley,1.0,0.0,273.0794979079498
Braunton,516,11.0,21.0,19.0,4.0,2.0,3.0,2.0,2.0,10.0,19.0,16.0,3.0,Cadde,Cade,Cade,Coad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,7.0,9.5,2.0,3173.0,4.0,1387.0,Cot,0.0,0.0,793.25
Braunton,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211533.0,288.0,58229.0,Griffiths,0.0,0.0,734.4895833333334
Braunton,544,3.0,5.0,,,2.0,2.0,,,2.0,3.0,,,Tebb,Topp,,,0.0,0.0,,,0.0,0.0,,,1.5,2.5,,,,,,,,,
Braunton,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,3.0,82.0,Trump,0.0,0.0,31.666666666666668
Braunton,568,,,,21.0,,,,10.0,,,,4.0,,,,Nicholls,,,,0.0,,,,0.0,,,,2.1,433.0,3.0,280.0,Nicholls,0.0,0.0,144.33333333333334
Braunton,576,,,,3.0,,,,1.0,,,,3.0,,,,Boucher,,,,0.0,,,,0.0,,,,3.0,,,,,,,
Braunton,589,1.0,3.0,6.0,8.0,1.0,3.0,2.0,4.0,1.0,1.0,3.0,3.0,Pasmore,Pasmore,Pasemore,Pasmore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,847.0,19.0,244.0,Passmore,0.0,0.0,44.578947368421055
Braunton,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,1.0,27.0,Chappell,0.0,0.0,27.0
Braunton,606,,,,8.0,,,,4.0,,,,4.0,,,,Cockhill,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Braunton,611,6.0,25.0,7.0,9.0,3.0,3.0,1.0,2.0,3.0,12.0,7.0,5.0,Lansey,Lyons,Launcey,Lansey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.333333333333334,7.0,4.5,20039.0,39.0,4570.0,Lancey,0.0,0.0,513.8205128205128
Braunton,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2829.0,9.0,646.0,Ness,0.0,0.0,314.3333333333333
Braunton,629,5.0,,,,1.0,,,,5.0,,,,Cryste,,,,0.0,,,,0.0,,,,5.0,,,,,,,,,,
Braunton,642,,,,5.0,,,,2.0,,,,4.0,,,,Yenly,,,,0.0,,,,0.0,,,,2.5,,,,,,,
Braunton,645,,2.0,7.0,4.0,,1.0,1.0,2.0,,2.0,7.0,2.0,,Sloleigh,Sloley,Slowly,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.0,7.0,2.0,14398.0,25.0,1720.0,Sloley,0.0,0.0,575.92
Braunton,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8352.0,40.0,504.0,Northcote,1.0,0.0,208.8
Braunton,661,,,,1.0,,,,1.0,,,,1.0,,,,Harvey,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Braunton,689,,1.0,,,,1.0,,,,1.0,,,,Glover,,,,0.0,,,,0.0,,,,1.0,,,27.0,2.0,20.0,Glover,0.0,0.0,13.5
Braunton,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1245.0,4.0,538.0,Stoneham,0.0,0.0,311.25
Braunton,701,10.0,3.0,,,2.0,1.0,,,7.0,3.0,,,Clyffe,Cleve,,,0.0,0.0,,,0.0,0.0,,,5.0,3.0,,,,,,,,,
Braunton,714,11.0,,,,2.0,,,,6.0,,,,Wescote,,,,0.0,,,,0.0,,,,5.5,,,,,,,,,,
Braunton,716,10.0,25.0,11.0,31.0,3.0,6.0,2.0,13.0,5.0,18.0,8.0,9.0,Lee,Ley,Ley,Lee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,4.166666666666667,5.5,2.3846153846153846,197361.0,247.0,13147.0,Ley,0.0,0.0,799.0323886639676
Braunton,721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2067.0,10.0,696.0,Fisher,0.0,0.0,206.7
Braunton,729,,3.0,6.0,,,1.0,1.0,,,3.0,6.0,,,Robyns,Robins,,,0.0,0.0,,,0.0,0.0,,,3.0,6.0,,652.0,4.0,565.0,Robbins,0.0,0.0,163.0
Braunton,732,,,,1.0,,,,1.0,,,,1.0,,,,Ambro,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Braunton,744,24.333333333333336,74.0,13.0,8.0,7.0,16.0,2.0,2.0,10.0,18.0,8.0,7.0,Blakemore,Blackemore,Blackmore,Blackmore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4761904761904767,4.625,6.5,4.0,12140.0,38.0,1124.0,Blackmore,0.0,0.0,319.4736842105263
Braunton,748,6.0,4.0,14.0,13.0,1.0,2.0,3.0,9.0,6.0,2.0,8.0,3.0,Symons,Symons,Symons,Simons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,4.666666666666667,1.4444444444444444,30671.0,81.0,2660.0,Symons,0.0,0.0,378.65432098765433
Braunton,749,,,,1.0,,,,1.0,,,,1.0,,,,North,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Braunton,751,,,3.0,3.0,,,1.0,2.0,,,3.0,2.0,,,Frenche,French,,,0.0,0.0,,,0.0,0.0,,,3.0,1.5,,,,,,,
Braunton,752,22.0,30.0,,,6.0,10.0,,,7.0,8.0,,,Heyne,Hony,,,0.0,0.0,,,0.0,0.0,,,3.6666666666666665,3.0,,,,,,,,,
Braunton,755,3.0,1.0,,,2.0,1.0,,,2.0,1.0,,,Fulford,Fulfford,,,1.0,1.0,,,0.0,0.0,,,1.5,1.0,,,,,,,,,
Braunton,769,2.0,5.0,,,2.0,2.0,,,1.0,4.0,,,Cornwall,Cornewall,,,0.0,0.0,,,0.0,0.0,,,1.0,2.5,,,,,,,,,
Braunton,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1878.0,19.0,445.0,Halford,0.0,0.0,98.84210526315789
Braunton,778,,,,6.0,,,,1.0,,,,6.0,,,,Sellake,,,,0.0,,,,0.0,,,,6.0,,,,,,,
Braunton,783,,,5.0,6.0,,,1.0,6.0,,,5.0,1.0,,,Cutley,Cottley,,,0.0,0.0,,,0.0,0.0,,,5.0,1.0,,,,,,,
Braunton,791,3.0,,,,1.0,,,,3.0,,,,Rumson,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,,
Braunton,796,20.0,1.0,,,1.0,1.0,,,20.0,1.0,,,Carpynter,Carpynter,,,0.0,0.0,,,0.0,0.0,,,20.0,1.0,,,138.0,3.0,86.0,Carpenter,0.0,0.0,46.0
Braunton,812,35.0,36.0,20.0,7.0,10.0,12.0,4.0,3.0,20.0,12.0,10.0,5.0,Skynner,Skynner,Skynner,Skinner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.0,5.0,2.3333333333333335,22674.0,62.0,1221.0,Skinner,0.0,0.0,365.7096774193548
Braunton,813,,,,1.0,,,,1.0,,,,1.0,,,,Stockam,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Braunton,839,,6.0,,,,2.0,,,,5.0,,,,Reynold,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,
Braunton,845,25.0,32.0,10.0,10.0,5.0,5.0,2.0,6.0,12.0,18.0,5.0,3.0,Cottes,Cottes,Cotes,Coates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.4,5.0,1.6666666666666667,81726.0,234.0,1468.0,Coats,0.0,0.0,349.2564102564103
Braunton,852,,,3.0,,,,1.0,,,,3.0,,,,Bullyforde,,,,0.0,,,,0.0,,,,3.0,,,,,,,,
Braunton,867,25.0,16.0,9.0,11.0,3.0,3.0,1.0,3.0,22.0,12.0,9.0,8.0,Hancoke,Hancock,Hancocke,Hancocke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,5.333333333333333,9.0,3.6666666666666665,2107.0,17.0,600.0,Hancock,0.0,0.0,123.94117647058823
Braunton,871,,4.0,,,,2.0,,,,2.0,,,,Bremelhay,,,,0.0,,,,0.0,,,,2.0,,,15.0,2.0,9.0,Brimley,0.0,0.0,7.5
Braunton,893,11.0,14.0,12.0,,3.0,2.0,1.0,,8.0,13.0,12.0,,Haryll,Harell,Harrell,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.6666666666666665,7.0,12.0,,,,,,,,
Braunton,905,,,3.0,4.0,,,1.0,1.0,,,3.0,4.0,,,Prydice,Priddys,,,0.0,0.0,,,0.0,0.0,,,3.0,4.0,,,,,,,
Braunton,910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2388.0,11.0,423.0,Ramsey,0.0,0.0,217.0909090909091
Braunton,918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,1.0,20.0,Hancocks,0.0,0.0,20.0
Braunton,927,,,,1.0,,,,1.0,,,,1.0,,,,Prichard,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Braunton,937,,,,4.0,,,,1.0,,,,4.0,,,,Rumplen,,,,0.0,,,,0.0,,,,4.0,,,,,,,
Braunton,969,,2.0,,9.0,,1.0,,3.0,,2.0,,6.0,,Edwarde,,Edward,,0.0,,0.0,,0.0,,0.0,,2.0,,3.0,,,,,,,
Braunton,973,3.333333333333333,5.0,,,1.0,2.0,,,3.333333333333333,3.0,,,Cory,Curry,,,1.0,1.0,,,0.0,0.0,,,3.333333333333333,2.5,,,11418.0,21.0,2108.0,Carew,1.0,0.0,543.7142857142857
Braunton,980,4.0,43.0,3.0,,1.0,6.0,1.0,,4.0,18.0,3.0,,Wedlake,Wydlacke,Widlake,,0.0,0.0,0.0,,0.0,0.0,0.0,,4.0,7.166666666666667,3.0,,1613.0,12.0,609.0,Wedlake,0.0,0.0,134.41666666666666
Braunton,993,5.0,53.0,11.0,26.0,2.0,5.0,2.0,12.0,4.0,18.0,7.0,5.0,Slee,Zelley,Slee,Slee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,10.6,5.5,2.1666666666666665,2843.0,20.0,461.0,Zeal,0.0,0.0,142.15
Braunton,1019,3.0,20.0,,10.0,1.0,5.0,,5.0,3.0,11.0,,4.0,Perker,Parker,,Parker,1.0,1.0,,1.0,0.0,0.0,,0.0,3.0,4.0,,2.0,13905.0,36.0,1510.0,Parker,1.0,0.0,386.25
Braunton,1021,6.666666666666666,12.0,5.0,1.0,2.0,2.0,1.0,1.0,4.0,9.0,5.0,1.0,Estwaye,Estway,Estawaye,Estaway,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333333333333333,6.0,5.0,1.0,,,,,,,
Braunton,1038,10.333333333333332,27.0,,19.0,7.0,9.0,,11.0,4.0,12.0,,4.0,Benytt,Bonde,,Bennett,0.0,0.0,,0.0,0.0,0.0,,0.0,1.476190476190476,3.0,,1.7272727272727273,,,,,,,
Braunton,1048,,,,2.0,,,,1.0,,,,2.0,,,,Liam,,,,0.0,,,,1.0,,,,2.0,,,,,,,
Braunton,1053,,,,1.0,,,,1.0,,,,1.0,,,,Manndon,,,,0.0,,,,0.0,,,,1.0,,,,,,,
Braunton,1066,1.3333333333333333,,,1.0,1.0,,,1.0,1.3333333333333333,,,1.0,Bursacote,,,Bursact,0.0,,,0.0,0.0,,,0.0,1.3333333333333333,,,1.0,40.0,2.0,30.0,Priscott,0.0,0.0,20.0
Braunton,1068,1.0,2.0,,1.0,1.0,2.0,,1.0,1.0,1.0,,1.0,Tewe,Dee,,Da,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,,1.0,7231.0,10.0,1178.0,Day,0.0,0.0,723.1
Braunton,1085,13.0,46.0,11.0,12.0,5.0,9.0,3.0,7.0,5.0,10.0,5.0,3.0,Browne,Peryn,Peryn,Berne,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.6,5.111111111111111,3.6666666666666665,1.7142857142857142,2329.0,12.0,402.0,Bryan,0.0,1.0,194.08333333333334
Braunton,1089,3.0,4.0,7.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,4.0,2.0,Schoplond,Shopland,Shopland,Shapland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4.0,3.5,2.0,9575.0,29.0,1551.0,Shopland,0.0,0.0,330.17241379310343
Braunton,1102,3.0,,,7.0,1.0,,,3.0,3.0,,,4.0,Bokynham,,,Buckinham,0.0,,,0.0,0.0,,,0.0,3.0,,,2.3333333333333335,,,,,,,
Braunton,1105,28.0,,17.0,94.0,2.0,,2.0,1.0,20.0,,10.0,94.0,Chechester,,Chechester,Chichester,0.0,,0.0,0.0,0.0,,0.0,0.0,14.0,,8.5,94.0,922176.0,1254.0,72058.0,Chichester,0.0,0.0,735.3875598086124
Braunton,1118,83.0,37.0,15.0,3.0,9.0,5.0,2.0,2.0,53.0,12.0,10.0,2.0,Symon,Symon,Symon,Symmon,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,9.222222222222221,7.4,7.5,1.5,,,,,,,
Braunton,1122,1.0,,,,1.0,,,,1.0,,,,Pymbroke,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Braunton,1123,,,5.0,9.0,,,1.0,3.0,,,5.0,4.0,,,Couper,Cooper,,,0.0,0.0,,,0.0,0.0,,,5.0,3.0,,,,,,,
Braunton,1128,1.0,,,,1.0,,,,1.0,,,,Nobel,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,,
Braunton,1129,2.0,,,,1.0,,,,2.0,,,,Ynglysch,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,,
Braunton,1134,,,,5.0,,,,1.0,,,,5.0,,,,Amorie,,,,0.0,,,,0.0,,,,5.0,,,,,,,
Braunton,1135,,1.0,,,,1.0,,,,1.0,,,,Wevell,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Braunton,1136,6.0,13.0,11.0,5.0,2.0,3.0,2.0,2.0,4.0,8.0,8.0,3.0,Lavercombe,Lavercomb,Lavercombe,Lavercombe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.333333333333333,5.5,2.5,623.0,10.0,244.0,Lavercombe,0.0,0.0,62.3
Braunton,1164,,,,1.0,,,,1.0,,,,1.0,,,,Hemon,,,,0.0,,,,0.0,,,,1.0,833.0,6.0,255.0,Hyman,0.0,0.0,138.83333333333334
Braunton,1167,,,,2.0,,,,1.0,,,,2.0,,,,Kingstone,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Braunton,1177,,,,5.0,,,,3.0,,,,3.0,,,,Perken,,,,0.0,,,,0.0,,,,1.6666666666666667,6848.0,22.0,1133.0,Perkin,0.0,0.0,311.27272727272725
Braunton,1190,3.0,2.0,,2.0,2.0,1.0,,2.0,2.0,2.0,,1.0,Vaghane,Vaughan,,Vaughan,0.0,0.0,,0.0,0.0,0.0,,0.0,1.5,2.0,,1.0,,,,,,,
Braunton,1218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,1.0,56.0,Slocumb,0.0,0.0,56.0
Braunton,1224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1758.0,9.0,494.0,Menhenniot,0.0,0.0,195.33333333333334
Braunton,1226,3.0,,,,2.0,,,,2.0,,,,Renoll,,,,0.0,,,,0.0,,,,1.5,,,,,,,,,,
Braunton,1233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5648.0,20.0,930.0,Waters,0.0,0.0,282.4
Braunton,1238,4.0,,,2.0,1.0,,,1.0,4.0,,,2.0,Loveryn,,,Loveraigne,0.0,,,0.0,0.0,,,0.0,4.0,,,2.0,,,,,,,
Braunton,1240,1.0,,,1.0,1.0,,,1.0,1.0,,,1.0,Stone,,,Stone,0.0,,,0.0,0.0,,,0.0,1.0,,,1.0,,,,,,,
Braunton,1245,5.0,28.0,8.0,12.0,1.0,4.0,2.0,9.0,5.0,15.0,5.0,3.0,Broke,Bragg,Brooke,Barwick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,4.0,1.3333333333333333,148.0,3.0,71.0,Brook,0.0,0.0,49.333333333333336
Braunton,1255,,,,7.0,,,,4.0,,,,3.0,,,,Duling,,,,0.0,,,,0.0,,,,1.75,36.0,1.0,36.0,Dalling,0.0,0.0,36.0
Braunton,1275,,1.0,,,,1.0,,,,1.0,,,,Chemell,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Braunton,1282,49.66666666666667,131.0,39.0,8.0,9.0,16.0,9.0,3.0,13.333333333333334,29.0,15.0,4.0,Vosse,Fosse,Fosse,Fosse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.518518518518519,8.1875,4.333333333333333,2.6666666666666665,18878.0,67.0,1848.0,Fosse,0.0,0.0,281.76119402985074
Braunton,1304,7.0,7.0,,1.0,3.0,2.0,,1.0,4.0,4.0,,1.0,Bartlat,Bartelet,,Bartlet,0.0,0.0,,0.0,1.0,1.0,,1.0,2.3333333333333335,3.5,,1.0,,,,,,,
Braunton,1321,,,,9.0,,,,4.0,,,,5.0,,,,Heywood,,,,0.0,,,,0.0,,,,2.25,,,,,,,
Braunton,1322,,,,12.0,,,,2.0,,,,6.0,,,,Beldo,,,,1.0,,,,0.0,,,,6.0,,,,,,,
Braunton,1330,13.0,3.0,,14.0,4.0,2.0,,8.0,6.0,2.0,,3.0,Pranse,Prounce,,Barnes,0.0,0.0,,0.0,0.0,0.0,,0.0,3.25,1.5,,1.75,9161.0,36.0,969.0,Barnes,0.0,0.0,254.47222222222223
Braunton,1343,1.0,,,2.0,1.0,,,1.0,1.0,,,2.0,Pollard,,,Pollerd,1.0,,,1.0,0.0,,,0.0,1.0,,,2.0,,,,,,,
Braunton,1357,1.0,10.0,,3.0,1.0,3.0,,2.0,1.0,6.0,,2.0,Pynter,Paynter,,Panter,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,3.3333333333333335,,1.5,49631.0,55.0,6504.0,Pinder,0.0,0.0,902.3818181818182
Braunton,1368,,,,1.0,,,,1.0,,,,1.0,,,,Handcocke,,,,0.0,,,,0.0,,,,1.0,105.0,2.0,94.0,Handcock,0.0,0.0,52.5
Braunton,1372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28805.0,233.0,1640.0,Earl,1.0,0.0,123.62660944206009
Braunton,1382,,,,4.0,,,,1.0,,,,4.0,,,,Rumfree,,,,0.0,,,,0.0,,,,4.0,,,,,,,
Braunton,1386,,,,3.0,,,,1.0,,,,3.0,,,,Marshall,,,,0.0,,,,0.0,,,,3.0,58807.0,56.0,4393.0,Marshall,0.0,0.0,1050.125
Braunton,1396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4887.0,18.0,1896.0,Greenslade,0.0,0.0,271.5
Braunton,1401,4.0,,,,1.0,,,,4.0,,,,Telwell,,,,0.0,,,,0.0,,,,4.0,,,,,,,,,,
Braunton,1423,2.0,2.0,,12.0,1.0,1.0,,7.0,2.0,2.0,,3.0,Welyams,Willyams,,Williams,0.0,0.0,,0.0,0.0,0.0,,0.0,2.0,2.0,,1.7142857142857142,1440.0,16.0,1075.0,Williams,0.0,0.0,90.0
Braunton,1433,,4.0,,,,2.0,,,,2.0,,,,Rayssheley,,,,0.0,,,,0.0,,,,2.0,,,11212.0,30.0,1217.0,Russell,0.0,0.0,373.73333333333335
Braunton,1441,,4.0,,2.0,,2.0,,1.0,,3.0,,2.0,,Dole,,Dell,,0.0,,0.0,,0.0,,0.0,,2.0,,2.0,,,,,,,
Braunton,1442,,,6.0,,,,1.0,,,,6.0,,,,Lawnde,,,,0.0,,,,0.0,,,,6.0,,3835.0,6.0,1202.0,Land,0.0,0.0,639.1666666666666
Braunton,1446,7.0,22.0,1.0,13.0,2.0,7.0,1.0,6.0,6.0,8.0,1.0,5.0,Thorne,Thorne,Thorne,Thorne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.142857142857143,1.0,2.1666666666666665,46621.0,141.0,1358.0,Thorne,0.0,0.0,330.64539007092196
Braunton,1451,,11.0,,2.0,,2.0,,1.0,,10.0,,2.0,,Griffeith,,Griffith,,0.0,,0.0,,0.0,,0.0,,5.5,,2.0,15986.0,32.0,1627.0,Griffith,0.0,0.0,499.5625
Braunton,1457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,1.0,26.0,Busham,0.0,0.0,26.0
Braunton,1463,88.66666666666666,99.0,10.0,1.0,18.0,18.0,3.0,1.0,30.0,19.0,4.0,1.0,Harry,Harry,Harrye,Harrey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.925925925925926,5.5,3.3333333333333335,1.0,,,,,,,
Braunton,1500,,3.0,,3.0,,3.0,,1.0,,1.0,,3.0,,Whithay,,With,,0.0,,0.0,,0.0,,0.0,,1.0,,3.0,,,,,,,
Braunton,1501,,6.0,,,,2.0,,,,5.0,,,,Laneman,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,
Braunton,1504,,,,4.0,,,,2.0,,,,2.0,,,,Squirll,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Braunton,1510,8.0,27.0,,4.0,4.0,3.0,,1.0,4.0,19.0,,4.0,Trygges,Trygges,,Trigs,0.0,0.0,,0.0,0.0,0.0,,0.0,2.0,9.0,,4.0,,,,,,,
Braunton,1522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53767.0,303.0,1683.0,Trelawney,0.0,0.0,177.44884488448844
Braunton,1533,3.0,,,,1.0,,,,3.0,,,,Rurde,,,,0.0,,,,0.0,,,,3.0,,,,,,,,,,
Braunton,1545,62.0,,25.0,,2.0,,1.0,,60.0,,25.0,,Walsche,,Welshe,,0.0,,0.0,,0.0,,0.0,,31.0,,25.0,,,,,,,,
Braunton,1547,,1.0,,,,1.0,,,,1.0,,,,Huche,,,,0.0,,,,0.0,,,,1.0,,,,,,,,,
Braunton,1573,10.0,17.0,12.0,5.0,3.0,5.0,2.0,2.0,5.0,10.0,8.0,4.0,Josse,Joce,Joce,Joce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,3.4,6.0,2.5,31.0,1.0,31.0,Joce,0.0,0.0,31.0
Braunton,1590,,4.0,,,,2.0,,,,3.0,,,,Halsse,,,,0.0,,,,0.0,,,,2.0,,,,,,,,,
Braunton,1602,,,,2.0,,,,1.0,,,,2.0,,,,Wolbrook,,,,0.0,,,,0.0,,,,2.0,,,,,,,
Braunton,1608,13.0,25.0,6.0,13.0,6.0,6.0,1.0,4.0,4.0,10.0,6.0,6.0,Cortis,Courtis,Courteyce,Courtis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,4.166666666666667,6.0,3.25,137.0,1.0,137.0,Curtis,0.0,0.0,137.0
Braunton,1612,,8.0,,7.0,,3.0,,3.0,,5.0,,5.0,,Wethruge,,Witheridge,,1.0,,1.0,,0.0,,0.0,,2.6666666666666665,,2.3333333333333335,12.0,1.0,12.0,Witheridge,1.0,0.0,12.0
Braunton,1618,,,,3.0,,,,2.0,,,,2.0,,,,Cliffert,,,,0.0,,,,0.0,,,,1.5,,,,,,,
