"FlagID","PersonID","Flags"
18933,96181,"single"
18934,96180,"single"
18935,96179,"single"
18936,96178,"single"
18937,96177,"single"
18938,96176,"single"
18939,96175,"single"
18940,96174,"single"
18941,96173,"single"
18942,96257,"single"
18943,96187,"single"
18944,96237,"single"
18945,96078,"single"
18946,96255,"single"
18947,96254,"single"
18948,96253,"single"
18949,96252,"single"
18950,96251,"single"
18951,96249,"single"
18952,96247,"single"
18953,96246,"single"
18954,96245,"single"
18955,96243,"single"
18956,96206,"single"
18957,96238,"single"
18958,96170,"single"
18959,96235,"single"
18960,96233,"single"
18961,96230,"single"
18962,96229,"single"
18963,96228,"single"
18964,96225,"single"
18965,96224,"single"
18966,96223,"single"
18967,96222,"single"
18968,96220,"single"
18969,96218,"single"
18970,96215,"single"
18971,96239,"single"
18972,96103,"single"
18973,96172,"single"
18974,96120,"single"
18975,96119,"single"
18976,96116,"single"
18977,96115,"single"
18978,96114,"single"
18979,96113,"single"
18980,96112,"single"
18981,96109,"single"
18982,96108,"single"
18983,96107,"single"
18984,96124,"single"
18985,96104,"single"
18986,96125,"single"
18987,96099,"single"
18988,96098,"single"
18989,96096,"single"
18990,96095,"single"
18991,96092,"single"
18992,96091,"single"
18993,96090,"single"
18994,96088,"single"
18995,96087,"single"
18996,96084,"single"
18997,96082,"single"
18998,95601,"single"
18999,96106,"single"
19000,96147,"single"
19001,96168,"single"
19002,96167,"single"
19003,96166,"single"
19004,96163,"single"
19005,96162,"single"
19006,96160,"single"
19007,96159,"single"
19008,96158,"single"
19009,96157,"single"
19010,96154,"single"
19011,96153,"single"
19012,96122,"single"
19013,96149,"single"
19014,96258,"single"
19015,96145,"single"
19016,96144,"single"
19017,96143,"single"
19018,96142,"single"
19019,96141,"single"
19020,96140,"single"
19021,96138,"single"
19022,96135,"single"
19023,96134,"single"
19024,96133,"single"
19025,96130,"single"
19026,96126,"single"
19027,96150,"single"
19028,96395,"single"
19029,96370,"single"
19030,96419,"single"
19031,96418,"single"
19032,96416,"single"
19033,96415,"single"
19034,96413,"single"
19035,96410,"single"
19036,96408,"single"
19037,96403,"single"
19038,96402,"single"
19039,96399,"single"
19040,96422,"single"
19041,96396,"single"
19042,96423,"single"
19043,96392,"single"
19044,96391,"single"
19045,96390,"single"
19046,96389,"single"
19047,96385,"single"
19048,96384,"single"
19049,96383,"single"
19050,96382,"single"
19051,96381,"single"
19052,96380,"single"
19053,96379,"single"
19054,96256,"single"
19055,96397,"single"
19056,96449,"single"
19057,96466,"single"
19058,96464,"single"
19059,96463,"single"
19060,96462,"single"
19061,96461,"single"
19062,96460,"single"
19063,96459,"single"
19064,96456,"single"
19065,96454,"single"
19066,96453,"single"
19067,96452,"single"
19068,96421,"single"
19069,96450,"single"
19070,96369,"single"
19071,96448,"single"
19072,96447,"single"
19073,96443,"single"
19074,96441,"single"
19075,96440,"single"
19076,96438,"single"
19077,96436,"single"
19078,96435,"single"
19079,96433,"single"
19080,96432,"single"
19081,96431,"single"
19082,96424,"single"
19083,96451,"single"
19084,96279,"single"
19085,96377,"single"
19086,96307,"single"
19087,96305,"single"
19088,96302,"single"
19089,96301,"single"
19090,96300,"single"
19091,96299,"single"
19092,96294,"single"
19093,96287,"single"
19094,96284,"single"
19095,96283,"single"
19096,96318,"single"
19097,96280,"single"
19098,96319,"single"
19099,96277,"single"
19100,96273,"single"
19101,96272,"single"
19102,96269,"single"
19103,96268,"single"
19104,96267,"single"
19105,96265,"single"
19106,96264,"single"
19107,96263,"single"
19108,96262,"single"
19109,96261,"single"
19110,96259,"single"
19111,96281,"single"
19112,96340,"single"
19113,96368,"single"
19114,96367,"single"
19115,96366,"single"
19116,96361,"single"
19117,96360,"single"
19118,96357,"single"
19119,96356,"single"
19120,96354,"single"
19121,96352,"single"
19122,96349,"single"
19123,96348,"single"
19124,96312,"single"
19125,96343,"single"
19126,96075,"single"
19127,96339,"single"
19128,96338,"single"
19129,96335,"single"
19130,96331,"single"
19131,96330,"single"
19132,96329,"single"
19133,96328,"single"
19134,96326,"single"
19135,96325,"single"
19136,96324,"single"
19137,96322,"single"
19138,96321,"single"
19139,96344,"single"
19140,95722,"single"
19141,95701,"single"
19142,95736,"single"
19143,95735,"single"
19144,95734,"single"
19145,95733,"single"
19146,95731,"single"
19147,95730,"single"
19148,95729,"single"
19149,95728,"single"
19150,95727,"single"
19151,95726,"single"
19152,95739,"single"
19153,95724,"single"
19154,95741,"single"
19155,95721,"single"
19156,95719,"single"
19157,95718,"single"
19158,95716,"single"
19159,95713,"single"
19160,95711,"single"
19161,95710,"single"
19162,95708,"single"
19163,95707,"single"
19164,95706,"single"
19165,95705,"single"
19166,95790,"single"
19167,95725,"single"
19168,95764,"single"
19169,96080,"single"
19170,95784,"single"
19171,95783,"single"
19172,95780,"single"
19173,95778,"single"
19174,95777,"single"
19175,95775,"single"
19176,95774,"single"
19177,95769,"single"
19178,95768,"single"
19179,95767,"single"
19180,95737,"single"
19181,95765,"single"
19182,95700,"single"
19183,95762,"single"
19184,95760,"single"
19185,95758,"single"
19186,95757,"single"
19187,95755,"single"
19188,95754,"single"
19189,95752,"single"
19190,95750,"single"
19191,95749,"single"
19192,95745,"single"
19193,95744,"single"
19194,95742,"single"
19195,95766,"single"
19196,95626,"single"
19197,95704,"single"
19198,95652,"single"
19199,95651,"single"
19200,95650,"single"
19201,95649,"single"
19202,95647,"single"
19203,95644,"single"
19204,95643,"single"
19205,95637,"single"
19206,95633,"single"
19207,95632,"single"
19208,95655,"single"
19209,95627,"single"
19210,95656,"single"
19211,95625,"single"
19212,95621,"single"
19213,95620,"single"
19214,95619,"single"
19215,95618,"single"
19216,95616,"single"
19217,95615,"single"
19218,95614,"single"
19219,95612,"single"
19220,95609,"single"
19221,95604,"single"
19222,94070,"single"
19223,95631,"single"
19224,95677,"single"
19225,95699,"single"
19226,95698,"single"
19227,95695,"single"
19228,95691,"single"
19229,95690,"single"
19230,95687,"single"
19231,95686,"single"
19232,95684,"single"
19233,95683,"single"
19234,95682,"single"
19235,95681,"single"
19236,95653,"single"
19237,95678,"single"
19238,95791,"single"
19239,95674,"single"
19240,95673,"single"
19241,95672,"single"
19242,95671,"single"
19243,95670,"single"
19244,95669,"single"
19245,95668,"single"
19246,95664,"single"
19247,95660,"single"
19248,95659,"single"
19249,95658,"single"
19250,95657,"single"
19251,95680,"single"
19252,95973,"single"
19253,95931,"single"
19254,96005,"single"
19255,96002,"single"
19256,96001,"single"
19257,95998,"single"
19258,95997,"single"
19259,95994,"single"
19260,95991,"single"
19261,95986,"single"
19262,95978,"single"
19263,95977,"single"
19264,96011,"single"
19265,95974,"single"
19266,96012,"single"
19267,95968,"single"
19268,95964,"single"
19269,95963,"single"
19270,95962,"single"
19271,95958,"single"
19272,95956,"single"
19273,95950,"single"
19274,95944,"single"
19275,95941,"single"
19276,95940,"single"
19277,95939,"single"
19278,95789,"single"
19279,95975,"single"
19280,96041,"single"
19281,96072,"single"
19282,96070,"single"
19283,96065,"single"
19284,96063,"single"
19285,96062,"single"
19286,96061,"single"
19287,96060,"single"
19288,96058,"single"
19289,96055,"single"
19290,96052,"single"
19291,96048,"single"
19292,96007,"single"
19293,96043,"single"
19294,95928,"single"
19295,96040,"single"
19296,96039,"single"
19297,96036,"single"
19298,96035,"single"
19299,96031,"single"
19300,96029,"single"
19301,96028,"single"
19302,96024,"single"
19303,96023,"single"
19304,96015,"single"
19305,96014,"single"
19306,96013,"single"
19307,96044,"single"
19308,95817,"single"
19309,95935,"single"
19310,95851,"single"
19311,95849,"single"
19312,95837,"single"
19313,95835,"single"
19314,95833,"single"
19315,95832,"single"
19316,95831,"single"
19317,95830,"single"
19318,95826,"single"
19319,95822,"single"
19320,95856,"single"
19321,95818,"single"
19322,95857,"single"
19323,95815,"single"
19324,95807,"single"
19325,95806,"single"
19326,95805,"single"
19327,95804,"single"
19328,95803,"single"
19329,95802,"single"
19330,95801,"single"
19331,95799,"single"
19332,95796,"single"
19333,95794,"single"
19334,95793,"single"
19335,95819,"single"
19336,95886,"single"
19337,95927,"single"
19338,95926,"single"
19339,95925,"single"
19340,95923,"single"
19341,95921,"single"
19342,95911,"single"
19343,95909,"single"
19344,95907,"single"
19345,95906,"single"
19346,95904,"single"
19347,95903,"single"
19348,95852,"single"
19349,95888,"single"
19350,96471,"single"
19351,95885,"single"
19352,95883,"single"
19353,95881,"single"
19354,95880,"single"
19355,95872,"single"
19356,95870,"single"
19357,95867,"single"
19358,95864,"single"
19359,95863,"single"
19360,95862,"single"
19361,95860,"single"
19362,95859,"single"
19363,95893,"single"
19364,96965,"single"
19365,96935,"single"
19366,96987,"single"
19367,96985,"single"
19368,96983,"single"
19369,96982,"single"
19370,96979,"single"
19371,96975,"single"
19372,96973,"single"
19373,96972,"single"
19374,96971,"single"
19375,96968,"single"
19376,96989,"single"
19377,96966,"single"
19378,96990,"single"
19379,96961,"single"
19380,96956,"single"
19381,96954,"single"
19382,96953,"single"
19383,96950,"single"
19384,96947,"single"
19385,96946,"single"
19386,96944,"single"
19387,96942,"single"
19388,96941,"single"
19389,96939,"single"
19390,97051,"single"
19391,96967,"single"
19392,97024,"single"
19393,96467,"single"
19394,97047,"single"
19395,97046,"single"
19396,97044,"single"
19397,97043,"single"
19398,97040,"single"
19399,97037,"single"
19400,97036,"single"
19401,97032,"single"
19402,97031,"single"
19403,97030,"single"
19404,96988,"single"
19405,97025,"single"
19406,96934,"single"
19407,97014,"single"
19408,97012,"single"
19409,97010,"single"
19410,97009,"single"
19411,97008,"single"
19412,97007,"single"
19413,97000,"single"
19414,96999,"single"
19415,96997,"single"
19416,96995,"single"
19417,96994,"single"
19418,96993,"single"
19419,97028,"single"
19420,96859,"single"
19421,96937,"single"
19422,96879,"single"
19423,96877,"single"
19424,96876,"single"
19425,96873,"single"
19426,96870,"single"
19427,96868,"single"
19428,96866,"single"
19429,96865,"single"
19430,96864,"single"
19431,96863,"single"
19432,96885,"single"
19433,96860,"single"
19434,96886,"single"
19435,96856,"single"
19436,96855,"single"
19437,96854,"single"
19438,96853,"single"
19439,96852,"single"
19440,96851,"single"
19441,96850,"single"
19442,96849,"single"
19443,96847,"single"
19444,96846,"single"
19445,96845,"single"
19446,96844,"single"
19447,96862,"single"
19448,96908,"single"
19449,96933,"single"
19450,96929,"single"
19451,96926,"single"
19452,96925,"single"
19453,96924,"single"
19454,96923,"single"
19455,96916,"single"
19456,96915,"single"
19457,96914,"single"
19458,96913,"single"
19459,96912,"single"
19460,96883,"single"
19461,96909,"single"
19462,97054,"single"
19463,96907,"single"
19464,96905,"single"
19465,96903,"single"
19466,96902,"single"
19467,96901,"single"
19468,96899,"single"
19469,96896,"single"
19470,96895,"single"
19471,96893,"single"
19472,96892,"single"
19473,96891,"single"
19474,96889,"single"
19475,96911,"single"
19476,97191,"single"
19477,97175,"single"
19478,97208,"single"
19479,97207,"single"
19480,97206,"single"
19481,97203,"single"
19482,97201,"single"
19483,97200,"single"
19484,97198,"single"
19485,97197,"single"
19486,97196,"single"
19487,97194,"single"
19488,97212,"single"
19489,97192,"single"
19490,97213,"single"
19491,97190,"single"
19492,97189,"single"
19493,97188,"single"
19494,97187,"single"
19495,97186,"single"
19496,97185,"single"
19497,97184,"single"
19498,97183,"single"
19499,97179,"single"
19500,97178,"single"
19501,97177,"single"
19502,97048,"single"
19503,97193,"single"
19504,97227,"single"
19505,97244,"single"
19506,97243,"single"
19507,97242,"single"
19508,97241,"single"
19509,97239,"single"
19510,97238,"single"
19511,97237,"single"
19512,97236,"single"
19513,97235,"single"
19514,97234,"single"
19515,97232,"single"
19516,97210,"single"
19517,97228,"single"
19518,97172,"single"
19519,97225,"single"
19520,97224,"single"
19521,97223,"single"
19522,97222,"single"
19523,97221,"single"
19524,97220,"single"
19525,97219,"single"
19526,97218,"single"
19527,97217,"single"
19528,97216,"single"
19529,97215,"single"
19530,97214,"single"
19531,97229,"single"
19532,97086,"single"
19533,97176,"single"
19534,97114,"single"
19535,97110,"single"
19536,97107,"single"
19537,97106,"single"
19538,97105,"single"
19539,97100,"single"
19540,97099,"single"
19541,97097,"single"
19542,97096,"single"
19543,97094,"single"
19544,97122,"single"
19545,97089,"single"
19546,97124,"single"
19547,97085,"single"
19548,97084,"single"
19549,97082,"single"
19550,97081,"single"
19551,97080,"single"
19552,97077,"single"
19553,97075,"single"
19554,97070,"single"
19555,97069,"single"
19556,97066,"single"
19557,97063,"single"
19558,97060,"single"
19559,97091,"single"
19560,97145,"single"
19561,97171,"single"
19562,97170,"single"
19563,97167,"single"
19564,97166,"single"
19565,97164,"single"
19566,97160,"single"
19567,97153,"single"
19568,97152,"single"
19569,97151,"single"
19570,97150,"single"
19571,97149,"single"
19572,97119,"single"
19573,97147,"single"
19574,96841,"single"
19575,97144,"single"
19576,97143,"single"
19577,97142,"single"
19578,97141,"single"
19579,97140,"single"
19580,97137,"single"
19581,97134,"single"
19582,97132,"single"
19583,97130,"single"
19584,97129,"single"
19585,97127,"single"
19586,97126,"single"
19587,97148,"single"
19588,96573,"single"
19589,96555,"single"
19590,96614,"single"
19591,96613,"single"
19592,96612,"single"
19593,96608,"single"
19594,96606,"single"
19595,96598,"single"
19596,96597,"single"
19597,96594,"single"
19598,96582,"single"
19599,96577,"single"
19600,96617,"single"
19601,96575,"single"
19602,96618,"single"
19603,96572,"single"
19604,96571,"single"
19605,96570,"single"
19606,96568,"single"
19607,96564,"single"
19608,96563,"single"
19609,96561,"single"
19610,96560,"single"
19611,96559,"single"
19612,96558,"single"
19613,96557,"single"
19614,96843,"single"
19615,96576,"single"
19616,96641,"single"
19617,96664,"single"
19618,96661,"single"
19619,96660,"single"
19620,96659,"single"
19621,96658,"single"
19622,96657,"single"
19623,96654,"single"
19624,96652,"single"
19625,96650,"single"
19626,96649,"single"
19627,96647,"single"
19628,96616,"single"
19629,96645,"single"
19630,96554,"single"
19631,96640,"single"
19632,96638,"single"
19633,96636,"single"
19634,96633,"single"
19635,96631,"single"
19636,96630,"single"
19637,96626,"single"
19638,96625,"single"
19639,96624,"single"
19640,96622,"single"
19641,96621,"single"
19642,96620,"single"
19643,96646,"single"
19644,96490,"single"
19645,96556,"single"
19646,96505,"single"
19647,96504,"single"
19648,96503,"single"
19649,96501,"single"
19650,96500,"single"
19651,96499,"single"
19652,96496,"single"
19653,96495,"single"
19654,96494,"single"
19655,96493,"single"
19656,96507,"single"
19657,96491,"single"
19658,96509,"single"
19659,96489,"single"
19660,96488,"single"
19661,96487,"single"
19662,96485,"single"
19663,96482,"single"
19664,96479,"single"
19665,96477,"single"
19666,96476,"single"
19667,96475,"single"
19668,96474,"single"
19669,96472,"single"
19670,95599,"single"
19671,96492,"single"
19672,96529,"single"
19673,96553,"single"
19674,96550,"single"
19675,96549,"single"
19676,96548,"single"
19677,96547,"single"
