parish,hundred,terrain,mean_elev,mean_slope,wheatsuit,lspc1332,agsh1370,indsh1370,ind_1831,agr_share,agr_1831,ind_share,mills_1400,gent_1400,NrPatents,copys_1850,mills,NrGentry,area,landOwned,WheatYield,copys_1516,hrv_land,lspc1525,distriver,distmkt,distcoal,latitude,longitude,hrv_dums,lland,count_1524,tot_val_rank_1524,count_rank_1524,count_pctile_1524,avg_val_rank_1524,max_val_rank_1524,count_1543,tot_val_rank_1543,count_rank_1543,count_pctile_1543,avg_val_rank_1543,max_val_rank_1543,count_1581,tot_val_rank_1581,count_rank_1581,count_pctile_1581,avg_val_rank_1581,max_val_rank_1581,count_1674,tot_val_rank_1674,count_rank_1674,count_pctile_1674,avg_val_rank_1674,max_val_rank_1674,count_1840,tot_val_rank_1840,count_rank_1840,count_pctile_1840,avg_val_rank_1840,max_val_rank_1840,recipient_treatment_group,recipient_treatment_group_43,recipient_treatment_group_post_43,recipient_control_group,recipient_control_group_43,recipient_control_group_post_43,rando_group,recipient_count_1524,control_count_1524,recipient_count_share_1524,control_count_share_1524,recipient_tot_val_share_1524,control_tot_val_share_1524,tot_val_rank_1524_1543_corr,avg_val_rank_1524_1543_corr,max_val_rank_1524_1543_corr,tot_val_pctile_1524_1543_corr,avg_val_pctile_1524_1543_corr,max_val_pctile_1524_1543_corr,tot_val_rank_1524_1581_corr,avg_val_rank_1524_1581_corr,max_val_rank_1524_1581_corr,tot_val_pctile_1524_1581_corr,avg_val_pctile_1524_1581_corr,max_val_pctile_1524_1581_corr,tot_val_rank_1524_1674_corr,avg_val_rank_1524_1674_corr,max_val_rank_1524_1674_corr,tot_val_pctile_1524_1674_corr,avg_val_pctile_1524_1674_corr,max_val_pctile_1524_1674_corr,tot_val_rank_1524_1840_corr,avg_val_rank_1524_1840_corr,max_val_rank_1524_1840_corr,tot_val_pctile_1524_1840_corr,avg_val_pctile_1524_1840_corr,max_val_pctile_1524_1840_corr,recipient_count_1543,control_count_1543,recipient_count_share_1543,control_count_share_1543,recipient_tot_val_share_1543,control_tot_val_share_1543,tot_val_rank_1543_1581_corr,avg_val_rank_1543_1581_corr,max_val_rank_1543_1581_corr,tot_val_pctile_1543_1581_corr,avg_val_pctile_1543_1581_corr,max_val_pctile_1543_1581_corr,tot_val_rank_1543_1674_corr,avg_val_rank_1543_1674_corr,max_val_rank_1543_1674_corr,tot_val_pctile_1543_1674_corr,avg_val_pctile_1543_1674_corr,max_val_pctile_1543_1674_corr,tot_val_rank_1543_1840_corr,avg_val_rank_1543_1840_corr,max_val_rank_1543_1840_corr,tot_val_pctile_1543_1840_corr,avg_val_pctile_1543_1840_corr,max_val_pctile_1543_1840_corr,recipient_count_1581,control_count_1581,recipient_count_share_1581,control_count_share_1581,recipient_tot_val_share_1581,control_tot_val_share_1581,tot_val_rank_1581_1674_corr,avg_val_rank_1581_1674_corr,max_val_rank_1581_1674_corr,tot_val_pctile_1581_1674_corr,avg_val_pctile_1581_1674_corr,max_val_pctile_1581_1674_corr,tot_val_rank_1581_1840_corr,avg_val_rank_1581_1840_corr,max_val_rank_1581_1840_corr,tot_val_pctile_1581_1840_corr,avg_val_pctile_1581_1840_corr,max_val_pctile_1581_1840_corr,recipient_count_1674,control_count_1674,recipient_count_share_1674,control_count_share_1674,recipient_tot_val_share_1674,control_tot_val_share_1674,tot_val_rank_1674_1840_corr,avg_val_rank_1674_1840_corr,max_val_rank_1674_1840_corr,tot_val_pctile_1674_1840_corr,avg_val_pctile_1674_1840_corr,max_val_pctile_1674_1840_corr,recipient_count_1840,control_count_1840,recipient_count_share_1840,control_count_share_1840,recipient_tot_val_share_1840,control_tot_val_share_1840,tot_val_1524,avg_val_1524,max_val_1524,avg_val_pctile_1524,max_val_pctile_1524,tot_val_pctile_1524,tot_val_1543,avg_val_1543,max_val_1543,avg_val_pctile_1543,max_val_pctile_1543,tot_val_pctile_1543,tot_val_1581,avg_val_1581,max_val_1581,avg_val_pctile_1581,max_val_pctile_1581,tot_val_pctile_1581,tot_val_1674,avg_val_1674,max_val_1674,avg_val_pctile_1674,max_val_pctile_1674,tot_val_pctile_1674,tot_val_1840,avg_val_1840,max_val_1840,avg_val_pctile_1840,max_val_pctile_1840,tot_val_pctile_1840,recipient_grant_value
Ashford,Braunton,Dissected low plateaux and ridges,30.996155,4.2586093,20.629999,0.1175190675001758,0.0,0.0,0.079999998,0.0,0.92000002,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.459557625,0.0,20.0,0.0,276.0000021044562,17.047617831949456,1.8910165,3.9546807,55.473969,253245.25,134910.72,1,0.0,10.0,5.0,5.0,0.5555555555555556,5.0,5.0,14.0,6.5,6.5,0.5416666666666666,6.5,6.5,6.0,3.5,3.5,0.5833333333333334,3.5,3.5,13.0,7.0,7.0,0.5384615384615384,7.0,7.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.7037037037037037,2.740740740740741,0.5555555555555556,0.5555555555555556,0.5555555555555556,48.0,3.625,3.8333333333333335,0.5416666666666666,0.5416666666666666,0.5416666666666666,20.0,3.3333333333333335,3.3333333333333335,0.5833333333333334,0.5833333333333334,0.5833333333333334,27.0,2.076923076923077,2.076923076923077,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.0,,,,,,0.0
Ashprington,Coleridge,Dissected low plateaux and ridges,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.407208,8234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.016148642611741,62.0,22.5,22.5,0.5113636363636362,22.5,22.5,40.0,16.0,16.0,0.5161290322580645,16.0,16.0,21.0,9.5,9.5,0.5277777777777778,9.5,9.5,96.0,33.0,33.0,0.5076923076923077,33.0,33.0,268.0,26.8,24.9,0.6935897435897436,31.6,28.5,0.0078125,0.0078125,0.0,0.0234375,0.015625,0.0078125,0.0078125,2.0,2.0,0.03225806451612903,0.03225806451612903,0.025673940949935817,0.03337612323491656,0.09682262727647697,-0.2279084145718211,-0.009668200875773414,0.09682262727647695,-0.22790841457182118,-0.009668200875773383,0.8457137873858733,0.49738205270359087,0.6682791368264016,0.8457137873858735,0.49738205270359076,0.6682791368264018,-0.2805179144479315,-0.5948234152665021,-0.4623918511494905,-0.2805179144479312,-0.5948234152665018,-0.46239185114949055,0.3875308293289725,0.6723311099605568,0.5357761642139173,0.3875308293289726,0.6723311099605568,0.5357761642139172,2.0,2.0,0.05,0.05,0.06696428571428571,0.05803571428571429,-0.5928141586955242,-0.8755169146059132,-0.717297147386054,-0.5928141586955242,-0.8755169146059132,-0.7172971473860541,0.023756896240718216,-0.2466900172378396,-0.15621784225485255,0.02375689624071818,-0.24669001723783976,-0.15621784225485275,0.9999999999999998,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,0.19047619047619047,0.0,0.13402061855670103,0.2822159461464343,0.952235101038375,0.9740730160747861,0.2822159461464343,0.9522351010383752,0.974073016074786,,,,,,,0.0,9.0,0.0,0.09375,0.0,0.07514450867052022,-0.5090176045409143,-0.6681391511774715,-0.48118102169511745,-0.5090176045409142,-0.6681391511774716,-0.48118102169511734,0.0,15.0,0.0,0.055970149253731345,0.0,0.06930254158574685,779.0,15.845075757575758,16.886363636363637,0.5113636363636364,0.5113636363636364,0.5113636363636364,224.0,5.844086021505376,6.580645161290323,0.5161290322580645,0.5161290322580645,0.5161290322580645,97.0,4.777777777777778,5.0,0.5277777777777778,0.5277777777777778,0.5277777777777778,173.0,1.8642857142857143,2.0307692307692307,0.5076923076923077,0.5076923076923077,0.5076923076923077,94744.0,341.83007310563835,929.0,0.6076923076923076,0.6474358974358975,0.6692307692307693,200.0
Ashreigney,North Tawton,Dissected low plateaux and ridges,144.95729,4.2736535,23.360001,0.0806864899003767,0.0,0.0,0.15789473,0.0,0.805668,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.221886,0.0,0.0,0.0,240.0,27.507693550920703,3.4023745,8.2653732,73.753075,262255.72,114101.09,1,0.0,64.0,23.5,23.5,0.5108695652173914,23.5,23.5,57.0,23.5,23.5,0.5108695652173912,23.5,23.5,21.0,10.0,10.0,0.5263157894736841,10.0,10.0,0.0,,,,,,474.0,39.5,35.291666666666664,0.6147003745318352,40.5,38.0,0.011904761904761904,0.011904761904761904,0.0,0.011904761904761904,0.023809523809523808,0.0,0.0,1.0,0.0,0.015625,0.0,0.007566204287515762,0.0,0.29437650880237143,0.4021040918424584,0.36449116037827695,0.2943765088023715,0.40210409184245827,0.36449116037827695,0.21307921466073668,-0.5485856698405466,-0.14285714285714288,0.2130792146607366,-0.5485856698405466,-0.14285714285714293,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.017543859649122806,0.0,0.0045045045045045045,0.0,0.6061545226214258,0.47491915885617836,0.6058033082515121,0.6061545226214259,0.4749191588561783,0.6058033082515122,,,,,,,0.26978242210013303,0.12098494917375924,0.28197226680220894,0.26978242210013303,0.12098494917375924,0.2819722668022089,0.0,1.0,0.0,0.047619047619047616,0.0,0.03296703296703297,,,,,,,0.9600245440224054,-0.061551267643207404,-0.10209298694331105,0.9600245440224052,-0.06155126764320752,-0.1020929869433113,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,264.3333333333333,4.141304347826087,4.702898550724638,0.5108695652173914,0.5108695652173914,0.5108695652173914,222.0,3.5905797101449273,4.3478260869565215,0.5108695652173914,0.5108695652173914,0.5108695652173914,91.0,4.342105263157895,4.368421052631579,0.5263157894736842,0.5263157894736842,0.5263157894736842,0.0,,,,,,107439.0,360.64651682642756,1103.25,0.5561797752808989,0.5842696629213483,0.5674157303370786,200.0
Ashton,Exminster,Dissected low plateaux and ridges,107.29494,7.8674889,20.73,0.0813444456204557,0.0,0.0,0.17045455,0.0,0.64772725,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.7440125,0.0,14.0,0.0,240.0,79.35383341449521,1.5380396,3.9832327,99.185432,285594.81,84175.102,1,0.0,28.0,13.5,13.5,0.5192307692307693,13.5,13.5,28.0,12.0,12.0,0.5217391304347825,12.0,12.0,7.0,3.5,3.5,0.5833333333333334,3.5,3.5,27.0,11.0,11.0,0.5238095238095238,11.0,11.0,26.0,26.0,26.5,0.2272727272727272,26.0,25.0,0.015873015873015872,0.015873015873015872,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.03571428571428571,0.0,0.00443786988813417,0.0,0.3370194101626359,0.3773063206160299,0.37028300145236315,0.33701941016263587,0.3773063206160299,0.3702830014523632,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7601640529174435,0.7986507465822371,0.762267472820817,0.7601640529174435,0.7986507465822371,0.7622674728208169,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,,,-0.9999999999999999,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,225.33333,8.493589615384614,8.551281923076923,0.5192307692307693,0.5192307692307693,0.5192307692307693,234.0,8.905797101449275,9.652173913043478,0.5217391304347826,0.5217391304347826,0.5217391304347826,27.0,3.5,4.0,0.5833333333333334,0.5833333333333334,0.5833333333333334,78.0,3.03968253968254,3.380952380952381,0.5238095238095238,0.5238095238095238,0.5238095238095238,164.0,54.66666666666666,144.0,0.2424242424242424,0.2727272727272727,0.2424242424242424,521.0
Ashwater,Black Torrington,Dissected low plateaux and ridges,150.58191,3.1265209,32.540001,0.066397044068746,0.0,0.0,0.13304721,0.0,0.82403433,0.0,0.0,1.0,0.0,0.0,0.0,1.0,35.0371,0.0,0.0,0.0,240.0,26.694443571910817,1.5108174,12.526966,94.280182,239151.08,98533.125,1,0.0,72.0,33.0,33.0,0.5076923076923077,33.0,33.0,80.0,27.5,27.5,0.5092592592592592,27.5,27.5,16.0,7.5,7.5,0.5357142857142857,7.5,7.5,77.0,30.5,30.5,0.5083333333333333,30.5,30.5,955.5,41.54347826086956,40.30434782608695,0.5862700228832951,45.08695652173913,41.869565217391305,0.012738853503184714,0.012738853503184714,0.0,0.03821656050955414,0.03184713375796178,0.0,0.0,1.0,5.0,0.013888888888888888,0.06944444444444445,0.02597402597402598,0.04452690166975881,0.2435187589839497,0.15730764777036516,0.21709389378550664,0.24351875898394953,0.15730764777036513,0.21709389378550664,-0.3285161983339949,-0.6462760630635102,-0.5085147972073539,-0.32851619833399487,-0.6462760630635103,-0.5085147972073539,0.446333495091689,0.6168834351448838,0.5321119605216224,0.4463334950916889,0.6168834351448838,0.5321119605216225,0.33171084396162537,0.25434924802654146,0.3462233238278173,0.3317108439616252,0.2543492480265415,0.34622332382781723,0.0,5.0,0.0,0.0625,0.0,0.05491990846681922,0.7269004605005988,-0.8322397195638237,0.5,0.7269004605005992,-0.8322397195638239,0.5,0.5247009265135547,0.3639210519158675,0.579459235533868,0.5247009265135544,0.36392105191586743,0.5794592355338677,-0.33563751464641556,-0.16423406497527523,-0.39416519067966416,-0.3356375146464156,-0.16423406497527532,-0.3941651906796641,1.0,2.0,0.0625,0.125,0.04411764705882353,0.16176470588235295,-0.8309943925237004,-0.0549185338599114,-0.33333333333333326,-0.8309943925237004,-0.05491853385991137,-0.3333333333333333,0.42209500840823394,0.8095933132509728,0.4574048973867285,0.4220950084082338,0.8095933132509727,0.4574048973867283,2.0,4.0,0.02597402597402598,0.05194805194805196,0.018633540372670808,0.043478260869565216,0.2030835854333161,0.4396536183731145,0.18554191345938265,0.20308358543331617,0.4396536183731145,0.1855419134593825,0.0,103.0,0.0,0.10779696493982208,0.0,0.017142131376573784,269.5,3.8384615384615386,4.023076923076923,0.5076923076923077,0.5076923076923077,0.5076923076923077,437.0,6.0398148148148145,6.851851851851852,0.5092592592592593,0.5092592592592593,0.5092592592592593,68.0,4.071428571428571,4.5,0.5357142857142857,0.5357142857142857,0.5357142857142857,161.0,2.1194444444444445,2.25,0.5083333333333333,0.5083333333333333,0.5083333333333333,488154.0,385.6821125915417,2648.608695652174,0.5359267734553775,0.5697940503432494,0.5732265446224256,721.0
Atherington,North Tawton,Dissected low plateaux and ridges,87.577271,4.7690787,23.219999,0.0631576393230561,0.0,0.0,0.23129252,0.0,0.67346936,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13.585969,0.0,0.0,0.0,240.0,0.0,1.3288428,10.444455,66.08329,258981.77,123165.12,1,0.0,62.0,26.5,26.5,0.5096153846153846,26.5,26.5,64.0,24.5,24.5,0.5104166666666666,24.5,24.5,20.0,9.5,9.5,0.5277777777777778,9.5,9.5,72.0,28.0,28.0,0.509090909090909,28.0,28.0,484.0,34.57142857142857,35.17857142857143,0.511734693877551,36.214285714285715,36.42857142857143,0.007692307692307693,0.007692307692307693,0.0,0.015384615384615385,0.015384615384615385,0.0,0.0,1.0,3.0,0.016129032258064516,0.04838709677419355,0.022775200337410376,0.43525938422606497,0.49097770372196126,0.3953524691868921,0.22323152959482956,0.49097770372196115,0.39535246918689204,0.22323152959482961,0.6163409469360838,0.5300278680275002,0.6157866049838486,0.6163409469360838,0.5300278680275002,0.6157866049838486,-0.1799815220077079,0.09973446363837339,-0.018419591734619118,-0.17998152200770792,0.09973446363837324,-0.01841959173461928,0.1971046640292234,-0.056934780685626164,0.21962260033156977,0.1971046640292233,-0.056934780685626275,0.21962260033156983,2.0,4.0,0.03125,0.0625,0.0488997555012225,0.05623471882640586,0.2002245511625674,0.3235697757450808,0.08957470821430268,0.20022455116256743,0.32356977574508095,0.08957470821430275,-0.09416450020728687,-0.04892858303089151,0.0415927732523901,-0.0941645002072869,-0.0489285830308915,0.041592773252390094,-0.9759961197082251,-0.856578236530619,-0.9988006220868597,-0.975996119708225,-0.8565782365306192,-0.9988006220868597,1.0,1.0,0.05,0.05,0.08571428571428572,0.1,-0.043479753154858386,-0.05063908007562193,-0.00047581008806482725,-0.043479753154858435,-0.05063908007562209,-0.00047581008806480535,1.0,1.0,1.0,1.0,0.9999999999999998,0.9999999999999998,0.0,1.0,0.0,0.013888888888888888,0.0,0.022900763358778626,0.604664442676201,0.5062916145292096,0.44759040086900886,0.6046644426762008,0.5062916145292097,0.447590400869009,0.0,44.0,0.0,0.09090909090909091,0.0,0.00334597180304164,395.16666666666663,7.080128205128204,7.330128205128204,0.5096153846153846,0.5096153846153846,0.5096153846153846,409.0,6.793055555555555,7.4375,0.5104166666666666,0.5104166666666666,0.5104166666666666,70.0,3.592592592592593,3.6666666666666665,0.5277777777777778,0.5277777777777778,0.5277777777777778,131.0,1.7969696969696969,1.9090909090909092,0.509090909090909,0.509090909090909,0.509090909090909,118949.0,229.35334328825044,600.0,0.4969387755102041,0.49387755102040815,0.5204081632653061,200.0
Aveton Gifford,Ermington,Dissected low plateaux and ridges,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.050280125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,67.0,25.0,25.0,0.510204081632653,25.0,25.0,82.0,31.5,31.5,0.5080645161290323,31.5,31.5,41.0,17.0,17.0,0.5151515151515151,17.0,17.0,135.0,45.5,45.5,0.5055555555555555,45.5,45.5,1061.0,46.130434782608695,44.71739130434783,0.5142512077294686,49.391304347826086,48.869565217391305,0.0056179775280898875,0.0056179775280898875,0.0,0.016853932584269662,0.011235955056179775,0.0056179775280898875,0.0,1.0,3.0,0.01492537313432836,0.04477611940298507,0.0034985422740524776,0.10145772594752185,0.21655273378386342,0.12275589036014121,0.053628681552460415,0.21655273378386333,0.12275589036014117,0.05362868155246031,0.39618495690608846,-0.06001906004256091,0.3149095681316449,0.39618495690608846,-0.060019060042560794,0.31490956813164495,0.20612115757739974,0.2373808231827233,0.1195198217108022,0.20612115757739954,0.2373808231827233,0.11951982171080203,-0.09970201748734475,-0.7773843239834956,-0.5960395606792697,-0.09970201748734522,-0.7773843239834956,-0.5960395606792698,0.0,2.0,0.0,0.024390243902439025,0.0,0.00911854103343465,0.728547481985092,0.6893264036937853,0.6941648329889825,0.728547481985092,0.6893264036937851,0.6941648329889821,0.4912885110381799,0.23320420634192107,0.3409879052486941,0.49128851103818,0.23320420634192116,0.34098790524869416,0.7541837552509104,0.6317105330357851,0.7136157977060505,0.7541837552509104,0.6317105330357852,0.7136157977060505,0.0,0.0,0.0,0.0,0.0,0.0,-0.064289507042301,0.0027598058471838645,0.027464925616005352,-0.06428950704230117,0.002759805847183784,0.02746492561600523,-0.07211387642051757,0.13902665746210852,0.2205119074412597,-0.0721138764205177,0.13902665746210846,0.2205119074412597,0.0,2.0,0.0,0.014814814814814815,0.0,0.01195219123505976,0.06659481963677118,-0.19139815989979134,-0.14161010039439154,0.06659481963677125,-0.19139815989979125,-0.14161010039439154,0.0,0.0,0.0,0.0,0.0,0.0,285.8333333333333,4.175170068027211,5.129251700680272,0.5102040816326531,0.510204081632653,0.5102040816326531,329.0,4.03252688172043,4.370967741935484,0.5080645161290323,0.5080645161290323,0.5080645161290323,183.0,4.398989898989899,4.636363636363637,0.5151515151515151,0.5151515151515151,0.5151515151515151,251.0,1.7850000000000001,2.0444444444444443,0.5055555555555555,0.5055555555555555,0.5055555555555555,167016.0,232.27122886392561,669.0869565217391,0.4623188405797101,0.4681159420289855,0.4985507246376812,200.0
Awliscombe,Hemyock,Clay or marl lowlands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.184942689,1456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.284134806195205,56.0,14.0,14.0,0.5185185185185185,14.0,14.0,62.0,17.0,17.0,0.5151515151515151,17.0,17.0,28.0,11.0,11.0,0.5238095238095238,11.0,11.0,79.0,31.0,31.0,0.5081967213114754,31.0,31.0,355.5,23.7,23.666666666666668,0.6851851851851852,28.166666666666668,24.833333333333332,0.009174311926605505,0.009174311926605505,0.0,0.009174311926605505,0.009174311926605505,0.009174311926605505,0.0,1.0,0.0,0.017857142857142856,0.0,0.003816793893129771,0.0,-0.07834456327287595,0.2728645981492975,0.07890315569251652,-0.07834456327287588,0.2728645981492975,0.07890315569251657,0.33286478603854913,0.5747099355468573,0.3415978681843156,0.33286478603854913,0.5747099355468572,0.34159786818431565,0.005305967680305061,-0.11492540821147357,-0.1090792583754536,0.005305967680304975,-0.11492540821147344,-0.10907925837545362,0.999992880307286,-0.06698297776928043,-0.9662823901213162,0.9999928803072856,-0.06698297776928054,-0.9662823901213168,3.0,0.0,0.04838709677419355,0.0,0.021739130434782608,0.0,0.3606620434321163,0.35797470078171195,0.3818824885467634,0.3606620434321164,0.35797470078171206,0.3818824885467635,0.8188444380806927,0.6574384391105454,0.7546073582846059,0.8188444380806927,0.6574384391105457,0.7546073582846058,0.1115680214449272,-0.5893965703626304,0.6426802413854286,0.11156802144492713,-0.5893965703626303,0.6426802413854287,0.0,0.0,0.0,0.0,0.0,0.0,0.47137901837437707,0.44327116377042725,0.36185755254980934,0.4713790183743772,0.44327116377042736,0.3618575525498095,-0.4432430149814779,0.16163853157913752,-0.08422083795664159,-0.44324301498147756,0.16163853157913768,-0.08422083795664122,0.0,1.0,0.0,0.012658227848101266,0.0,0.006369426751592357,0.2867781015507404,0.13840411690937815,0.28255725738765974,0.2867781015507404,0.1384041169093781,0.28255725738765974,21.0,49.0,0.05907172995780591,0.13783403656821377,0.028904950138298663,0.0012028274393022541,262.0,3.774074074074074,6.135802469135803,0.5185185185185185,0.5185185185185185,0.5185185185185185,414.0,5.473304473304474,8.575757575757576,0.5151515151515151,0.5151515151515151,0.5151515151515151,134.0,4.666666666666667,5.142857142857143,0.5238095238095238,0.5238095238095238,0.5238095238095238,157.0,1.944184231069477,2.081967213114754,0.5081967213114754,0.5081967213114754,0.5081967213114754,188722.0,327.01796844441895,1081.6,0.6226851851851852,0.6689814814814814,0.6847222222222222,521.0
Axminster,Axminster,Alluvial plains and river terraces,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.7032205,22997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.04316253460861,120.0,49.5,49.5,0.5051020408163265,49.5,49.5,91.0,38.5,38.5,0.506578947368421,38.5,38.5,0.0,,,,,,0.0,,,,,,2360.0,98.33333333333333,110.27083333333333,0.5143518518518518,92.54166666666667,96.97916666666667,0.006622516556291391,0.006622516556291391,0.0,0.006622516556291391,0.006622516556291391,0.006622516556291391,0.0,2.0,1.0,0.016666666666666666,0.008333333333333333,0.0052956751985878195,0.0026478375992939097,0.19629709931170314,0.5937298802611634,0.5158524138432605,0.1962970993117032,0.5937298802611637,0.5158524138432603,,,,,,,,,,,,,0.3317674780132651,-0.039224900419018244,0.1631716855202137,0.3317674780132651,-0.03922490041901827,0.16317168552021358,1.0,0.0,0.01098901098901099,0.0,0.0056022408963585435,0.0,,,,,,,,,,,,,-0.41808209933461454,0.039708924097647945,-0.09824228809114073,-0.4180820993346144,0.039708924097648056,-0.09824228809114081,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,41.0,0.0,0.017372881355932204,0.0,0.041148611000557195,0.0,377.6666666666667,3.1105442176870746,3.547619047619048,0.5051020408163265,0.5051020408163265,0.5051020408163265,714.0,8.12828947368421,8.631578947368421,0.506578947368421,0.506578947368421,0.506578947368421,0.0,,,,,,0.0,,,,,,251260.0,429.19755266699417,966.0,0.5931481481481481,0.5734259259259259,0.5674074074074074,521.0
Axmouth,Axminster,Magnesian limestone landscapes,93.774155,7.157747699999999,59.810001,0.0,0.0,0.0,0.1240875899999999,0.0,0.729927,0.0,0.0,0.0,0.0,0.0,0.0,9.0,51.309108,60.0,0.0,0.0,720.0,0.0,1.5929215,7.7287369,67.628952,328101.38,91411.539,1,4.110873864173311,48.0,16.5,16.5,0.515625,16.5,16.5,8.0,4.5,4.5,0.5625,4.5,4.5,27.0,10.5,10.5,0.525,10.5,10.5,79.0,27.0,27.0,0.5094339622641509,27.0,27.0,286.0,26.0,25.363636363636363,0.5314685314685315,27.045454545454547,26.90909090909091,0.021739130434782608,0.021739130434782608,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9220179477747357,0.8074143134892074,0.9998063579133047,0.9220179477747357,0.8074143134892074,0.9998063579133047,0.5925130864163204,0.632118354029321,0.6240636199715693,0.5925130864163204,0.6321183540293212,0.6240636199715696,0.2992561366071013,0.7209813728597291,0.5983275432947085,0.29925613660710143,0.7209813728597289,0.5983275432947085,0.3113670284554418,0.6176953836118764,0.5875814285123295,0.31136702845544184,0.6176953836118765,0.5875814285123294,0.0,0.0,0.0,0.0,0.0,0.0,-0.30763658820233425,-0.39735970711951313,-0.3973597071195132,-0.3076365882023342,-0.3973597071195132,-0.3973597071195134,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,1.0,0.0,0.037037037037037035,0.0,0.04597701149425287,0.47481403606311984,0.7968992779831092,0.7165436253526142,0.47481403606311995,0.7968992779831092,0.7165436253526143,,,,,,,4.0,0.0,0.05063291139240506,0.0,0.046242774566473986,0.0,-0.22559677992051588,0.29738619259223065,0.08418325362173606,-0.22559677992051597,0.29738619259223076,0.08418325362173615,0.0,0.0,0.0,0.0,0.0,0.0,213.5,5.078125,5.765625,0.515625,0.515625,0.515625,178.0,22.25,22.25,0.5625,0.5625,0.5625,87.0,3.4958333333333336,3.7,0.525,0.525,0.525,173.0,2.4764150943396226,2.69811320754717,0.5094339622641509,0.5094339622641509,0.5094339622641508,213955.0,523.4549648763934,2270.0,0.4991258741258741,0.5017482517482518,0.5192307692307693,2053.4
