surname_id,surname,metaphone,soundex,mp_se,u_id
2673.0,Meyer,MR,M060,MR M060,2949.0
2674.0,Mayow,M,M000,M M000,2913.0
2674.0,Meyow,M,M000,M M000,2913.0
2675.0,Meddon,MTN,M0305,MTN M0305,3071.0
2676.0,Mede,MT,M030,MT M030,3063.0
2677.0,Medelcot,MTLKT,M0304203,MTLKT M0304203,2916.0
2678.0,Meder,MTR,M0306,MTR M0306,3069.0
2679.0,Mederick,MTRK,M030602,MTRK M030602,2918.0
2680.0,Medersicke,MTRSK,M03062020,MTRSK M03062020,2919.0
2681.0,Medett,MTT,M0303,MTT M0303,2920.0
2682.0,Medleton,MTLTN,M0340305,MTLTN M0340305,2922.0
2682.0,Middleton,MTLTN,M0340305,MTLTN M0340305,2922.0
2683.0,Medlond,MTLNT,M034053,MTLNT M034053,2923.0
2684.0,Medway,MT,M030,MT M030,3063.0
2685.0,Medyate,MTT,M03030,MTT M03030,2925.0
2686.0,Meflyn,MFLN,M01405,MFLN M01405,2926.0
2687.0,Meger,MJR,M0206,MJR M0206,2927.0
2688.0,Melbery,MLPR,M041060,MLPR M041060,2971.0
2689.0,Melby,MLP,M0410,MLP M0410,2929.0
2690.0,Melcombe,MLKMP,M0420510,MLKMP M0420510,2973.0
2691.0,Melhuish,MLX,M04020,MLX M04020,2931.0
2692.0,Melin,MLN,M0405,MLN M0405,2932.0
2693.0,Meller,MLR,M0406,MLR M0406,2979.0
2694.0,Melow,ML,M040,ML M040,3066.0
2695.0,Melyor,MLR,M0406,MLR M0406,2979.0
2696.0,Membery,MMPR,M051060,MMPR M051060,2936.0
2697.0,Menyfee,MNF,M05010,MNF M05010,2937.0
2698.0,Mercyall,MRSL,M06204,MRSL M06204,3038.0
2699.0,Mere,MR,M060,MR M060,2949.0
2700.0,Meregan,MRKN,M060205,MRKN M060205,2940.0
2701.0,Merick,MRK,M0602,MRK M0602,2941.0
2702.0,Merker,MRKR,M06206,MRKR M06206,2942.0
2703.0,Merkinfeld,MRKNFLT,M062051043,MRKNFLT M062051043,2943.0
2704.0,Merlond,MRLNT,M064053,MRLNT M064053,2944.0
2705.0,Mersell,MRSL,M06204,MRSL M06204,3038.0
2706.0,Mersh,MRX,M0620,MRX M0620,3068.0
2707.0,Mershford,MRXFRT,M06201063,MRXFRT M06201063,2947.0
2708.0,Merwood,MRT,M0603,MRT M0603,2948.0
2709.0,Mery,MR,M060,MR M060,2949.0
2710.0,Meryfeld,MRFLT,M0601043,MRFLT M0601043,2950.0
2711.0,Merygame,MRKM,M0602050,MRKM M0602050,2951.0
2712.0,Meryman,MRMN,M060505,MRMN M060505,3030.0
2713.0,Mese,MS,M020,MS M020,3061.0
2714.0,Meseling,MSLNK,M0204052,MSLNK M0204052,2955.0
2714.0,Mestlin,MSTLN,M023405,MSTLN M023405,2955.0
2715.0,Meth,M0,M030,M0 M030,2956.0
2716.0,Metherell,M0RL,M030604,M0RL M030604,2957.0
2717.0,Mewcombe,MKMP,M020510,MKMP M020510,2958.0
2718.0,Michael,MKL,M0204,MKL M0204,2960.0
2718.0,Mighell,ML,M0204,ML M0204,2960.0
2719.0,Michell,MXL,M0204,MXL M0204,2963.0
2719.0,Mochell,MXL,M0204,MXL M0204,2963.0
2719.0,Muchell,MXL,M0204,MXL M0204,2963.0
2720.0,Michelmore,MXLMR,M02045060,MXLMR M02045060,2964.0
2721.0,Micowe,MK,M020,MK M020,3065.0
2722.0,Middlecombe,MTLKMP,M034020510,MTLKMP M034020510,2966.0
2723.0,Midwinter,MTNTR,M0305306,MTNTR M0305306,2967.0
2724.0,Midworthy,MTR0,M030630,MTR0 M030630,2968.0
2725.0,Mighilfyld,MLFLT,M02041043,MLFLT M02041043,2970.0
2725.0,Mikefeld,MKFLT,M0201043,MKFLT M0201043,2970.0
2726.0,Milbery,MLPR,M041060,MLPR M041060,2971.0
2727.0,Milborne,MLPRN,M0410650,MLPRN M0410650,2972.0
2728.0,Milcombe,MLKMP,M0420510,MLKMP M0420510,2973.0
2729.0,Mildon,MLTN,M04305,MLTN M04305,3009.0
2730.0,Miles,MLS,M0402,MLS M0402,3067.0
2731.0,Milford,MLFRT,M041063,MLFRT M041063,2976.0
2732.0,Mill,ML,M040,ML M040,3066.0
2733.0,Millard,MLRT,M04063,MLRT M04063,2984.0
2734.0,Miller,MLR,M0406,MLR M0406,2979.0
2735.0,Millyth,ML0,M04030,ML0 M04030,2980.0
2736.0,Milman,MLMN,M04505,MLMN M04505,2981.0
2737.0,Milmede,MLMT,M045030,MLMT M045030,2982.0
2738.0,Milton,MLTN,M04305,MLTN M04305,3009.0
2739.0,Milward,MLRT,M04063,MLRT M04063,2984.0
2740.0,Minard,MNRT,M05063,MNRT M05063,2985.0
2741.0,Mine,MN,M050,MN M050,3060.0
2742.0,Mingoo,MNK,M0520,MNK M0520,2987.0
2743.0,Mirlys,MRLS,M06402,MRLS M06402,2988.0
2744.0,Mirymowth,MRM0,M0605030,MRM0 M0605030,2989.0
2745.0,Mise,MS,M020,MS M020,3061.0
2746.0,Misery,MSR,M02060,MSR M02060,2991.0
2747.0,Miste,MST,M0230,MST M0230,2992.0
2748.0,Mitton,MTN,M0305,MTN M0305,3071.0
2749.0,Mocke,MK,M020,MK M020,3065.0
2750.0,Mockleigh,MKL,M024020,MKL M024020,2995.0
2751.0,Moddyford,MTFRT,M0301063,MTFRT M0301063,2996.0
2752.0,Modefyld,MTFLT,M0301043,MTFLT M0301043,2997.0
2753.0,Mody,MT,M030,MT M030,3063.0
2753.0,Moody,MT,M030,MT M030,3063.0
2754.0,Mogford,MKFRT,M021063,MKFRT M021063,3064.0
2755.0,Mogges,MKS,M0202,MKS M0202,3002.0
2755.0,Moygge,MK,M020,MK M020,3065.0
2756.0,Mogham,MKM,M0205,MKM M0205,3003.0
2757.0,Mogrige,MKRJ,M026020,MKRJ M026020,3004.0
2758.0,Mogworthy,MKR0,M020630,MKR0 M020630,3005.0
2759.0,Mokett,MKT,M0203,MKT M0203,3006.0
2760.0,Moll,ML,M040,ML M040,3066.0
2761.0,Mollond,MLNT,M04053,MLNT M04053,3008.0
2762.0,Molton,MLTN,M04305,MLTN M04305,3009.0
2763.0,Molway,ML,M040,ML M040,3066.0
2764.0,Mond,MNT,M053,MNT M053,3055.0
2765.0,Monder,MNTR,M05306,MNTR M05306,3012.0
2766.0,Mondey,MNT,M0530,MNT M0530,3013.0
2767.0,Mone,MN,M050,MN M050,3060.0
2768.0,Monfyld,MNFLT,M051043,MNFLT M051043,3015.0
2769.0,Monger,MNKR,M05206,MNKR M05206,3016.0
2770.0,Mongey,MNJ,M0520,MNJ M0520,3018.0
2770.0,Monyoie,MN,M050,MN M050,3060.0
2771.0,Mongyn,MNKN,M05205,MNKN M05205,3019.0
2772.0,Monk,MNK,M052,MNK M052,3020.0
2773.0,Monklegh,MNKLK,M0524020,MNKLK M0524020,3021.0
2774.0,Monsden,MNSTN,M052305,MNSTN M052305,3049.0
2774.0,Mownisdon,MNSTN,M0502305,MNSTN M0502305,3023.0
2775.0,Moone,MN,M050,MN M050,3060.0
2776.0,Morche,MRX,M0620,MRX M0620,3068.0
2777.0,Morcombe,MRKMP,M0620510,MRKMP M0620510,3026.0
2778.0,Morde,MRT,M0630,MRT M0630,3027.0
2779.0,Morecocke,MRKK,M0602020,MRKK M0602020,3028.0
2780.0,Morell,MRL,M0604,MRL M0604,3029.0
2781.0,Moreman,MRMN,M060505,MRMN M060505,3030.0
2782.0,Moreshed,MRXT,M060203,MRXT M060203,3031.0
2783.0,Morgan,MRKN,M06205,MRKN M06205,3033.0
2784.0,Morkyn,MRKN,M06205,MRKN M06205,3033.0
2785.0,Morley,MRL,M0640,MRL M0640,3034.0
2786.0,Morrin,MRN,M0605,MRN M0605,3035.0
2787.0,Morris,MRS,M0602,MRS M0602,3036.0
2788.0,Morse,MRS,M0620,MRS M0620,3037.0
2789.0,Morsell,MRSL,M06204,MRSL M06204,3038.0
2790.0,Mortimer,MRTMR,M0630506,MRTMR M0630506,3039.0
2791.0,Morton,MRTN,M06305,MRTN M06305,3040.0
2792.0,Mosake,MSK,M02020,MSK M02020,3041.0
2793.0,Mosaven,MSFN,M020105,MSFN M020105,3042.0
2794.0,Mosse,MS,M020,MS M020,3061.0
2795.0,Mossell,MSL,M0204,MSL M0204,3045.0
2795.0,Mussell,MSL,M0204,MSL M0204,3045.0
2796.0,Motte,MT,M030,MT M030,3063.0
2797.0,Moumford,MMFRT,M051063,MMFRT M051063,3047.0
2798.0,Moune,MN,M050,MN M050,3060.0
2799.0,Mounsten,MNSTN,M052305,MNSTN M052305,3050.0
2799.0,Mountstephyn,MNTSTFN,M053230105,MNTSTFN M053230105,3050.0
2800.0,Mountis,MNTS,M05302,MNTS M05302,3051.0
2801.0,Movy,MF,M010,MF M010,3052.0
2802.0,Mownsax,MNSKS,M05202,MNSKS M05202,3053.0
2803.0,Mownse,MNS,M0520,MNS M0520,3054.0
2804.0,Mownt,MNT,M053,MNT M053,3055.0
2805.0,Mowsey,MS,M020,MS M020,3061.0
2805.0,Moysey,MS,M020,MS M020,3061.0
2806.0,Moxam,MKSM,M0205,MKSM M0205,3058.0
2807.0,Moxhay,MKS,M020,MKS M020,3059.0
2808.0,Moyne,MN,M050,MN M050,3060.0
2809.0,Moyse,MS,M020,MS M020,3061.0
2810.0,Moysen,MSN,M0205,MSN M0205,3062.0
2811.0,Mude,MT,M030,MT M030,3063.0
2812.0,Mugford,MKFRT,M021063,MKFRT M021063,3064.0
2813.0,Mugge,MK,M020,MK M020,3065.0
2814.0,Mulle,ML,M040,ML M040,3066.0
2815.0,Mulys,MLS,M0402,MLS M0402,3067.0
2816.0,Murche,MRX,M0620,MRX M0620,3068.0
2817.0,Mutter,MTR,M0306,MTR M0306,3069.0
2818.0,Muttilbery,MTLPR,M03041060,MTLPR M03041060,3070.0
2819.0,Mutton,MTN,M0305,MTN M0305,3071.0
2820.0,Muxworthy,MKSR0,M020630,MKSR0 M020630,3072.0
2821.0,Narrak,NRK,N0602,NRK N0602,3073.0
2822.0,Nayll,NL,N040,NL N040,3136.0
2823.0,Naynoo,NN,N050,NN N050,3082.0
2824.0,Necke,NK,N020,NK N020,3099.0
2825.0,Nedecliff,NTKLF,N0302401,NTKLF N0302401,3077.0
2826.0,Nele,NL,N040,NL N040,3136.0
2826.0,Nell,NL,N040,NL N040,3136.0
2827.0,Neller,NLR,N0406,NLR N0406,3080.0
2828.0,Nello,NL,N040,NL N040,3136.0
2829.0,Nenow,NN,N050,NN N050,3082.0
2830.0,Nerber,NRPR,N06106,NRPR N06106,3083.0
2831.0,Neschyn,NXN,N0205,NXN N0205,3084.0
2832.0,Nether,N0R,N0306,N0R N0306,3085.0
2833.0,Nethercot,N0RKT,N0306203,N0RKT N0306203,3086.0
2834.0,Netherdon,N0RTN,N0306305,N0RTN N0306305,3087.0
2835.0,Netherwey,N0R,N03060,N0R N03060,3088.0
2836.0,Nette,NT,N030,NT N030,3139.0
2837.0,Nevyll,NFL,N0104,NFL N0104,3090.0
2838.0,New,N,N000,N N000,3091.0
2839.0,Newbery,NPR,N01060,NPR N01060,3092.0
2840.0,Newcombe,NKMP,N020510,NKMP N020510,3093.0
2841.0,Newcort,NKRT,N02063,NKRT N02063,3094.0
2842.0,Newhall,NL,N040,NL N040,3136.0
2843.0,Newlond,NLNT,N04053,NLNT N04053,3096.0
2844.0,Newman,NMN,N0505,NMN N0505,3097.0
2845.0,Newton,NTN,N0305,NTN N0305,3098.0
2846.0,Nicke,NK,N020,NK N020,3099.0
2847.0,Nicoll,NKL,N0204,NKL N0204,3100.0
2848.0,Nightingale,NTNKL,N0203052040,NTNKL N0203052040,3101.0
2849.0,Nilde,NLT,N0430,NLT N0430,3102.0
2850.0,Nile,NL,N040,NL N040,3136.0
2851.0,Nishbroke,NXPRK,N02016020,NXPRK N02016020,3104.0
2852.0,Nith,N0,N030,N0 N030,3106.0
2852.0,Nitte,NT,N030,NT N030,3139.0
2853.0,Nobe,NP,N010,NP N010,3107.0
2854.0,Nobell,NPL,N0104,NPL N0104,3108.0
2855.0,Nobody,NPT,N01030,NPT N01030,3109.0
2856.0,Noours,NRS,N062,NRS N062,3110.0
2857.0,Norcote,NRKT,N062030,NRKT N062030,3111.0
2858.0,Nordon,NRTN,N06305,NRTN N06305,3127.0
2859.0,Norinton,NRNTN,N0605305,NRNTN N0605305,3113.0
2860.0,Norman,NRMN,N06505,NRMN N06505,3114.0
2861.0,Norris,NRS,N0602,NRS N0602,3115.0
2862.0,North,NR0,N0630,NR0 N0630,3125.0
2863.0,Northam,NRTM,N06305,NRTM N06305,3117.0
2864.0,Northamton,NRTMTN,N06305305,NRTMTN N06305305,3118.0
2865.0,Northcote,NR0KT,N06302030,NR0KT N06302030,3119.0
2866.0,Northen,NR0N,N06305,NR0N N06305,3120.0
2867.0,Northeryn,NR0RN,N0630605,NR0RN N0630605,3121.0
2868.0,Northhede,NR0T,N063030,NR0T N063030,3122.0
2869.0,Northlegh,NR0L,N06304020,NR0L N06304020,3123.0
2870.0,Northmore,NR0MR,N06305060,NR0MR N06305060,3124.0
2871.0,Northway,NR0,N0630,NR0 N0630,3125.0
2872.0,Northwood,NR0T,N06303,NR0T N06303,3126.0
2873.0,Norton,NRTN,N06305,NRTN N06305,3127.0
2874.0,Norwood,NRT,N0603,NRT N0603,3128.0
2875.0,Nossutter,NSTR,N020306,NSTR N020306,3129.0
2876.0,Nosworthy,NSR0,N020630,NSR0 N020630,3130.0
2877.0,Notherell,N0RL,N030604,N0RL N030604,3131.0
2878.0,Nott,NT,N030,NT N030,3139.0
2879.0,Nottsle,NTSL,N03240,NTSL N03240,3133.0
2880.0,Nove,NF,N010,NF N010,3134.0
2881.0,Novychell,NFXL,N010204,NFXL N010204,3135.0
2882.0,Nowall,NL,N040,NL N040,3136.0
2883.0,Nuneham,NNHM,N0505,NNHM N0505,3137.0
2884.0,Nutcombe,NTKMP,N0320510,NTKMP N0320510,3138.0
2885.0,Nutte,NT,N030,NT N030,3139.0
2886.0,Ocke,AK,O200,AK O200,3141.0
2886.0,Oke,AK,O200,AK O200,3141.0
2887.0,Odham,ATM,O305,ATM O305,3142.0
2888.0,Odimer,ATMR,O30506,ATMR O30506,3143.0
2889.0,Ogan,AKN,O205,AKN O205,3144.0
2890.0,Ogger,AKR,O206,AKR O206,3145.0
2891.0,Ogman,AKMN,O2505,AKMN O2505,3146.0
2892.0,Okeman,AKMN,O20505,AKMN O20505,3147.0
2893.0,Old,ALT,O430,ALT O430,3148.0
2894.0,Oldreve,ALTRF,O436010,ALTRF O436010,3149.0
2895.0,Olewcomb,ALKMP,O402051,ALKMP O402051,3150.0
2896.0,Olifount,ALFNT,O401053,ALFNT O401053,3151.0
2897.0,Olisborn,ALSPRN,O4021065,ALSPRN O4021065,3152.0
2898.0,Oliver,ALFR,O40106,ALFR O40106,3153.0
2899.0,Olond,ALNT,O4053,ALNT O4053,3154.0
2900.0,Olway,AL,O400,AL O400,3155.0
2901.0,Omandder,AMNTR,O505306,AMNTR O505306,3156.0
2902.0,Orchard,ARXRT,O62063,ARXRT O62063,3157.0
2903.0,Oreston,ARSTN,O602305,ARSTN O602305,3158.0
2904.0,Origge,ARK,O6020,ARK O6020,3159.0
2905.0,Orley,ARL,O640,ARL O640,3160.0
2906.0,Osborne,ASPRN,O210650,ASPRN O210650,3161.0
2907.0,Osmond,ASMNT,O25053,ASMNT O25053,3162.0
2908.0,Ossant,ASNT,O2053,ASNT O2053,3163.0
2909.0,Osyn,ASN,O205,ASN O205,3164.0
2910.0,Otis,ATS,O302,ATS O302,3165.0
2911.0,Otway,AT,O300,AT O300,3166.0
2912.0,Overdon,AFRTN,O106305,AFRTN O106305,3167.0
2913.0,Owleborowe,ALPR,O0401060,ALPR O0401060,3168.0
2914.0,Oxenbear,AKSNPR,O205106,AKSNPR O205106,3169.0
2915.0,Oxenham,AKSNM,O20505,AKSNM O20505,3170.0
2916.0,Oxlegh,AKSLK,O24020,AKSLK O24020,3171.0
2917.0,Pachecott,PXKT,P020203,PXKT P020203,3172.0
2918.0,Packer,PKR,P0206,PKR P0206,3173.0
2919.0,Paddon,PTN,P0305,PTN P0305,3414.0
2920.0,Page,PJ,P020,PJ P020,3175.0
2921.0,Pageham,PJHM,P0205,PJHM P0205,3176.0
2922.0,Paide,PT,P030,PT P030,3497.0
2923.0,Paire,PR,P060,PR P060,3476.0
2924.0,Pakan,PKN,P0205,PKN P0205,3179.0
2925.0,Palfray,PLFR,P04160,PLFR P04160,3180.0
2926.0,Palfreman,PLFRMN,P04160505,PLFRMN P04160505,3181.0
2927.0,Palke,PLK,P0420,PLK P0420,3182.0
2928.0,Palmer,PLMR,P04506,PLMR P04506,3183.0
2929.0,Pannford,PNFRT,P051063,PNFRT P051063,3184.0
2930.0,Panter,PNTR,P05306,PNTR P05306,3347.0
2930.0,Paynter,PNTR,P05306,PNTR P05306,3347.0
2930.0,Peynter,PNTR,P05306,PNTR P05306,3347.0
2931.0,Pape,PP,P010,PP P010,3401.0
2932.0,Parcy,PRS,P0620,PRS P0620,3487.0
2933.0,Paris,PRS,P0602,PRS P0602,3276.0
2934.0,Parish,PRX,P06020,PRX P06020,3191.0
2935.0,Park,PRK,P062,PRK P062,3192.0
2936.0,Parker,PRKR,P06206,PRKR P06206,3193.0
2937.0,Parkhouse,PRKS,P062020,PRKS P062020,3194.0
2938.0,Parkin,PRKN,P06205,PRKN P06205,3277.0
2939.0,Parkman,PRKMN,P062505,PRKMN P062505,3196.0
2940.0,Parlett,PRLT,P06403,PRLT P06403,3197.0
2941.0,Parlybyn,PRLPN,P0640105,PRLPN P0640105,3198.0
2942.0,Parnacote,PRNKT,P06502030,PRNKT P06502030,3199.0
2943.0,Parnell,PRNL,P06504,PRNL P06504,3282.0
2944.0,Parotte,PRT,P06030,PRT P06030,3201.0
2945.0,Parre,PR,P060,PR P060,3476.0
2946.0,Pars,PRS,P062,PRS P062,3352.0
2947.0,Parson,PRSN,P06205,PRSN P06205,3285.0
2948.0,Partridge,PRTRJ,P06360320,PRTRJ P06360320,3205.0
2949.0,Pascow,PSK,P020,PSK P020,3206.0
2950.0,Passe,PS,P020,PS P020,3427.0
2951.0,Passelewe,PSL,P02040,PSL P02040,3208.0
2952.0,Passemore,PSMR,P0205060,PSMR P0205060,3209.0
2953.0,Passenger,PSNKR,P0205206,PSNKR P0205206,3210.0
2954.0,Passer,PSR,P0206,PSR P0206,3211.0
2955.0,Paston,PSTN,P02305,PSTN P02305,3212.0
2956.0,Pate,PT,P030,PT P030,3497.0
2956.0,Paty,PT,P030,PT P030,3497.0
2957.0,Pateson,PTSN,P030205,PTSN P030205,3215.0
2958.0,Patewyn,PTN,P0305,PTN P0305,3414.0
2959.0,Patiff,PTF,P0301,PTF P0301,3217.0
2960.0,Patins,PTNS,P03052,PTNS P03052,3218.0
2961.0,Patryke,PTRK,P036020,PTRK P036020,3307.0
2962.0,Pavys,PFS,P0102,PFS P0102,3220.0
2963.0,Pawe,P,P000,P P000,3494.0
2964.0,Pawle,PL,P040,PL P040,3479.0
2965.0,Pawlyn,PLN,P0405,PLN P0405,3480.0
2966.0,Pawsent,PSNT,P02053,PSNT P02053,3224.0
2967.0,Payne,PN,P050,PN P050,3421.0
2968.0,Pays,PS,P020,PS P020,3427.0
2969.0,Peamer,PMR,P0506,PMR P0506,3227.0
2970.0,Peard,PRT,P063,PRT P063,3228.0
2971.0,Pears,PRS,P062,PRS P062,3352.0
2971.0,Peers,PRS,P062,PRS P062,3352.0
2971.0,Peres,PRS,P0602,PRS P0602,3276.0
2971.0,Perse,PRS,P0620,PRS P0620,3487.0
2971.0,Pyers,PRS,P062,PRS P062,3352.0
2972.0,Peat,PT,P030,PT P030,3497.0
2972.0,Peet,PT,P030,PT P030,3497.0
2973.0,Peatehill,PTHL,P0304,PTHL P0304,3236.0
2974.0,Pecard,PKRT,P02063,PKRT P02063,3322.0
2975.0,Peche,PX,P020,PX P020,3238.0
2976.0,Peck,PK,P020,PK P020,3495.0
2976.0,Peke,PK,P020,PK P020,3495.0
2977.0,Pecoke,PKK,P02020,PKK P02020,3241.0
2978.0,Pecote,PKT,P02030,PKT P02030,3242.0
2979.0,Pedder,PTR,P0306,PTR P0306,3413.0
2980.0,Pederick,PTRK,P030602,PTRK P030602,3244.0
2981.0,Pedike,PTK,P03020,PTK P03020,3245.0
2982.0,Pedler,PTLR,P03406,PTLR P03406,3246.0
2983.0,Pee,P,P000,P P000,3494.0
2984.0,Peel,PL,P040,PL P040,3479.0
2985.0,Peer,PR,P060,PR P060,3476.0
2986.0,Pegyn,PJN,P0205,PJN P0205,3250.0
2987.0,Pekerd,PKRT,P02063,PKRT P02063,3322.0
2988.0,Pekett,PKT,P0203,PKT P0203,3325.0
2989.0,Pellaton,PLTN,P040305,PLTN P040305,3331.0
2990.0,Pellaven,PLFN,P040105,PLFN P040105,3254.0
2991.0,Pellow,PL,P040,PL P040,3479.0
2992.0,Pelly,PL,P040,PL P040,3479.0
2993.0,Pen,PN,P050,PN P050,3421.0
2994.0,Penacotte,PNKT,P0502030,PNKT P0502030,3258.0
2995.0,Pencombe,PNKMP,P0520510,PNKMP P0520510,3339.0
2996.0,Pengelly,PNJL,P052040,PNJL P052040,3260.0
2997.0,Penhale,PNL,P05040,PNL P05040,3261.0
2998.0,Penhay,PN,P050,PN P050,3421.0
2999.0,Penhorewode,PNRT,P0506030,PNRT P0506030,3263.0
3000.0,Penrose,PNRS,P056020,PNRS P056020,3264.0
3001.0,Pensond,PNSNT,P052053,PNSNT P052053,3336.0
3002.0,Penston,PNSTN,P052305,PNSTN P052305,3266.0
3003.0,Peny,PN,P050,PN P050,3421.0
3004.0,Peper,PPR,P0106,PPR P0106,3349.0
3005.0,Peperell,PPRL,P010604,PPRL P010604,3269.0
3006.0,Perch,PRX,P0620,PRX P0620,3270.0
3007.0,Percher,PRXR,P06206,PRXR P06206,3271.0
3008.0,Percy,PRS,P0620,PRS P0620,3487.0
3009.0,Pereais,PR,P0602,PR P0602,3273.0
3010.0,Peridon,PRTN,P060305,PRTN P060305,3274.0
3011.0,Perin,PRN,P0605,PRN P0605,3275.0
3012.0,Peris,PRS,P0602,PRS P0602,3276.0
3013.0,Perkin,PRKN,P06205,PRKN P06205,3277.0
3014.0,Perlin,PRLN,P06405,PRLN P06405,3278.0
3015.0,Permyter,PRMTR,P0650306,PRMTR P0650306,3279.0
3016.0,Perne,PRN,P0650,PRN P0650,3280.0
3017.0,Pernecot,PRNKT,P0650203,PRNKT P0650203,3281.0
3018.0,Pernell,PRNL,P06504,PRNL P06504,3282.0
3019.0,Perott,PRT,P0603,PRT P0603,3283.0
3020.0,Perrock,PRK,P0602,PRK P0602,3284.0
3021.0,Person,PRSN,P06205,PRSN P06205,3285.0
3022.0,Pervos,PRFS,P06102,PRFS P06102,3286.0
3023.0,Pery,PR,P060,PR P060,3476.0
3024.0,Peryham,PRHM,P0605,PRHM P0605,3288.0
3025.0,Peryman,PRMN,P060505,PRMN P060505,3289.0
3026.0,Pesse,PS,P020,PS P020,3427.0
3026.0,Peyse,PS,P020,PS P020,3427.0
3027.0,Pestell,PSTL,P02304,PSTL P02304,3292.0
3028.0,Pester,PSTR,P02306,PSTR P02306,3293.0
3029.0,Pete,PT,P030,PT P030,3497.0
3029.0,Pette,PT,P030,PT P030,3497.0
3030.0,Petebone,PTPN,P0301050,PTPN P0301050,3296.0
3031.0,Peter,PTR,P0306,PTR P0306,3413.0
3032.0,Petersfeld,PTRSFLT,P030621043,PTRSFLT P030621043,3298.0
3033.0,Peteven,PTFN,P030105,PTFN P030105,3299.0
3034.0,Petewill,PTL,P0304,PTL P0304,3412.0
3035.0,Pethebrige,P0PRJ,P03016020,P0PRJ P03016020,3301.0
3036.0,Pethefeld,P0FLT,P0301043,P0FLT P0301043,3302.0
3037.0,Pethryn,P0RN,P030605,P0RN P030605,3303.0
3038.0,Petigew,PTJ,P03020,PTJ P03020,3304.0
3039.0,Petijohn,PTJN,P030205,PTJN P030205,3305.0
3040.0,Petill,PTL,P0304,PTL P0304,3412.0
3041.0,Petrike,PTRK,P036020,PTRK P036020,3307.0
3042.0,Petter,PTR,P0306,PTR P0306,3413.0
3043.0,Pety,PT,P030,PT P030,3497.0
3044.0,Peverell,PFRL,P010604,PFRL P010604,3310.0
3045.0,Pewin,PN,P050,PN P050,3421.0
3046.0,Pewtener,PTNR,P030506,PTNR P030506,3312.0
3047.0,Pewtyll,PTL,P0304,PTL P0304,3412.0
3048.0,Peyng,PNK,P052,PNK P052,3314.0
3049.0,Pharindon,FRNTN,P0605305,FRNTN P0605305,3315.0
3050.0,Pharow,FR,P060,FR P060,3316.0
3051.0,Phelyp,FLP,P0401,FLP P0401,3319.0
3051.0,Philips,FLPS,P04012,FLPS P04012,3319.0
3051.0,Philp,FLP,P041,FLP P041,3319.0
3052.0,Phippin,FPN,P0105,FPN P0105,3320.0
3053.0,Pichecote,PXKT,P0202030,PXKT P0202030,3321.0
3054.0,Pickard,PKRT,P02063,PKRT P02063,3322.0
3055.0,Pidyslegh,PTLK,P03024020,PTLK P03024020,3323.0
3056.0,Pike,PK,P020,PK P020,3495.0
3057.0,Pikett,PKT,P0203,PKT P0203,3325.0
3058.0,Pilbay,PLP,P0410,PLP P0410,3326.0
3059.0,Pile,PL,P040,PL P040,3479.0
3060.0,Pileman,PLMN,P040505,PLMN P040505,3382.0
3061.0,Pilestrete,PLSTRT,P040236030,PLSTRT P040236030,3329.0
3062.0,Pilland,PLNT,P04053,PLNT P04053,3330.0
3063.0,Pillaton,PLTN,P040305,PLTN P040305,3331.0
3064.0,Pillige,PLJ,P04020,PLJ P04020,3332.0
3065.0,Pimbroke,PMPRK,P0516020,PMPRK P0516020,3333.0
3066.0,Pin,PN,P050,PN P050,3421.0
3066.0,Pine,PN,P050,PN P050,3421.0
3067.0,Pincent,PNSNT,P052053,PNSNT P052053,3337.0
3067.0,Pinson,PNSN,P05205,PNSN P05205,3337.0
3068.0,Pinch,PNX,P0520,PNX P0520,3338.0
3069.0,Pincombe,PNKMP,P0520510,PNKMP P0520510,3339.0
3070.0,Pincowe,PNK,P0520,PNK P0520,3340.0
3071.0,Pind,PNT,P053,PNT P053,3420.0
3072.0,Pingham,PNKM,P05205,PNKM P05205,3342.0
3073.0,Pinhay,PN,P050,PN P050,3421.0
3074.0,Pinny,PN,P050,PN P050,3421.0
3075.0,Pinsse,PNS,P0520,PNS P0520,3345.0
3076.0,Pinstone,PNSTN,P0523050,PNSTN P0523050,3346.0
3077.0,Pinter,PNTR,P05306,PNTR P05306,3347.0
3078.0,Pinwill,PNL,P0504,PNL P0504,3348.0
3079.0,Piper,PPR,P0106,PPR P0106,3349.0
3080.0,Pipsoyn,PPSN,P01205,PPSN P01205,3350.0
3081.0,Pirse,PRS,P0620,PRS P0620,3487.0
3081.0,Pyers,PRS,P062,PRS P062,3352.0
3082.0,Pitford,PTFRT,P031063,PTFRT P031063,3353.0
3083.0,Pitman,PTMN,P03505,PTMN P03505,3354.0
3084.0,Pitnay,PTN,P0350,PTN P0350,3491.0
3085.0,Pitt,PT,P030,PT P030,3497.0
3086.0,Pitting,PTNK,P03052,PTNK P03052,3472.0
3087.0,Pittismore,PTSMR,P03025060,PTSMR P03025060,3358.0
3088.0,Pitton,PTN,P0305,PTN P0305,3414.0
3089.0,Pittwood,PTT,P0303,PTT P0303,3360.0
3090.0,Placer,PLSR,P40206,PLSR P40206,3361.0
3091.0,Platyn,PLTN,P40305,PLTN P40305,3362.0
3092.0,Plays,PLS,P402,PLS P402,3364.0
3093.0,Plees,PLS,P402,PLS P402,3364.0
3094.0,Plemark,PLMRK,P405062,PLMRK P405062,3366.0
